tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
21,0.23809523809523808,0.21717627144745486,-0.1875702539417734,0.6637607301322496,9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,AUD_USD,20,30,adx_cross,short,30
5,-0.6,0.4,-1.384,0.18400000000000005,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,20,30,di_cross_with_adx,long,8
4,0.5,0.5,-0.48,1.48,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,AUD_USD,20,30,di_cross_with_adx,short,7
58,0.08860228471584893,0.12674174842279912,-0.15981154219283733,0.3370161116245352,25,-0.06435984857702863,0.16401157749409595,-0.3858225404654567,0.25710284331139943,USD_CAD,14,20,adx_cross,long,83
48,-0.08771383471468859,0.14247175965357456,-0.3669584836356947,0.19153081420631757,21,0.05486257323404574,0.2217661931808115,-0.3797991654003448,0.4895243118684363,USD_CAD,14,20,adx_cross,short,69
105,0.035962466022550814,0.09369272305515552,-0.147675271165554,0.21960020321065565,46,-0.05882467274479702,0.1285379843061239,-0.3107591219847999,0.19310977649520583,USD_CAD,14,20,di_cross_with_adx,long,151
118,0.009873859862412227,0.08947147782018552,-0.1654902366651514,0.18523795638997587,52,-0.17254927274383797,0.12316463607988737,-0.4139519594604172,0.06885341397274128,USD_CAD,14,20,di_cross_with_adx,short,170
60,0.013635043251640614,0.12352921334378544,-0.22848221490217885,0.25575230140546007,27,-0.18324787955153118,0.17876318944684097,-0.5336237308673395,0.1671279717642771,USD_CAD,14,25,adx_cross,long,87
51,-0.0039893957054468136,0.1373210872037864,-0.27313872662486816,0.2651599352139745,22,-0.02306211161195418,0.2040393631364858,-0.42297926335946634,0.37685504013555793,USD_CAD,14,25,adx_cross,short,73
41,0.193589305588918,0.15315264003331364,-0.10658986887637675,0.4937684800542127,18,0.16777451677370062,0.21860267769771938,-0.2606867315138294,0.5962357650612305,USD_CAD,14,25,di_cross_with_adx,long,59
58,0.1463469984104221,0.1257975803802769,-0.10021625913492066,0.39291025595576484,26,0.03926604886374056,0.17220029060263756,-0.298246520717429,0.3767786184449102,USD_CAD,14,25,di_cross_with_adx,short,84
