pair,tf,period,std,depth,direction,variant,n,w,l,t,mean_r,se_r,ci_low_r,ci_high_r
EUR_CZK,H4,50,2.0,0.1,short,D,100,35,65,0,-0.3206414853226052,0.10187721086796624,-0.5203208186238191,-0.1209621520213914
EUR_CZK,H4,50,2.0,0.25,short,A,88,21,14,53,0.09216993447942089,0.07173764681601379,-0.04843585327996612,0.23277572223880788
EUR_CZK,H4,50,2.0,0.25,short,B,40,14,26,0,0.7981005910572281,0.9352460895747229,-1.0349817445092286,2.631182926623685
EUR_CZK,H4,50,2.0,0.25,short,C,34,3,4,27,-0.06646617810792181,0.08440222946024695,-0.23189454785000585,0.09896219163416221
EUR_CZK,H4,50,2.0,0.25,short,D,34,14,20,0,-0.4043454361836021,0.12798661837754235,-0.6551992082035851,-0.1534916641636191
EUR_CZK,H4,50,2.0,0.5,short,A,25,6,2,17,0.1567689358653817,0.11931384522803075,-0.07708620078155856,0.390624072512322
EUR_CZK,H4,50,2.0,0.5,short,B,12,4,8,0,-0.09129836004949825,0.4867639695658623,-1.0453557403985885,0.862759020299592
EUR_CZK,H4,50,2.0,0.5,short,C,13,2,0,11,0.14738248897665984,0.11043741103598294,-0.06907483665386671,0.3638398146071864
EUR_CZK,H4,50,2.0,0.5,short,D,13,6,7,0,-0.35568875758155943,0.20532482292568505,-0.7581254105159021,0.04674789535278323
EUR_CZK,H4,50,2.0,0.75,short,A,6,1,0,5,0.1855575408568995,0.16469227997718267,-0.13723932789837853,0.5083544096121775
EUR_CZK,H4,50,2.0,0.75,short,B,4,1,3,0,0.41295968562509633,1.4129596856250963,-2.3564412982000924,3.1823606694502855
EUR_CZK,H4,50,2.0,0.75,short,C,3,1,0,2,0.30042150126486905,0.35183664923766883,-0.38917833124096185,0.9900213337707
EUR_CZK,H4,50,2.0,0.75,short,D,3,1,2,0,-0.5571584509903604,0.4428415490096396,-1.425127887049254,0.3108109850685332
EUR_CZK,H4,50,2.5,0.0,long,A,159,36,34,89,-0.007527570097746339,0.05926299032718646,-0.1236830311390318,0.10862789094353913
EUR_CZK,H4,50,2.5,0.0,long,B,148,20,126,2,-0.3145362494631716,0.1424244916044683,-0.5936882530079295,-0.03538424591841377
EUR_CZK,H4,50,2.5,0.0,long,C,108,21,27,60,-0.06587193710446503,0.07103632577698779,-0.2051031356273611,0.07335926141843103
EUR_CZK,H4,50,2.5,0.0,long,D,108,23,83,2,-0.1707009828302365,0.15312707244374116,-0.47083004481996915,0.12942807915949617
EUR_CZK,H4,50,2.5,0.1,long,A,57,10,12,35,-0.025350969384740123,0.09791208206009278,-0.21725865022252197,0.1665567114530417
EUR_CZK,H4,50,2.5,0.1,long,B,39,2,37,0,0.2980045066952707,1.0606695393809076,-1.780907790491308,2.3769168038818496
EUR_CZK,H4,50,2.5,0.1,long,C,18,4,6,8,-0.0430621811717605,0.1919520566631403,-0.41928821223151547,0.3331638498879945
EUR_CZK,H4,50,2.5,0.1,long,D,18,2,16,0,-0.6389773009464873,0.24769526052033997,-1.1244600115663537,-0.153494590326621
EUR_CZK,H4,50,2.5,0.25,long,A,11,1,4,6,-0.279131058499622,0.21609391891981258,-0.7026751395824546,0.14441302258321065
EUR_CZK,H4,50,2.5,0.25,long,B,2,0,2,0,-1.0,0.0,-1.0,-1.0
EUR_CZK,H4,50,2.5,0.25,long,C,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.25,long,D,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.5,long,A,3,0,3,0,-1.0,0.0,-1.0,-1.0
EUR_CZK,H4,50,2.5,0.5,long,B,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.5,long,C,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.5,long,D,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.75,long,A,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.75,long,B,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.75,long,C,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.75,long,D,0,0,0,0,,,,
EUR_CZK,H4,50,2.5,0.0,short,A,179,46,32,101,0.11043330428521975,0.05257313362630529,0.007389962377661374,0.21347664619277812
EUR_CZK,H4,50,2.5,0.0,short,B,169,48,121,0,0.051639616307905756,0.16862583683481303,-0.2788670238883278,0.3821462565041393
EUR_CZK,H4,50,2.5,0.0,short,C,132,27,25,80,0.059367739529411635,0.05924298626712287,-0.05674851355414919,0.17548399261297246
EUR_CZK,H4,50,2.5,0.0,short,D,132,47,85,0,-0.03030318926073385,0.1340955455780814,-0.29313045859377335,0.23252408007230566
EUR_CZK,H4,50,2.5,0.1,short,A,88,21,14,53,0.09216993447942089,0.07173764681601379,-0.04843585327996612,0.23277572223880788
EUR_CZK,H4,50,2.5,0.1,short,B,67,17,50,0,-0.08406880440373152,0.27981944181749024,-0.6325149103660124,0.4643773015585493
EUR_CZK,H4,50,2.5,0.1,short,C,41,4,4,33,-0.014086075974208143,0.07797228358267362,-0.16691175179624843,0.13873959984783216
EUR_CZK,H4,50,2.5,0.1,short,D,41,19,22,0,-0.05940897941943825,0.19925712426318015,-0.44995294297527133,0.33113498413639486
EUR_CZK,H4,50,2.5,0.25,short,A,37,10,4,23,0.2026395740552954,0.10347759997416214,-0.0001765218940623925,0.4054556700046532
EUR_CZK,H4,50,2.5,0.25,short,B,19,6,13,0,0.4721205172584531,0.7380228272076841,-0.9744042240686077,1.9186452585855138
EUR_CZK,H4,50,2.5,0.25,short,C,18,3,1,14,0.07788247767910532,0.1238369745831697,-0.1648379925039073,0.3206029478621179
EUR_CZK,H4,50,2.5,0.25,short,D,18,8,10,0,-0.15676375801646858,0.26997069758452585,-0.6859063252821392,0.3723788092492021
EUR_CZK,H4,50,2.5,0.5,short,A,6,1,0,5,0.1855575408568995,0.16469227997718267,-0.13723932789837853,0.5083544096121775
EUR_CZK,H4,50,2.5,0.5,short,B,4,1,3,0,0.1118319787219717,1.1118319787219717,-2.0673586995730924,2.2910226570170362
EUR_CZK,H4,50,2.5,0.5,short,C,3,1,0,2,0.3034514944820052,0.35028579632912754,-0.38310866632308477,0.9900116552870952
EUR_CZK,H4,50,2.5,0.5,short,D,3,1,2,0,-0.5297813970713544,0.47021860292864565,-1.4514098588114999,0.39184706466879105
EUR_CZK,H4,50,2.5,0.75,short,A,4,1,0,3,0.29159642002797564,0.23669162542232328,-0.17231916579977796,0.7555120058557292
EUR_CZK,H4,50,2.5,0.75,short,B,2,1,1,0,1.2236639574439434,2.2236639574439434,-3.134717399146185,5.5820453140340724
EUR_CZK,H4,50,2.5,0.75,short,C,2,1,0,1,0.5100522617743734,0.48994773822562665,-0.4502453051478549,1.4703498286966017
EUR_CZK,H4,50,2.5,0.75,short,D,2,1,1,0,-0.29467209560703156,0.7053279043929683,-1.6771147882172492,1.0877705970031863
EUR_CZK,H4,50,3.0,0.0,long,A,57,10,12,35,-0.025350969384740123,0.09791208206009278,-0.21725865022252197,0.1665567114530417
EUR_CZK,H4,50,3.0,0.0,long,B,52,7,45,0,-0.2916398676987579,0.2625022417200116,-0.8061442614699805,0.22286452607246482
EUR_CZK,H4,50,3.0,0.0,long,C,40,8,8,24,0.03139423438895467,0.1175130971269037,-0.19893143597977658,0.2617199047576859
EUR_CZK,H4,50,3.0,0.0,long,D,40,7,33,0,-0.24696214874231917,0.2751435016121342,-0.7862434119021021,0.29231911441746383
EUR_CZK,H4,50,3.0,0.1,long,A,16,2,4,10,-0.12205891407975894,0.18343804293002838,-0.48159747822261456,0.23747965006309668
EUR_CZK,H4,50,3.0,0.1,long,B,10,0,10,0,-1.0,0.0,-1.0,-1.0
EUR_CZK,H4,50,3.0,0.1,long,C,6,1,1,4,-0.29387841216379246,0.30242552162060315,-0.8866324345401746,0.29887561021258974
EUR_CZK,H4,50,3.0,0.1,long,D,6,0,6,0,-1.0,0.0,-1.0,-1.0
EUR_CZK,H4,50,3.0,0.25,long,A,4,0,3,1,-0.6739476874577053,0.32605231254229466,-1.3130102200406029,-0.0348851548748077
EUR_CZK,H4,50,3.0,0.25,long,B,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.25,long,C,1,0,1,0,-1.0,,,
EUR_CZK,H4,50,3.0,0.25,long,D,1,0,1,0,-1.0,,,
EUR_CZK,H4,50,3.0,0.5,long,A,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.5,long,B,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.5,long,C,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.5,long,D,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.75,long,A,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.75,long,B,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.75,long,C,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.75,long,D,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.0,short,A,88,21,14,53,0.09216993447942089,0.07173764681601379,-0.04843585327996612,0.23277572223880788
EUR_CZK,H4,50,3.0,0.0,short,B,79,26,53,0,0.10190433096033079,0.21643646060257887,-0.3223111318207238,0.5261197937413854
EUR_CZK,H4,50,3.0,0.0,short,C,65,12,9,44,0.06692376418763021,0.0768283002546794,-0.0836597043115414,0.21750723268680183
EUR_CZK,H4,50,3.0,0.0,short,D,65,29,36,0,0.24792563149769747,0.21442103724242206,-0.17233960149744976,0.6681908644928447
EUR_CZK,H4,50,3.0,0.1,short,A,46,11,6,29,0.1381843999706569,0.09398445336322182,-0.04602512862125788,0.32239392856257165
EUR_CZK,H4,50,3.0,0.1,short,B,35,11,24,0,-0.1866933088205608,0.24710691875178536,-0.6710228695740601,0.2976362519329385
EUR_CZK,H4,50,3.0,0.1,short,C,31,5,4,22,0.07498466583942612,0.1006802644607694,-0.1223486525036819,0.27231798418253417
EUR_CZK,H4,50,3.0,0.1,short,D,31,13,18,0,-0.1703772579422914,0.2070445027571023,-0.5761844833462119,0.2354299674616291
EUR_CZK,H4,50,3.0,0.25,short,A,15,3,1,11,0.10198801065953354,0.1502113632625208,-0.19242626133500718,0.3964022826540743
EUR_CZK,H4,50,3.0,0.25,short,B,11,4,7,0,0.3797328370751432,0.6427369800655589,-0.8800316438533522,1.6394973180036385
EUR_CZK,H4,50,3.0,0.25,short,C,10,2,0,8,0.1885919382891983,0.14368751453835435,-0.09303559020597624,0.4702194667843728
EUR_CZK,H4,50,3.0,0.25,short,D,10,5,5,0,-0.12071363153935037,0.30056164661833523,-0.7098144589112874,0.46838719583258664
EUR_CZK,H4,50,3.0,0.5,short,A,5,1,0,4,0.23586736973277614,0.1916232824419875,-0.13971426385351934,0.6114490033190716
EUR_CZK,H4,50,3.0,0.5,short,B,4,1,3,0,-0.06542621557262585,0.9345737844273742,-1.8971908330502791,1.7663384019050277
EUR_CZK,H4,50,3.0,0.5,short,C,3,1,0,2,0.3144119864939227,0.34412192143422066,-0.3600669795171498,0.9888909525049951
EUR_CZK,H4,50,3.0,0.5,short,D,3,2,1,0,0.10779051914751865,0.5624134550129496,-0.9945398526778625,1.2101208909728998
EUR_CZK,H4,50,3.0,0.75,short,A,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.75,short,B,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.75,short,C,0,0,0,0,,,,
EUR_CZK,H4,50,3.0,0.75,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.0,long,A,1081,546,521,14,0.024924609523237266,0.03026081437605695,-0.03438658665383435,0.08423580570030889
CAD_JPY,H4,10,1.5,0.0,long,B,1057,374,683,0,-0.08769248000410466,0.05581398120221556,-0.19708788316044717,0.021702923152237832
CAD_JPY,H4,10,1.5,0.0,long,C,726,360,358,8,0.002197991069450382,0.03695104440668518,-0.07022605596765256,0.07462203810655334
CAD_JPY,H4,10,1.5,0.0,long,D,726,353,373,0,-0.08970767865985417,0.036030485472286086,-0.1603274301855349,-0.01908792713417344
CAD_JPY,H4,10,1.5,0.1,long,A,785,389,384,12,0.00927655586935675,0.03549119617773124,-0.06028618863899648,0.07883930037770998
CAD_JPY,H4,10,1.5,0.1,long,B,754,203,551,0,-0.11162373825117919,0.07711491811538317,-0.2627689777573302,0.03952150125497181
CAD_JPY,H4,10,1.5,0.1,long,C,395,189,201,5,-0.03287090875380931,0.05005823716411576,-0.1309850535954762,0.06524323608785758
CAD_JPY,H4,10,1.5,0.1,long,D,395,177,218,0,-0.1538472382079953,0.04879407943755425,-0.24948363390560163,-0.058210842510388994
CAD_JPY,H4,10,1.5,0.25,long,A,324,162,159,3,0.011471781217911536,0.05541190703752592,-0.09713555657563927,0.12007911901146234
CAD_JPY,H4,10,1.5,0.25,long,B,282,51,231,0,-0.1052581696393132,0.1727324011102609,-0.4438136758154245,0.23329733653679816
CAD_JPY,H4,10,1.5,0.25,long,C,103,47,54,2,-0.059267652449245964,0.0980679976012591,-0.2514809277477138,0.13294562284922185
CAD_JPY,H4,10,1.5,0.25,long,D,103,46,57,0,-0.1619120232886533,0.09483498233175477,-0.3477885886588927,0.02396454208158605
CAD_JPY,H4,10,1.5,0.5,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.5,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.5,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.5,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.0,short,A,1139,544,567,28,-0.02046623953404455,0.0293155480482248,-0.07792471370856516,0.03699223464047606
CAD_JPY,H4,10,1.5,0.0,short,B,1126,420,706,0,-0.09586370647264628,0.03986068987107165,-0.17399065861994673,-0.01773675432534584
CAD_JPY,H4,10,1.5,0.0,short,C,794,383,387,24,-0.006328491270430649,0.03504285881820569,-0.0750124945541138,0.06235551201325249
CAD_JPY,H4,10,1.5,0.0,short,D,794,369,425,0,-0.11193843678914708,0.03515746527270358,-0.1808470687236461,-0.043029804854648065
CAD_JPY,H4,10,1.5,0.1,short,A,773,372,386,15,-0.019598791554522706,0.035674724682937274,-0.08952125193307976,0.05032366882403434
CAD_JPY,H4,10,1.5,0.1,short,B,757,222,535,0,-0.11722434450258655,0.059327060886581094,-0.2335053838402855,-0.000943305164887609
CAD_JPY,H4,10,1.5,0.1,short,C,385,200,176,9,0.057192804020998377,0.050451000259388035,-0.041691156487402174,0.15607676452939892
CAD_JPY,H4,10,1.5,0.1,short,D,385,179,206,0,-0.14081378865016708,0.04838967513101052,-0.2356575519069477,-0.04597002539338646
CAD_JPY,H4,10,1.5,0.25,short,A,276,137,135,4,0.0038896258878703517,0.0599783834951564,-0.11366800576263618,0.12144725753837689
CAD_JPY,H4,10,1.5,0.25,short,B,252,53,199,0,-0.02879854673499513,0.21873560826257402,-0.45752033892964017,0.39992324545964997
CAD_JPY,H4,10,1.5,0.25,short,C,84,47,37,0,0.11904761904761904,0.10898367648298579,-0.09456038685903312,0.3326556249542712
CAD_JPY,H4,10,1.5,0.25,short,D,84,46,38,0,-0.005212693136329512,0.10265015500067831,-0.20640699693765902,0.19598161066499997
CAD_JPY,H4,10,1.5,0.5,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.5,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.5,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.5,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,1.5,0.75,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.0,long,A,572,286,277,9,0.021166745110300283,0.041580172184144254,-0.060330392370622446,0.10266388259122301
CAD_JPY,H4,10,2.0,0.0,long,B,568,169,399,0,-0.15290133648985374,0.06025077904510998,-0.27099286341826934,-0.03480980956143817
CAD_JPY,H4,10,2.0,0.0,long,C,432,209,218,5,-0.01660342219595286,0.04795153205402044,-0.11058842502183291,0.0773815806299272
CAD_JPY,H4,10,2.0,0.0,long,D,432,167,265,0,-0.1171184622703377,0.0555835084158039,-0.22606213876531334,-0.008174785775362056
CAD_JPY,H4,10,2.0,0.1,long,A,188,89,97,2,-0.039554300349815115,0.07274835061058195,-0.18214106754655573,0.10303246684692552
CAD_JPY,H4,10,2.0,0.1,long,B,183,42,141,0,-0.19541938915644863,0.12149552227317116,-0.43355061281186413,0.042711834498966844
CAD_JPY,H4,10,2.0,0.1,long,C,102,46,56,0,-0.09803921568627451,0.09902436504792524,-0.292126971180208,0.09604853980765894
CAD_JPY,H4,10,2.0,0.1,long,D,102,43,59,0,-0.046985797298941576,0.11481823318474486,-0.2720295343410415,0.17805793974315837
CAD_JPY,H4,10,2.0,0.25,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.25,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.25,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.25,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.0,short,A,540,252,276,12,-0.045070681751313305,0.04261118424239658,-0.1285886028664106,0.03844723936378398
CAD_JPY,H4,10,2.0,0.0,short,B,536,177,359,0,-0.14957359599250322,0.056053863827025596,-0.2594391690934734,-0.03970802289153305
CAD_JPY,H4,10,2.0,0.0,short,C,409,198,204,7,-0.01566701743227512,0.04910679450960504,-0.111916334671101,0.08058229980655075
CAD_JPY,H4,10,2.0,0.0,short,D,409,166,243,0,-0.11503689788155567,0.055017246808856626,-0.22287070162691466,-0.007203094136196686
CAD_JPY,H4,10,2.0,0.1,short,A,173,88,83,2,0.02757158540192485,0.07582168851067612,-0.12103892407900034,0.17618209488285003
CAD_JPY,H4,10,2.0,0.1,short,B,169,49,120,0,0.04239145330250887,0.158635041177368,-0.2685332274051324,0.35331613401015016
CAD_JPY,H4,10,2.0,0.1,short,C,96,51,44,1,0.07323077290555689,0.10178563950282978,-0.12626908051998947,0.27273062633110323
CAD_JPY,H4,10,2.0,0.1,short,D,96,47,49,0,0.11909993448487638,0.12453566956639003,-0.12498997786524807,0.36318984683500083
CAD_JPY,H4,10,2.0,0.25,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.25,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.25,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.25,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.5,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.0,0.75,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.0,long,A,128,58,69,1,-0.0813139824542086,0.08821554585232283,-0.2542164523247613,0.09158848741634415
CAD_JPY,H4,10,2.5,0.0,long,B,128,34,94,0,-0.1826548045729054,0.12966061231993267,-0.4367896047199734,0.07147999557416262
CAD_JPY,H4,10,2.5,0.0,long,C,116,51,64,1,-0.106118366937352,0.09251207765403527,-0.28744203913926114,0.07520530526455713
CAD_JPY,H4,10,2.5,0.0,long,D,116,36,80,0,-0.15123118773375102,0.12254107968814255,-0.39141170392251046,0.08894932845500839
CAD_JPY,H4,10,2.5,0.1,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.1,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.1,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.1,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.0,short,A,102,50,50,2,-0.0022560365241862733,0.09861992219858265,-0.19555108403340826,0.19103901098503573
CAD_JPY,H4,10,2.5,0.0,short,B,102,38,64,0,0.17239997700204016,0.1629022739850369,-0.14688848000863217,0.49168843401271245
CAD_JPY,H4,10,2.5,0.0,short,C,85,41,42,2,-0.013543792553237545,0.10786153006680436,-0.2249523914841741,0.19786480637769902
CAD_JPY,H4,10,2.5,0.0,short,D,85,39,46,0,0.25900457142447975,0.15726628263295594,-0.04923734253611389,0.5672464853850734
CAD_JPY,H4,10,2.5,0.1,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.1,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.1,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.1,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.25,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.5,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,2.5,0.75,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,long,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,long,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,long,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,long,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.0,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.1,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.25,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.5,short,D,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,short,A,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,short,B,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,short,C,0,0,0,0,,,,
CAD_JPY,H4,10,3.0,0.75,short,D,0,0,0,0,,,,
CAD_JPY,H4,20,1.5,0.0,long,A,786,399,382,5,0.023184373168346296,0.035589158353080116,-0.046570377203690734,0.09293912354038333
CAD_JPY,H4,20,1.5,0.0,long,B,728,206,522,0,-0.0752698504454762,0.08335689248041424,-0.23864935970708812,0.08810965881613571
CAD_JPY,H4,20,1.5,0.0,long,C,478,246,231,1,0.029751220642552118,0.04574773790016873,-0.05991434564177858,0.11941678692688282
CAD_JPY,H4,20,1.5,0.0,long,D,478,209,269,0,0.0013716684225752876,0.05400261151647886,-0.10447345014972327,0.10721678699487384
CAD_JPY,H4,20,1.5,0.1,long,A,632,319,308,5,0.018838249250965635,0.03967708625274633,-0.05892883980441717,0.09660533830634845
CAD_JPY,H4,20,1.5,0.1,long,B,533,114,419,0,-0.0711191776198184,0.11493061628989237,-0.29638318554800747,0.15414483030837065
CAD_JPY,H4,20,1.5,0.1,long,C,255,133,122,0,0.043137254901960784,0.06268717412801125,-0.07972960638894126,0.16600411619286282
CAD_JPY,H4,20,1.5,0.1,long,D,255,119,136,0,0.06311517065123787,0.07367325363490981,-0.08128440647318536,0.2075147477756611
CAD_JPY,H4,20,1.5,0.25,long,A,331,153,174,4,-0.05961347141810672,0.05469145115536874,-0.16680871568262945,0.047581772846416015
CAD_JPY,H4,20,1.5,0.25,long,B,186,23,163,0,-0.0863288247189389,0.28838618929128607,-0.6515657557298595,0.47890810629198177
