tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
155,0.055198632179156416,0.07784089524784751,-0.09736952250662473,0.20776678686493755,67,-0.05198743359714864,0.11554265380332271,-0.27845103505166113,0.17447616785736386,EUR_USD,21,20,4,short,222
1117,0.07914427983062948,0.028843477566016868,0.022611063801236418,0.13567749586002253,480,0.012529648467916495,0.04394502676488462,-0.07360260399125737,0.09866190092709035,EUR_USD,21,25,1,short,1597
626,0.023843835004246177,0.03863026091006723,-0.05187147637948558,0.09955914638797794,269,-0.01587168535599927,0.05890267080674666,-0.1313209201372227,0.09957754942522418,EUR_USD,21,25,2,short,895
331,-0.05708711449627669,0.053319489135537475,-0.16159331320193013,0.04741908420937676,142,-0.08242533392203819,0.07990102583541206,-0.23903134455944583,0.07418067671536946,EUR_USD,21,25,3,short,473
170,0.04788147207923261,0.07436674220022715,-0.09787734263321263,0.19364028679167783,73,-0.10250901439738301,0.11073312575148297,-0.31954594087028965,0.11452791207552361,EUR_USD,21,25,4,short,243
1249,0.06664478097567397,0.02726413648703512,0.013207073461085142,0.1200824884902628,536,0.02458262812386078,0.041706152727904185,-0.05716143122283142,0.10632668747055297,EUR_USD,21,30,1,short,1785
694,0.019719936967073977,0.03654809248243825,-0.051914324298505,0.09135419823265295,298,-0.024394239465650357,0.05614715178659492,-0.1344426569673764,0.0856541780360757,EUR_USD,21,30,2,short,992
359,-0.042032839130089324,0.051206754570135335,-0.14239807808755459,0.05833239982737593,155,-0.1077703059156737,0.07658079382831563,-0.25786866181917234,0.042328049987824926,EUR_USD,21,30,3,short,514
182,0.05827504947500691,0.07182566792899105,-0.08250325966581554,0.19905335861582937,79,-0.0947235196330248,0.10696789841475467,-0.30438060052594396,0.11493356125989435,EUR_USD,21,30,4,short,261
1078,-0.02677733722022132,0.030156107630048706,-0.08588330817511677,0.03232863373467414,462,0.04084703248847651,0.04527397579392442,-0.04788996006761536,0.12958402504456837,GBP_USD,5,15,1,long,1540
658,-0.02801601582833864,0.03851289562781711,-0.10350129125886018,0.0474692596021829,282,-0.038886679423043094,0.05873622631486546,-0.1540096830001794,0.0762363241540932,GBP_USD,5,15,2,long,940
362,-0.08207293987114841,0.05225194248978879,-0.18448674715113444,0.020340867408837615,156,0.002730676479900639,0.0790457608132046,-0.15219901471398037,0.15766036767378164,GBP_USD,5,15,3,long,518
184,-0.09708575784096897,0.07305066261395793,-0.2402650565643265,0.04609354088238858,80,-0.05568458450368881,0.11058852520255211,-0.27243809390069096,0.16106892489331331,GBP_USD,5,15,4,long,264
1302,-0.024976554938629384,0.027444689492290064,-0.0787681463435179,0.02881503646625914,559,0.05245084262518351,0.041239616516062456,-0.02837880574629891,0.13328049099666592,GBP_USD,5,20,1,long,1861
775,-0.018306582141648257,0.035519053927911146,-0.0879239278403541,0.05131076355705758,333,-0.018107906280859332,0.05401629962592353,-0.12397985354766945,0.0877640409859508,GBP_USD,5,20,2,long,1108
425,-0.07969045687150557,0.048160795751993384,-0.1740856165454126,0.014704702802401465,183,-0.011540265172904143,0.07297133973361679,-0.15456409105079305,0.13148356070498474,GBP_USD,5,20,3,long,608
217,-0.13301280849188152,0.06702768094262963,-0.2643870631394356,-0.0016385538443274283,93,-0.10166415871285059,0.10232187876647515,-0.30221504109514186,0.09888672366944071,GBP_USD,5,20,4,long,310
1488,-0.03030399199036555,0.02567660178788383,-0.08063013149461785,0.020022147513886757,638,0.04575412072241028,0.038671802440093,-0.030042612060172003,0.12155085350499256,GBP_USD,5,25,1,long,2126
870,-0.023099421867805316,0.033541862258571344,-0.08884147189460515,0.04264262815899452,374,-0.030877923298387885,0.05098002102075987,-0.13079876449907724,0.06904291790230146,GBP_USD,5,25,2,long,1244
472,-0.08298405746896269,0.04568076782522254,-0.17251836240639887,0.006550247468473491,203,0.03448601648265696,0.06916139582110332,-0.10107031932670557,0.17004235229201947,GBP_USD,5,25,3,long,675
240,-0.13747221103183077,0.06349687284797403,-0.2619260818138599,-0.013018340249801669,103,-0.005333981409036441,0.0973406928064938,-0.19612173930976426,0.1854537764916914,GBP_USD,5,25,4,long,343
1656,-0.026090204973961403,0.024330253326632696,-0.07377750149416148,0.021597091546238678,710,0.04253127900198966,0.0365679140726708,-0.029141832580445108,0.11420439058442441,GBP_USD,5,30,1,long,2366
