tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
403.0,192.0,200.0,11.0,0.4897959183673469,0.44030875243680756,0.5392830842978863,173.0,73.0,88.0,12.0,0.453416149068323,0.376517267489978,0.530315030646668,GBP_USD,H4,7,25,1,short,576
219.0,95.0,116.0,8.0,0.45023696682464454,0.3831059561471446,0.5173679775021445,95.0,48.0,42.0,5.0,0.5333333333333333,0.4302620766677756,0.636404589998891,GBP_USD,H4,7,25,2,short,314
119.0,48.0,67.0,4.0,0.41739130434782606,0.3272617277540658,0.5075208809415863,52.0,28.0,23.0,1.0,0.5490196078431373,0.4124532456780719,0.6855859700082028,GBP_USD,H4,7,25,3,short,171
49.0,23.0,26.0,0.0,0.46938775510204084,0.32965039212332675,0.6091251180807549,21.0,13.0,7.0,1.0,0.65,0.4409588557245249,0.8590411442754751,GBP_USD,H4,7,25,4,short,70
638.0,312.0,308.0,18.0,0.5032258064516129,0.4638688784437499,0.5425827344594758,274.0,114.0,136.0,24.0,0.456,0.39425981333361554,0.5177401866663845,GBP_USD,H4,7,30,1,short,912
336.0,153.0,171.0,12.0,0.4722222222222222,0.4178618619120395,0.526582582532405,144.0,63.0,69.0,12.0,0.4772727272727273,0.3920628392386331,0.5624826153068215,GBP_USD,H4,7,30,2,short,480
172.0,75.0,91.0,6.0,0.45180722891566266,0.3760986198772047,0.5275158379541206,75.0,39.0,34.0,2.0,0.5342465753424658,0.41981561486505115,0.6486775358198804,GBP_USD,H4,7,30,3,short,247
76.0,36.0,40.0,0.0,0.47368421052631576,0.3614263065619245,0.5859421144907071,33.0,18.0,13.0,2.0,0.5806451612903226,0.4069365056160647,0.7543538169645805,GBP_USD,H4,7,30,4,short,109
905.0,449.0,434.0,22.0,0.5084937712344281,0.4755189043332434,0.5414686381356127,388.0,177.0,176.0,35.0,0.5014164305949008,0.44925650294013375,0.5535763582496679,GBP_USD,H4,7,35,1,short,1293
480.0,228.0,236.0,16.0,0.49137931034482757,0.44589071508648587,0.5368679056031693,207.0,92.0,98.0,17.0,0.4842105263157895,0.4131493125117439,0.555271740119835,GBP_USD,H4,7,35,2,short,687
239.0,111.0,122.0,6.0,0.47639484978540775,0.4122645020884049,0.5405251974824106,103.0,48.0,51.0,4.0,0.48484848484848486,0.3864000114266021,0.5832969582703676,GBP_USD,H4,7,35,3,short,342
105.0,53.0,51.0,1.0,0.5096153846153846,0.4135362494391981,0.6056945197915711,45.0,23.0,19.0,3.0,0.5476190476190477,0.3970891195008849,0.6981489757372105,GBP_USD,H4,7,35,4,short,150
28.0,7.0,21.0,0.0,0.25,0.08960985067654562,0.4103901493234544,13.0,7.0,6.0,0.0,0.5384615384615384,0.2674637865884742,0.8094592903346027,GBP_USD,H4,14,20,1,long,41
14.0,3.0,11.0,0.0,0.21428571428571427,0.0,0.42922756688776104,7.0,5.0,2.0,0.0,0.7142857142857143,0.3796217036720841,1.0,GBP_USD,H4,14,20,2,long,21
6.0,1.0,5.0,0.0,0.16666666666666666,0.0,0.4648711701972571,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,GBP_USD,H4,14,20,3,long,9
2.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,14,20,4,long,3
93.0,41.0,52.0,0.0,0.44086021505376344,0.33995229633524726,0.5417681337722796,40.0,26.0,14.0,0.0,0.65,0.5021855893358161,0.7978144106641839,GBP_USD,H4,14,25,1,long,133
46.0,17.0,28.0,1.0,0.37777777777777777,0.23611988504536344,0.5194356705101921,21.0,15.0,6.0,0.0,0.7142857142857143,0.5210673576698551,0.9075040709015735,GBP_USD,H4,14,25,2,long,67
22.0,9.0,13.0,0.0,0.4090909090909091,0.20363672932088425,0.614545088860934,10.0,5.0,5.0,0.0,0.5,0.19009678930349883,0.8099032106965012,GBP_USD,H4,14,25,3,long,32
11.0,5.0,6.0,0.0,0.45454545454545453,0.1602878664116818,0.7488030426792273,6.0,5.0,1.0,0.0,0.8333333333333334,0.535128829802743,1.0,GBP_USD,H4,14,25,4,long,17
263.0,132.0,127.0,4.0,0.5096525096525096,0.44876962078874555,0.5705353985162738,114.0,53.0,57.0,4.0,0.4818181818181818,0.38844064658002875,0.5751957170563349,GBP_USD,H4,14,30,1,long,377
128.0,59.0,64.0,5.0,0.4796747967479675,0.3913842112168868,0.5679653822790481,56.0,29.0,27.0,0.0,0.5178571428571429,0.38698268010752934,0.6487316056067565,GBP_USD,H4,14,30,2,long,184
59.0,26.0,33.0,0.0,0.4406779661016949,0.31399398645798693,0.5673619457454029,26.0,9.0,17.0,0.0,0.34615384615384615,0.16328414093967988,0.5290235513680124,GBP_USD,H4,14,30,3,long,85
27.0,16.0,11.0,0.0,0.5925925925925926,0.4072536166713656,0.7779315685138195,12.0,6.0,6.0,0.0,0.5,0.21709836809708338,0.7829016319029166,GBP_USD,H4,14,30,4,long,39
513.0,262.0,243.0,8.0,0.5188118811881188,0.4752333300967992,0.5623904322794385,220.0,107.0,105.0,8.0,0.5047169811320755,0.4374132999989787,0.5720206622651723,GBP_USD,H4,14,35,1,long,733
261.0,124.0,130.0,7.0,0.4881889763779528,0.4267154657992743,0.5496624869566312,112.0,59.0,50.0,3.0,0.5412844036697247,0.4477379490701109,0.6348308582693386,GBP_USD,H4,14,35,2,long,373
130.0,55.0,74.0,1.0,0.4263565891472868,0.3410134308994762,0.5116997473950974,57.0,25.0,30.0,2.0,0.45454545454545453,0.3229494605530043,0.5861414485379048,GBP_USD,H4,14,35,3,long,187
64.0,33.0,31.0,0.0,0.515625,0.39318482906339774,0.6380651709366022,28.0,12.0,14.0,2.0,0.46153846153846156,0.26991411350270844,0.6531628095742147,GBP_USD,H4,14,35,4,long,92
29.0,14.0,13.0,2.0,0.5185185185185185,0.3300468310018606,0.7069902060351764,13.0,6.0,7.0,0.0,0.46153846153846156,0.19054070966539732,0.7325362134115259,GBP_USD,H4,14,20,1,short,42
11.0,3.0,7.0,1.0,0.3,0.015969015774687012,0.584030984225313,5.0,3.0,1.0,1.0,0.75,0.3256475521456251,1.0,GBP_USD,H4,14,20,2,short,16
7.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,GBP_USD,H4,14,20,3,short,10
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_USD,H4,14,20,4,short,1
91.0,43.0,46.0,2.0,0.48314606741573035,0.3793253071060094,0.5869668277254513,39.0,17.0,20.0,2.0,0.4594594594594595,0.2988789084592695,0.6200400104596495,GBP_USD,H4,14,25,1,short,130
49.0,20.0,26.0,3.0,0.43478260869565216,0.29152391205597294,0.5780413053353314,22.0,14.0,8.0,0.0,0.6363636363636364,0.4353474351558506,0.8373798375714221,GBP_USD,H4,14,25,2,short,71
26.0,9.0,15.0,2.0,0.375,0.18131049331468677,0.5686895066853133,12.0,8.0,4.0,0.0,0.6666666666666666,0.39994445023027614,0.9333888831030571,GBP_USD,H4,14,25,3,short,38
11.0,6.0,5.0,0.0,0.5454545454545454,0.2511969573207727,0.8397121335883182,6.0,5.0,1.0,0.0,0.8333333333333334,0.535128829802743,1.0,GBP_USD,H4,14,25,4,short,17
259.0,127.0,123.0,9.0,0.508,0.446027291890704,0.569972708109296,111.0,43.0,55.0,13.0,0.4387755102040816,0.3405255166952279,0.5370255037129353,GBP_USD,H4,14,30,1,short,370
146.0,65.0,75.0,6.0,0.4642857142857143,0.3816721560764228,0.5468992724950058,63.0,33.0,25.0,5.0,0.5689655172413793,0.4415151605401736,0.6964158739425851,GBP_USD,H4,14,30,2,short,209
78.0,28.0,46.0,4.0,0.3783783783783784,0.26787732367375705,0.48887943308299975,34.0,20.0,13.0,1.0,0.6060606060606061,0.439346696736511,0.7727745153847012,GBP_USD,H4,14,30,3,short,112
32.0,14.0,18.0,0.0,0.4375,0.2656176137950721,0.6093823862049279,15.0,12.0,2.0,1.0,0.8571428571428571,0.6738398293446235,1.0,GBP_USD,H4,14,30,4,short,47
501.0,241.0,245.0,15.0,0.49588477366255146,0.4514325766033709,0.540336970721732,215.0,94.0,101.0,20.0,0.48205128205128206,0.4119172563765605,0.5521853077260036,GBP_USD,H4,14,35,1,short,716
266.0,123.0,133.0,10.0,0.48046875,0.41926549788121326,0.5416720021187867,114.0,58.0,48.0,8.0,0.5471698113207547,0.45240831955037286,0.6419313030911366,GBP_USD,H4,14,35,2,short,380
137.0,60.0,71.0,6.0,0.4580152671755725,0.37269466196015305,0.543335872390992,59.0,32.0,26.0,1.0,0.5517241379310345,0.42373422484289125,0.6797140510191777,GBP_USD,H4,14,35,3,short,196
60.0,30.0,30.0,0.0,0.5,0.373482544023891,0.626517455976109,26.0,17.0,8.0,1.0,0.68,0.49714134857765147,0.8628586514223486,GBP_USD,H4,14,35,4,short,86
7.0,1.0,6.0,0.0,0.14285714285714285,0.0,0.4020867707934573,4.0,3.0,1.0,0.0,0.75,0.3256475521456251,1.0,GBP_USD,H4,21,20,1,long,11
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,21,20,2,long,6
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_USD,H4,21,20,3,long,1
,,,,,,,,,,,,,,GBP_USD,H4,21,20,4,long,0
29.0,9.0,20.0,0.0,0.3103448275862069,0.14196295808965828,0.4787266970827555,13.0,8.0,5.0,0.0,0.6153846153846154,0.35091788956280356,0.8798513412064273,GBP_USD,H4,21,25,1,long,42
14.0,3.0,11.0,0.0,0.21428571428571427,0.0,0.42922756688776104,7.0,6.0,1.0,0.0,0.8571428571428571,0.5979132292065427,1.0,GBP_USD,H4,21,25,2,long,21
7.0,1.0,6.0,0.0,0.14285714285714285,0.0,0.4020867707934573,4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,GBP_USD,H4,21,25,3,long,11
2.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,21,25,4,long,3
108.0,50.0,55.0,3.0,0.47619047619047616,0.3806607639228998,0.5717201884580525,47.0,28.0,18.0,1.0,0.6086956521739131,0.4676581551269505,0.7497331492208756,GBP_USD,H4,21,30,1,long,155
50.0,19.0,29.0,2.0,0.3958333333333333,0.25748624775520135,0.5341804189114653,22.0,14.0,8.0,0.0,0.6363636363636364,0.4353474351558506,0.8373798375714221,GBP_USD,H4,21,30,2,long,72
23.0,10.0,13.0,0.0,0.43478260869565216,0.23218421697992483,0.6373810004113795,11.0,5.0,6.0,0.0,0.45454545454545453,0.1602878664116818,0.7488030426792273,GBP_USD,H4,21,30,3,long,34
12.0,5.0,7.0,0.0,0.4166666666666667,0.13772189581554434,0.6956114375177891,6.0,5.0,1.0,0.0,0.8333333333333334,0.535128829802743,1.0,GBP_USD,H4,21,30,4,long,18
315.0,164.0,146.0,5.0,0.5290322580645161,0.4734659064775484,0.5845986096514839,136.0,59.0,70.0,7.0,0.4573643410852713,0.3713944192772512,0.5433342628932915,GBP_USD,H4,21,35,1,long,451
157.0,78.0,75.0,4.0,0.5098039215686274,0.43059084920878093,0.5890169939284738,68.0,35.0,31.0,2.0,0.5303030303030303,0.4098951150314439,0.6507109455746167,GBP_USD,H4,21,35,2,long,225
78.0,37.0,41.0,0.0,0.47435897435897434,0.36354182921991646,0.5851761194980322,34.0,13.0,20.0,1.0,0.3939393939393939,0.22722548461529885,0.5606533032634891,GBP_USD,H4,21,35,3,long,112
42.0,26.0,16.0,0.0,0.6190476190476191,0.4721790711199897,0.7659161669752484,18.0,9.0,8.0,1.0,0.5294117647058824,0.29213842808518775,0.766685101326577,GBP_USD,H4,21,35,4,long,60
2.0,1.0,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,21,20,1,short,4
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_USD,H4,21,20,2,short,2
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_USD,H4,21,20,3,short,1
,,,,,,,,,,,,,,GBP_USD,H4,21,20,4,short,0
28.0,14.0,12.0,2.0,0.5384615384615384,0.3468371904257853,0.7300858864972916,13.0,8.0,5.0,0.0,0.6153846153846154,0.35091788956280356,0.8798513412064273,GBP_USD,H4,21,25,1,short,41
14.0,4.0,9.0,1.0,0.3076923076923077,0.05679714201505026,0.5585874733695652,7.0,5.0,1.0,1.0,0.8333333333333334,0.535128829802743,1.0,GBP_USD,H4,21,25,2,short,21
10.0,2.0,7.0,1.0,0.2222222222222222,0.0,0.49383883252136757,5.0,4.0,0.0,1.0,1.0,1.0,1.0,GBP_USD,H4,21,25,3,short,15
4.0,2.0,2.0,0.0,0.5,0.010000000000000009,0.99,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,21,25,4,short,6
105.0,48.0,54.0,3.0,0.47058823529411764,0.37372180124606236,0.5674546693421729,46.0,23.0,19.0,4.0,0.5476190476190477,0.3970891195008849,0.6981489757372105,GBP_USD,H4,21,30,1,short,151
58.0,25.0,30.0,3.0,0.45454545454545453,0.3229494605530043,0.5861414485379048,26.0,15.0,9.0,2.0,0.625,0.43131049331468674,0.8186895066853133,GBP_USD,H4,21,30,2,short,84
30.0,9.0,19.0,2.0,0.32142857142857145,0.14844013250850951,0.4944170103486334,14.0,10.0,3.0,1.0,0.7692307692307693,0.5401958662133862,0.9982656722481523,GBP_USD,H4,21,30,3,short,44
13.0,7.0,6.0,0.0,0.5384615384615384,0.2674637865884742,0.8094592903346027,6.0,4.0,1.0,1.0,0.8,0.44938454112803305,1.0,GBP_USD,H4,21,30,4,short,19
308.0,152.0,146.0,10.0,0.5100671140939598,0.4533087464056772,0.5668254817822423,132.0,58.0,57.0,17.0,0.5043478260869565,0.41296580997198745,0.5957298422019255,GBP_USD,H4,21,35,1,short,440
172.0,77.0,88.0,7.0,0.4666666666666667,0.39054349870620475,0.5427898346271286,74.0,41.0,27.0,6.0,0.6029411764705882,0.48664471178681445,0.719237641154362,GBP_USD,H4,21,35,2,short,246
86.0,33.0,49.0,4.0,0.4024390243902439,0.29629628236410466,0.5085817664163832,38.0,24.0,13.0,1.0,0.6486486486486487,0.49482228197876377,0.8024750153185336,GBP_USD,H4,21,35,3,short,124
40.0,19.0,21.0,0.0,0.475,0.3202422053659332,0.6297577946340668,18.0,14.0,3.0,1.0,0.8235294117647058,0.6423089075215274,1.0,GBP_USD,H4,21,35,4,short,58
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,28,20,1,long,3
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,28,20,2,long,1
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_USD,H4,28,20,3,long,1
,,,,,,,,,,,,,,GBP_USD,H4,28,20,4,long,0
11.0,2.0,9.0,0.0,0.18181818181818182,0.0,0.40974912948563447,5.0,3.0,2.0,0.0,0.6,0.17058551491594975,1.0,GBP_USD,H4,28,25,1,long,16
6.0,2.0,4.0,0.0,0.3333333333333333,0.0,0.7105355092038887,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,GBP_USD,H4,28,25,2,long,9
2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,GBP_USD,H4,28,25,3,long,4
,,,,,,,,,,,,,,GBP_USD,H4,28,25,4,long,0
51.0,15.0,33.0,3.0,0.3125,0.18137158409279347,0.44362841590720653,22.0,14.0,8.0,0.0,0.6363636363636364,0.4353474351558506,0.8373798375714221,GBP_USD,H4,28,30,1,long,73
25.0,6.0,18.0,1.0,0.25,0.07675883860929586,0.4232411613907041,12.0,9.0,3.0,0.0,0.75,0.505,0.995,GBP_USD,H4,28,30,2,long,37
11.0,3.0,8.0,0.0,0.2727272727272727,0.009535284742372196,0.5359192607121732,6.0,3.0,3.0,0.0,0.5,0.09991667534541426,0.9000833246545857,GBP_USD,H4,28,30,3,long,17
4.0,2.0,2.0,0.0,0.5,0.010000000000000009,0.99,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,GBP_USD,H4,28,30,4,long,7
186.0,98.0,83.0,5.0,0.5414364640883977,0.4688442081548473,0.6140287200219482,81.0,40.0,39.0,2.0,0.5063291139240507,0.3960793333964272,0.6165788944516741,GBP_USD,H4,28,35,1,long,267
95.0,44.0,47.0,4.0,0.4835164835164835,0.3808404105139186,0.5861925565190484,42.0,23.0,19.0,0.0,0.5476190476190477,0.3970891195008849,0.6981489757372105,GBP_USD,H4,28,35,2,long,137
46.0,22.0,24.0,0.0,0.4782608695652174,0.33390438908126585,0.622617350049169,21.0,8.0,13.0,0.0,0.38095238095238093,0.17324888858708454,0.5886558733176773,GBP_USD,H4,28,35,3,long,67
24.0,15.0,9.0,0.0,0.625,0.43131049331468674,0.8186895066853133,11.0,6.0,5.0,0.0,0.5454545454545454,0.2511969573207727,0.8397121335883182,GBP_USD,H4,28,35,4,long,35
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,28,20,1,short,2
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_USD,H4,28,20,2,short,1
,,,,,,,,,,,,,,GBP_USD,H4,28,20,3,short,0
,,,,,,,,,,,,,,GBP_USD,H4,28,20,4,short,0
8.0,6.0,2.0,0.0,0.75,0.4499375065090607,1.0,4.0,3.0,1.0,0.0,0.75,0.3256475521456251,1.0,GBP_USD,H4,28,25,1,short,12
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,GBP_USD,H4,28,25,2,short,7
3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,2.0,1.0,1.0,0.0,0.5,0.0,1.0,GBP_USD,H4,28,25,3,short,5
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,28,25,4,short,1
50.0,23.0,24.0,3.0,0.48936170212765956,0.34644636986968314,0.632277034385636,22.0,13.0,7.0,2.0,0.65,0.4409588557245249,0.8590411442754751,GBP_USD,H4,28,30,1,short,72
25.0,8.0,14.0,3.0,0.36363636363636365,0.16262016242857788,0.5646525648441494,11.0,9.0,2.0,0.0,0.8181818181818182,0.5902508705143656,1.0,GBP_USD,H4,28,30,2,short,36
15.0,4.0,9.0,2.0,0.3076923076923077,0.05679714201505026,0.5585874733695652,7.0,7.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,28,30,3,short,22
5.0,2.0,3.0,0.0,0.4,0.0,0.8294144850840502,3.0,3.0,0.0,0.0,1.0,1.0,1.0,GBP_USD,H4,28,30,4,short,8
181.0,86.0,88.0,7.0,0.4942528735632184,0.4199641732104612,0.5685415739159756,78.0,36.0,31.0,11.0,0.5373134328358209,0.41792123015937205,0.6567056355122697,GBP_USD,H4,28,35,1,short,259
102.0,45.0,52.0,5.0,0.4639175257731959,0.36467303706417326,0.5631620144822186,45.0,26.0,16.0,3.0,0.6190476190476191,0.4721790711199897,0.7659161669752484,GBP_USD,H4,28,35,2,short,147
53.0,18.0,32.0,3.0,0.36,0.22695078805193922,0.49304921194806073,24.0,15.0,8.0,1.0,0.6521739130434783,0.4575236744675626,0.846824151619394,GBP_USD,H4,28,35,3,short,77
22.0,11.0,11.0,0.0,0.5,0.29106329797150177,0.7089367020284982,10.0,8.0,1.0,1.0,0.8888888888888888,0.6835660309443505,1.0,GBP_USD,H4,28,35,4,short,32
191.0,85.0,102.0,4.0,0.45454545454545453,0.3831775064857461,0.525913402605163,83.0,46.0,37.0,0.0,0.5542168674698795,0.447282153856544,0.661151581083215,AUD_USD,H4,7,20,1,long,274
96.0,41.0,55.0,0.0,0.4270833333333333,0.3281318076171983,0.5260348590494683,42.0,26.0,16.0,0.0,0.6190476190476191,0.4721790711199897,0.7659161669752484,AUD_USD,H4,7,20,2,long,138
42.0,19.0,22.0,1.0,0.4634146341463415,0.3107746096124355,0.6160546586802474,19.0,10.0,8.0,1.0,0.5555555555555556,0.3259976217062955,0.7851134894048157,AUD_USD,H4,7,20,3,long,61
15.0,7.0,7.0,1.0,0.5,0.2380839829258241,0.7619160170741759,7.0,5.0,2.0,0.0,0.7142857142857143,0.3796217036720841,1.0,AUD_USD,H4,7,20,4,long,22
377.0,182.0,189.0,6.0,0.49056603773584906,0.43969603007752484,0.5414360453941732,162.0,87.0,75.0,0.0,0.5370370370370371,0.46025249337709234,0.6138215806969818,AUD_USD,H4,7,25,1,long,539
188.0,86.0,102.0,0.0,0.4574468085106383,0.3862322790720253,0.5286613379492513,81.0,44.0,37.0,0.0,0.5432098765432098,0.4347283611424122,0.6516913919440075,AUD_USD,H4,7,25,2,long,269
88.0,41.0,46.0,1.0,0.47126436781609193,0.36637099828967934,0.5761577373425045,38.0,21.0,16.0,1.0,0.5675675675675675,0.40793440271765047,0.7272007324174846,AUD_USD,H4,7,25,3,long,126
41.0,18.0,22.0,1.0,0.45,0.2958250993189877,0.6041749006810123,18.0,10.0,8.0,0.0,0.5555555555555556,0.3259976217062955,0.7851134894048157,AUD_USD,H4,7,25,4,long,59
615.0,318.0,291.0,6.0,0.5221674876847291,0.4824949312235529,0.5618400441459053,264.0,148.0,116.0,0.0,0.5606060606060606,0.5007359537378315,0.6204761674742896,AUD_USD,H4,7,30,1,long,879
320.0,164.0,156.0,0.0,0.5125,0.4577334571225278,0.5672665428774721,138.0,74.0,64.0,0.0,0.5362318840579711,0.4530280596867779,0.6194357084291642,AUD_USD,H4,7,30,2,long,458
161.0,84.0,76.0,1.0,0.525,0.4476211026829666,0.6023788973170334,69.0,35.0,33.0,1.0,0.5147058823529411,0.3959148396528774,0.6334969250530049,AUD_USD,H4,7,30,3,long,230
71.0,36.0,34.0,1.0,0.5142857142857142,0.39720112947626973,0.6313702990951587,31.0,17.0,14.0,0.0,0.5483870967741935,0.37320004290478614,0.7235741506436009,AUD_USD,H4,7,30,4,long,102
914.0,462.0,439.0,13.0,0.5127635960044395,0.48012570161490414,0.545401490393975,392.0,210.0,182.0,0.0,0.5357142857142857,0.4863432415689569,0.5850853298596145,AUD_USD,H4,7,35,1,long,1306
472.0,233.0,235.0,4.0,0.49786324786324787,0.45256314549808646,0.5431633502284092,203.0,107.0,95.0,1.0,0.5297029702970297,0.46087218750662917,0.5985337530874303,AUD_USD,H4,7,35,2,long,675
240.0,121.0,116.0,3.0,0.510548523206751,0.4469048507288912,0.5741921956846109,103.0,54.0,47.0,2.0,0.5346534653465347,0.4373743036161636,0.6319326270769058,AUD_USD,H4,7,35,3,long,343
116.0,56.0,59.0,1.0,0.48695652173913045,0.3956021510690884,0.5783108924091726,50.0,30.0,20.0,0.0,0.6,0.46420721668660003,0.7357927833133999,AUD_USD,H4,7,35,4,long,166
190.0,97.0,90.0,3.0,0.5187165775401069,0.4471021073367735,0.5903310477434403,82.0,41.0,38.0,3.0,0.5189873417721519,0.40880825684687805,0.6291664266974257,AUD_USD,H4,7,20,1,short,272
92.0,47.0,43.0,2.0,0.5222222222222223,0.41902322817134086,0.6254212162731037,40.0,23.0,17.0,0.0,0.575,0.42180151763153784,0.7281984823684621,AUD_USD,H4,7,20,2,short,132
51.0,29.0,22.0,0.0,0.5686274509803921,0.4326987562469371,0.7045561457138472,22.0,14.0,7.0,1.0,0.6666666666666666,0.4650436227161998,0.8682897106171334,AUD_USD,H4,7,20,3,short,73
22.0,17.0,5.0,0.0,0.7727272727272727,0.5976089806261913,0.9478455648283541,10.0,6.0,4.0,0.0,0.6,0.2963581056573385,0.9036418943426614,AUD_USD,H4,7,20,4,short,32
373.0,188.0,180.0,5.0,0.5108695652173914,0.45979560656843516,0.5619435238663475,160.0,76.0,79.0,5.0,0.49032258064516127,0.41162183159081434,0.5690233296995082,AUD_USD,H4,7,25,1,short,533
190.0,100.0,87.0,3.0,0.5347593582887701,0.4632680428974676,0.6062506736800726,82.0,42.0,40.0,0.0,0.5121951219512195,0.4040044212209989,0.6203858226814402,AUD_USD,H4,7,25,2,short,272
94.0,51.0,43.0,0.0,0.5425531914893617,0.4418406381192571,0.6432657448594662,41.0,24.0,16.0,1.0,0.6,0.4481790528286692,0.7518209471713307,AUD_USD,H4,7,25,3,short,135
44.0,27.0,17.0,0.0,0.6136363636363636,0.469762005413052,0.7575107218596753,19.0,11.0,8.0,0.0,0.5789473684210527,0.3569401957423196,0.8009545410997857,AUD_USD,H4,7,25,4,short,63
634.0,326.0,300.0,8.0,0.5207667731629393,0.48163189384221516,0.5599016524836634,272.0,134.0,132.0,6.0,0.5037593984962406,0.4436734416976427,0.5638453552948386,AUD_USD,H4,7,30,1,short,906
326.0,177.0,144.0,5.0,0.5514018691588785,0.4969934131237407,0.6058103251940162,141.0,75.0,66.0,0.0,0.5319148936170213,0.44955230234295196,0.6142774848910906,AUD_USD,H4,7,30,2,short,467
163.0,89.0,74.0,0.0,0.5460122699386503,0.46957845650411945,0.6224460833731811,70.0,37.0,31.0,2.0,0.5441176470588235,0.4257387167637846,0.6624965773538624,AUD_USD,H4,7,30,3,short,233
78.0,49.0,29.0,0.0,0.6282051282051282,0.5209516941734705,0.7354585622367859,34.0,18.0,16.0,0.0,0.5294117647058824,0.3616341793866309,0.6971893500251338,AUD_USD,H4,7,30,4,short,112
931.0,473.0,447.0,11.0,0.5141304347826087,0.48183369664386017,0.5464271729213572,400.0,190.0,202.0,8.0,0.4846938775510204,0.4352196005817442,0.5341681545202965,AUD_USD,H4,7,35,1,short,1331
489.0,264.0,219.0,6.0,0.546583850931677,0.5021862609520384,0.5909814409113157,211.0,103.0,108.0,0.0,0.4881516587677725,0.4207046213067922,0.5555986962287528,AUD_USD,H4,7,35,2,short,700
242.0,134.0,108.0,0.0,0.5537190082644629,0.4910868612719039,0.6163511552570218,105.0,49.0,54.0,2.0,0.47572815533980584,0.379279727185589,0.5721765834940227,AUD_USD,H4,7,35,3,short,347
119.0,71.0,47.0,1.0,0.6016949152542372,0.5133643186586201,0.6900255118498544,52.0,25.0,27.0,0.0,0.4807692307692308,0.3449682387922242,0.6165702227462373,AUD_USD,H4,7,35,4,short,171
28.0,10.0,17.0,1.0,0.37037037037037035,0.188217975393852,0.5525227653468887,13.0,6.0,7.0,0.0,0.46153846153846156,0.19054070966539732,0.7325362134115259,AUD_USD,H4,14,20,1,long,41
13.0,6.0,7.0,0.0,0.46153846153846156,0.19054070966539732,0.7325362134115259,6.0,3.0,3.0,0.0,0.5,0.09991667534541426,0.9000833246545857,AUD_USD,H4,14,20,2,long,19
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,AUD_USD,H4,14,20,3,long,7
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,AUD_USD,H4,14,20,4,long,2
88.0,31.0,55.0,2.0,0.36046511627906974,0.2589874230990488,0.46194280945909066,38.0,19.0,19.0,0.0,0.5,0.3410230072918527,0.6589769927081472,AUD_USD,H4,14,25,1,long,126
