pair,tf,period,threshold,recovery,direction,n,w,l,t,wr_decisive,ci_low,ci_high
AUD_USD,H4,14,200,3,long,191,92,98,1,0.4842105263157895,0.4131493125117439,0.555271740119835
AUD_USD,H4,14,200,4,long,154,80,72,2,0.5263157894736842,0.4469374643386749,0.6056941146086935
AUD_USD,H4,14,250,1,long,77,49,28,0,0.6363636363636364,0.5289159572050152,0.7438113155222575
AUD_USD,H4,14,250,2,long,76,46,30,0,0.6052631578947368,0.49536884293391387,0.7151574728555598
AUD_USD,H4,14,250,3,long,72,40,32,0,0.5555555555555556,0.4407765886309255,0.6703345224801857
AUD_USD,H4,14,250,4,long,60,32,27,1,0.5423728813559322,0.41524672242839017,0.6694990402834742
AUD_USD,H4,14,100,1,short,1199,615,574,10,0.5172413793103449,0.48883755658109895,0.5456452020395908
AUD_USD,H4,14,100,2,short,959,487,465,7,0.5115546218487395,0.4798011215664864,0.5433081221309926
AUD_USD,H4,14,100,3,short,674,339,330,5,0.5067264573991032,0.4688408971678953,0.544612017630311
AUD_USD,H4,14,100,4,short,454,226,221,7,0.5055928411633109,0.4592433316045568,0.5519423507220651
AUD_USD,H4,14,150,1,short,627,336,286,5,0.5401929260450161,0.5010256697749222,0.57936018231511
AUD_USD,H4,14,150,2,short,540,289,248,3,0.5381750465549349,0.4960083668966948,0.5803417262131749
AUD_USD,H4,14,150,3,short,420,228,190,2,0.5454545454545454,0.4977196613289742,0.5931894295801167
AUD_USD,H4,14,150,4,short,302,156,142,4,0.5234899328859061,0.4667827403659841,0.580197125405828
AUD_USD,H4,14,200,1,short,247,125,120,2,0.5102040816326531,0.44760721791777697,0.5728009453475292
AUD_USD,H4,14,200,2,short,221,117,104,0,0.5294117647058824,0.4636039815146253,0.5952195478971394
AUD_USD,H4,14,200,3,short,188,105,82,1,0.5614973262032086,0.49037675479097687,0.6326178976154403
AUD_USD,H4,14,200,4,short,145,79,63,3,0.5563380281690141,0.4746219763507132,0.638054079987315
AUD_USD,H4,14,250,1,short,60,30,29,1,0.5084745762711864,0.3809077707574716,0.6360413817849012
AUD_USD,H4,14,250,2,short,59,28,31,0,0.4745762711864407,0.34715617855107106,0.6019963638218103
AUD_USD,H4,14,250,3,short,50,24,25,1,0.4897959183673469,0.34982507592259393,0.6297667608120999
AUD_USD,H4,14,250,4,short,41,15,23,3,0.39473684210526316,0.2393228114599668,0.5501508727505595
AUD_USD,H4,20,100,1,long,1035,527,495,13,0.5156555772994129,0.4850156567561307,0.5462954978426952
AUD_USD,H4,20,100,2,long,785,399,382,4,0.5108834827144686,0.4758246340407152,0.545942331388222
AUD_USD,H4,20,100,3,long,600,298,298,4,0.5,0.459857635894567,0.540142364105433
AUD_USD,H4,20,100,4,long,422,212,208,2,0.5047619047619047,0.45694496990343375,0.5525788396203758
AUD_USD,H4,20,150,1,long,543,290,247,6,0.5400372439478585,0.49788292099847653,0.5821915668972404
AUD_USD,H4,20,150,2,long,447,228,217,2,0.5123595505617977,0.4659172905788398,0.5588018105447556
AUD_USD,H4,20,150,3,long,360,177,181,2,0.49441340782122906,0.4426220315299128,0.5462047841125454
AUD_USD,H4,20,150,4,long,277,140,135,2,0.509090909090909,0.4500044543319037,0.5681773638499144
AUD_USD,H4,20,200,1,long,205,117,86,2,0.5763546798029556,0.508378904294258,0.6443304553116532
AUD_USD,H4,20,200,2,long,187,99,88,0,0.5294117647058824,0.4578711619489244,0.6009523674628403
AUD_USD,H4,20,200,3,long,164,82,81,1,0.5030674846625767,0.4263094051090235,0.5798255642161299
AUD_USD,H4,20,200,4,long,135,76,58,1,0.5671641791044776,0.4832723493717829,0.6510560088371722
AUD_USD,H4,20,250,1,long,68,37,31,0,0.5441176470588235,0.4257387167637846,0.6624965773538624
AUD_USD,H4,20,250,2,long,66,35,31,0,0.5303030303030303,0.4098951150314439,0.6507109455746167
AUD_USD,H4,20,250,3,long,63,30,33,0,0.47619047619047616,0.35286214796370635,0.599518804417246
AUD_USD,H4,20,250,4,long,54,29,25,0,0.5370370370370371,0.4040423061820221,0.6700317678920521
AUD_USD,H4,20,100,1,short,1081,572,502,7,0.5325884543761639,0.5027484060406496,0.5624285027116781
AUD_USD,H4,20,100,2,short,857,441,408,8,0.519434628975265,0.48582653272800025,0.5530427252225298
AUD_USD,H4,20,100,3,short,609,304,298,7,0.5049833887043189,0.4650435544458098,0.544923222962828
AUD_USD,H4,20,100,4,short,417,194,217,6,0.4720194647201946,0.42375538046837624,0.520283548972013
AUD_USD,H4,20,150,1,short,559,298,258,3,0.5359712230215827,0.4945176596199629,0.5774247864232026
AUD_USD,H4,20,150,2,short,470,251,216,3,0.5374732334047109,0.4922517830729803,0.5826946837364415
AUD_USD,H4,20,150,3,short,368,199,165,4,0.5467032967032966,0.4955619092450787,0.5978446841615146
AUD_USD,H4,20,150,4,short,266,136,127,3,0.5171102661596958,0.45671627052031555,0.577504261799076
AUD_USD,H4,20,200,1,short,227,124,102,1,0.5486725663716814,0.4837935374263829,0.6135515953169799
AUD_USD,H4,20,200,2,short,203,114,87,2,0.5671641791044776,0.49866678695996147,0.6356615712489937
AUD_USD,H4,20,200,3,short,174,101,70,3,0.5906432748538012,0.5169425748684695,0.6643439748391329
AUD_USD,H4,20,200,4,short,130,71,57,2,0.5546875,0.468586594451456,0.640788405548544
AUD_USD,H4,20,250,1,short,80,43,36,1,0.5443037974683544,0.43447887316663475,0.6541287217700742
AUD_USD,H4,20,250,2,short,78,41,37,0,0.5256410256410257,0.4148238805019678,0.6364581707800835
AUD_USD,H4,20,250,3,short,65,35,27,3,0.5645161290322581,0.4410964418385094,0.6879358162260069
AUD_USD,H4,20,250,4,short,53,25,26,2,0.49019607843137253,0.3529950124804886,0.6273971443822565
AUD_USD,H4,30,100,1,long,952,484,458,10,0.5138004246284501,0.4818824638301637,0.5457183854267366
AUD_USD,H4,30,100,2,long,709,371,332,6,0.5277382645803699,0.4908337854151693,0.5646427437455704
AUD_USD,H4,30,100,3,long,536,260,273,3,0.4878048780487805,0.4453689938785749,0.530240762218986
AUD_USD,H4,30,100,4,long,374,184,186,4,0.4972972972972973,0.44635026760796415,0.5482443269866305
AUD_USD,H4,30,150,1,long,464,234,227,3,0.5075921908893709,0.4619543026418679,0.5532300791368739
AUD_USD,H4,30,150,2,long,374,191,181,2,0.5134408602150538,0.46264858905601036,0.5642331313740971
AUD_USD,H4,30,150,3,long,304,154,149,1,0.5082508250825083,0.45195896192787127,0.5645426882371453
AUD_USD,H4,30,150,4,long,228,118,108,2,0.5221238938053098,0.4569991100826305,0.587248677527989
AUD_USD,H4,30,200,1,long,192,96,93,3,0.5079365079365079,0.4366609778518908,0.5792120380211251
AUD_USD,H4,30,200,2,long,173,81,90,2,0.47368421052631576,0.39884560788338824,0.5485228131692432
AUD_USD,H4,30,200,3,long,152,76,76,0,0.5,0.4205115036459264,0.5794884963540736
AUD_USD,H4,30,200,4,long,126,66,58,2,0.532258064516129,0.44443481380131383,0.6200813152309442
AUD_USD,H4,30,250,1,long,71,35,36,0,0.49295774647887325,0.37666468041418233,0.6092508125435642
AUD_USD,H4,30,250,2,long,68,29,39,0,0.4264705882352941,0.3089202170667763,0.5440209594038119
AUD_USD,H4,30,250,3,long,63,30,33,0,0.47619047619047616,0.35286214796370635,0.599518804417246
AUD_USD,H4,30,250,4,long,53,27,25,1,0.5192307692307693,0.3834297772537627,0.6550317612077758
AUD_USD,H4,30,100,1,short,1019,531,479,9,0.5257425742574258,0.4949469488767161,0.5565381996381354
AUD_USD,H4,30,100,2,short,767,405,358,4,0.5307994757536042,0.49538846776075823,0.5662104837464502
AUD_USD,H4,30,100,3,short,530,263,261,6,0.5019083969465649,0.45909721000846065,0.5447195838846691
AUD_USD,H4,30,100,4,short,363,176,184,3,0.4888888888888889,0.43725110856621285,0.5405266692115649
AUD_USD,H4,30,150,1,short,503,254,244,5,0.5100401606425703,0.46613416512793143,0.5539461561572092
AUD_USD,H4,30,150,2,short,403,207,194,2,0.516209476309227,0.4672963355565369,0.5651226170619171
AUD_USD,H4,30,150,3,short,301,153,144,4,0.5151515151515151,0.4583122625200834,0.5719907677829469
AUD_USD,H4,30,150,4,short,220,107,111,2,0.4908256880733945,0.42446288691847445,0.5571884892283145
AUD_USD,H4,30,200,1,short,206,116,88,2,0.5686274509803921,0.5006631036136646,0.6365917983471197
AUD_USD,H4,30,200,2,short,171,99,72,0,0.5789473684210527,0.5049449775281416,0.6529497593139637
AUD_USD,H4,30,200,3,short,131,81,49,1,0.6230769230769231,0.5397699044430524,0.7063839417107938
AUD_USD,H4,30,200,4,short,109,60,48,1,0.5555555555555556,0.4618389214991786,0.6492721896119326
AUD_USD,H4,30,250,1,short,67,35,31,1,0.5303030303030303,0.4098951150314439,0.6507109455746167
AUD_USD,H4,30,250,2,short,58,31,27,0,0.5344827586206896,0.40610883652956736,0.6628566807118119
AUD_USD,H4,30,250,3,short,48,31,16,1,0.6595744680851063,0.5241022870778634,0.7950466490923492
AUD_USD,H4,30,250,4,short,40,22,17,1,0.5641025641025641,0.40847197480527225,0.7197331533998559
AUD_USD,H4,40,100,1,long,903,455,436,12,0.510662177328844,0.4778384075218148,0.5434859471358733
AUD_USD,H4,40,100,2,long,673,347,321,5,0.5194610778443114,0.4815724714724625,0.5573496842161603
AUD_USD,H4,40,100,3,long,477,228,246,3,0.4810126582278481,0.4360322351622323,0.5259930812934639
AUD_USD,H4,40,100,4,long,319,151,164,4,0.4793650793650794,0.42419537733626766,0.5345347813938911
AUD_USD,H4,40,150,1,long,435,218,210,7,0.5093457943925234,0.4619839821260582,0.5567076066589886
AUD_USD,H4,40,150,2,long,349,172,175,2,0.4956772334293948,0.44307004315292364,0.5482844237058659
AUD_USD,H4,40,150,3,long,264,127,136,1,0.4828897338403042,0.42249573820092395,0.5432837294796844
AUD_USD,H4,40,150,4,long,182,89,91,2,0.49444444444444446,0.4214040662622832,0.5674848226266057
AUD_USD,H4,40,200,1,long,174,84,88,2,0.4883720930232558,0.4136680029722686,0.563076183074243
AUD_USD,H4,40,200,2,long,152,67,84,1,0.44370860927152317,0.36446437106312773,0.5229528474799187
AUD_USD,H4,40,200,3,long,119,57,62,0,0.4789915966386555,0.3892344781376933,0.5687487151396177
AUD_USD,H4,40,200,4,long,90,44,45,1,0.4943820224719101,0.390508787678015,0.5982552572658052
AUD_USD,H4,40,250,1,long,58,25,32,1,0.43859649122807015,0.3097748638105179,0.5674181186456224
AUD_USD,H4,40,250,2,long,53,22,31,0,0.41509433962264153,0.282436031461885,0.547752647783398
AUD_USD,H4,40,250,3,long,46,19,27,0,0.41304347826086957,0.2707522899183108,0.5553346666034283
AUD_USD,H4,40,250,4,long,37,17,19,1,0.4722222222222222,0.309141141291674,0.6353033031527704
AUD_USD,H4,40,100,1,short,976,505,461,10,0.5227743271221532,0.4912760693008525,0.554272584943454
AUD_USD,H4,40,100,2,short,728,383,337,8,0.5319444444444444,0.49549661550503526,0.5683922733838537
AUD_USD,H4,40,100,3,short,501,251,244,6,0.5070707070707071,0.4630273872663384,0.5511140268750758
AUD_USD,H4,40,100,4,short,346,169,175,2,0.49127906976744184,0.43844904866652623,0.5441090908683575
AUD_USD,H4,40,150,1,short,438,241,190,7,0.5591647331786543,0.5122914377287271,0.6060380286285816
AUD_USD,H4,40,150,2,short,350,201,144,5,0.5826086956521739,0.5305723603438194,0.6346450309605284
AUD_USD,H4,40,150,3,short,260,143,114,3,0.556420233463035,0.49567994770548535,0.6171605192205847
AUD_USD,H4,40,150,4,short,197,99,96,2,0.5076923076923077,0.437521355765528,0.5778632596190874
AUD_USD,H4,40,200,1,short,190,96,91,3,0.5133689839572193,0.4417299081973436,0.585008059717095
AUD_USD,H4,40,200,2,short,156,87,66,3,0.5686274509803921,0.49014898248543737,0.6471059194753469
AUD_USD,H4,40,200,3,short,126,71,53,2,0.5725806451612904,0.485506212639262,0.6596550776833187
AUD_USD,H4,40,200,4,short,107,51,55,1,0.4811320754716981,0.38601385727591936,0.5762502936674769
AUD_USD,H4,40,250,1,short,60,34,25,1,0.576271186440678,0.4501791912494828,0.7023631816318732
AUD_USD,H4,40,250,2,short,52,35,16,1,0.6862745098039216,0.55892572044111,0.8136232991667331
AUD_USD,H4,40,250,3,short,47,32,15,0,0.6808510638297872,0.5475818293279622,0.8141202983316123
AUD_USD,H4,40,250,4,short,41,24,17,0,0.5853658536585366,0.43456271942948005,0.736168987887593
USD_CAD,H4,14,100,1,long,1142,542,471,129,0.5350444225074038,0.504329317800906,0.5657595272139017
USD_CAD,H4,14,100,2,long,928,433,382,113,0.5312883435582823,0.4970277180413092,0.5655489690752553
USD_CAD,H4,14,100,3,long,685,318,271,96,0.5398981324278438,0.499646700520194,0.5801495643354936
USD_CAD,H4,14,100,4,long,462,214,180,68,0.5431472081218274,0.49395969360875475,0.5923347226349001
USD_CAD,H4,14,150,1,long,563,267,232,64,0.5350701402805611,0.49130736294141253,0.5788329176197097
USD_CAD,H4,14,150,2,long,507,241,206,60,0.5391498881431768,0.49293978710202924,0.5853599891843243
USD_CAD,H4,14,150,3,long,423,189,173,61,0.5220994475138122,0.4706421268421875,0.5735567681854369
USD_CAD,H4,14,150,4,long,306,130,128,48,0.5038759689922481,0.4428656671832084,0.5648862708012877
USD_CAD,H4,14,200,1,long,259,115,107,37,0.5180180180180181,0.4522874449450156,0.5837485910910205
USD_CAD,H4,14,200,2,long,252,113,101,38,0.5280373831775701,0.46115136847619675,0.5949233978789434
USD_CAD,H4,14,200,3,long,218,90,92,36,0.4945054945054945,0.42186744769576,0.567143541315229
USD_CAD,H4,14,200,4,long,177,74,76,27,0.49333333333333335,0.4133237813109978,0.5733428853556689
USD_CAD,H4,14,250,1,long,91,41,35,15,0.5394736842105263,0.4274108419121192,0.6515365265089335
USD_CAD,H4,14,250,2,long,91,43,35,13,0.5512820512820513,0.4409040775344665,0.6616600250296362
USD_CAD,H4,14,250,3,long,85,37,33,15,0.5285714285714286,0.4116304178010406,0.6455124393418166
USD_CAD,H4,14,250,4,long,73,30,32,11,0.4838709677419355,0.35947561566420505,0.608266319819666
USD_CAD,H4,14,100,1,short,1177,514,510,153,0.501953125,0.47132835865109884,0.5325778913489012
USD_CAD,H4,14,100,2,short,966,399,431,136,0.4807228915662651,0.44673188575916123,0.5147138973733689
USD_CAD,H4,14,100,3,short,728,305,319,104,0.48878205128205127,0.44956052878707364,0.5280035737770289
USD_CAD,H4,14,100,4,short,505,218,218,69,0.5,0.4530665120241636,0.5469334879758364
USD_CAD,H4,14,150,1,short,638,273,284,81,0.49012567324955114,0.44860983873599625,0.531641507763106
USD_CAD,H4,14,150,2,short,564,235,252,77,0.48254620123203285,0.4381652270393326,0.5269271754247331
USD_CAD,H4,14,150,3,short,467,194,210,63,0.4801980198019802,0.43147944938309374,0.5289165902208667
USD_CAD,H4,14,150,4,short,350,149,152,49,0.4950166112956811,0.4385331560083639,0.5515000665829983
USD_CAD,H4,14,200,1,short,265,111,111,43,0.5,0.4342267065890256,0.5657732934109744
USD_CAD,H4,14,200,2,short,257,103,110,44,0.4835680751173709,0.41645585263216817,0.5506802976025736
USD_CAD,H4,14,200,3,short,235,103,99,33,0.5099009900990099,0.44096195082525436,0.5788400293727655
USD_CAD,H4,14,200,4,short,187,82,77,28,0.5157232704402516,0.4380426521461524,0.5934038887343507
USD_CAD,H4,14,250,1,short,94,40,41,13,0.49382716049382713,0.38494657011418243,0.6027077508734718
USD_CAD,H4,14,250,2,short,92,37,40,15,0.4805194805194805,0.3689229118457773,0.5921160491931837
USD_CAD,H4,14,250,3,short,87,40,37,10,0.5194805194805194,0.4078839508068162,0.6310770881542226
USD_CAD,H4,14,250,4,short,69,31,29,9,0.5166666666666667,0.3902195177012532,0.6431138156320803
USD_CAD,H4,20,100,1,long,1024,491,415,118,0.5419426048565121,0.5094990398963397,0.5743861698166846
USD_CAD,H4,20,100,2,long,828,394,333,101,0.5419532324621733,0.5057352142537749,0.5781712506705717
USD_CAD,H4,20,100,3,long,605,277,239,89,0.5368217054263565,0.49379675744509727,0.5798466534076159
USD_CAD,H4,20,100,4,long,424,187,172,65,0.520891364902507,0.4692141112674291,0.5725686185375848
USD_CAD,H4,20,150,1,long,509,258,194,57,0.5707964601769911,0.5251655494145765,0.6164273709394058
USD_CAD,H4,20,150,2,long,445,221,166,58,0.5710594315245479,0.521748886282076,0.6203699767670197
USD_CAD,H4,20,150,3,long,352,166,131,55,0.5589225589225589,0.5024534299026496,0.6153916879424682
USD_CAD,H4,20,150,4,long,265,118,106,41,0.5267857142857143,0.4614007365576459,0.5921706920137827
USD_CAD,H4,20,200,1,long,232,107,100,25,0.5169082125603864,0.4488324614172584,0.5849839637035145
USD_CAD,H4,20,200,2,long,214,102,87,25,0.5396825396825397,0.46862288751956077,0.6107421918455185
USD_CAD,H4,20,200,3,long,183,81,76,26,0.5159235668789809,0.4377507253908903,0.5940964083670714
USD_CAD,H4,20,200,4,long,156,66,68,22,0.4925373134328358,0.4078876378685492,0.5771869889971224
USD_CAD,H4,20,250,1,long,109,43,51,15,0.4574468085106383,0.35673425514053375,0.5581593618807428
USD_CAD,H4,20,250,2,long,106,44,47,15,0.4835164835164835,0.3808404105139186,0.5861925565190484
USD_CAD,H4,20,250,3,long,99,36,46,17,0.43902439024390244,0.3316092600918853,0.5464395203959196
USD_CAD,H4,20,250,4,long,89,31,43,15,0.4189189189189189,0.3065040996826897,0.5313337381551481
USD_CAD,H4,20,100,1,short,1091,478,470,143,0.5042194092827004,0.4723916223091938,0.536047196256207
USD_CAD,H4,20,100,2,short,866,360,382,124,0.48517520215633425,0.4492140874546298,0.5211363168580387
USD_CAD,H4,20,100,3,short,625,266,277,82,0.48987108655616945,0.4478238914755983,0.5319182816367406
USD_CAD,H4,20,100,4,short,439,197,183,59,0.5184210526315789,0.46818224371875,0.5686598615444077
USD_CAD,H4,20,150,1,short,541,235,235,71,0.5,0.4547959708065846,0.5452040291934154
USD_CAD,H4,20,150,2,short,478,193,217,68,0.47073170731707314,0.42241594816416306,0.5190474664699832
USD_CAD,H4,20,150,3,short,382,157,175,50,0.47289156626506024,0.41918618595520774,0.5265969465749127
USD_CAD,H4,20,150,4,short,287,129,121,37,0.516,0.45405110007756394,0.577948899922436
USD_CAD,H4,20,200,1,short,227,95,103,29,0.4797979797979798,0.4102092833984623,0.5493866761974973
USD_CAD,H4,20,200,2,short,212,84,97,31,0.46408839779005523,0.39143369689361723,0.5367430986864933
USD_CAD,H4,20,200,3,short,185,75,85,25,0.46875,0.39142566531566536,0.5460743346843346
USD_CAD,H4,20,200,4,short,151,65,65,21,0.5,0.41404831410791115,0.5859516858920889
USD_CAD,H4,20,250,1,short,83,37,34,12,0.5211267605633803,0.40492602723739457,0.6373274938893659
USD_CAD,H4,20,250,2,short,83,34,35,14,0.4927536231884058,0.3747878778734156,0.610719368503396
USD_CAD,H4,20,250,3,short,75,31,34,10,0.47692307692307695,0.3554985718868014,0.5983475819593524
USD_CAD,H4,20,250,4,short,62,29,25,8,0.5370370370370371,0.4040423061820221,0.6700317678920521
USD_CAD,H4,30,100,1,long,930,463,369,98,0.5564903846153846,0.5227325360605425,0.5902482331702267
USD_CAD,H4,30,100,2,long,714,339,292,83,0.5372424722662441,0.4983376614931595,0.5761472830393287
USD_CAD,H4,30,100,3,long,515,240,208,67,0.5357142857142857,0.4895319027095078,0.5818966687190636
USD_CAD,H4,30,100,4,long,367,164,149,54,0.5239616613418531,0.46863243172987845,0.5792908909538277
USD_CAD,H4,30,150,1,long,487,248,186,53,0.5714285714285714,0.5248695558087811,0.6179875870483617
USD_CAD,H4,30,150,2,long,398,200,145,53,0.5797101449275363,0.5276234947587279,0.6317967950963446
USD_CAD,H4,30,150,3,long,298,145,107,46,0.5753968253968254,0.5143685425834035,0.6364251082102472
USD_CAD,H4,30,150,4,long,230,100,89,41,0.5291005291005291,0.45793685396894956,0.6002642042321086
USD_CAD,H4,30,200,1,long,183,94,70,19,0.573170731707317,0.497469447657543,0.6488720157570911
USD_CAD,H4,30,200,2,long,161,81,56,24,0.5912408759124088,0.5089196662390789,0.6735620855857387
USD_CAD,H4,30,200,3,long,130,60,48,22,0.5555555555555556,0.4618389214991786,0.6492721896119326
USD_CAD,H4,30,200,4,long,112,49,42,21,0.5384615384615384,0.4360340159881504,0.6408890609349265
USD_CAD,H4,30,250,1,long,72,35,30,7,0.5384615384615384,0.4172676594739799,0.659655417449097
USD_CAD,H4,30,250,2,long,67,32,28,7,0.5333333333333333,0.40709734034430534,0.6595693263223613
USD_CAD,H4,30,250,3,long,61,27,26,8,0.5094339622641509,0.37484457280827393,0.644023351720028
USD_CAD,H4,30,250,4,long,52,23,23,6,0.5,0.3555068829682008,0.6444931170317991
USD_CAD,H4,30,100,1,short,985,426,423,136,0.5017667844522968,0.46813348149913553,0.5354000874054582
USD_CAD,H4,30,100,2,short,741,313,321,107,0.49369085173501576,0.45477317829972685,0.5326085251703047
USD_CAD,H4,30,100,3,short,538,229,234,75,0.4946004319654428,0.4490586253616532,0.5401422385692324
USD_CAD,H4,30,100,4,short,352,160,144,48,0.5263157894736842,0.47018683749148854,0.5824447414558798
USD_CAD,H4,30,150,1,short,465,191,207,67,0.4798994974874372,0.4308162465605182,0.5289827484143562
USD_CAD,H4,30,150,2,short,387,154,178,55,0.463855421686747,0.4102116497615605,0.5174991936119334
USD_CAD,H4,30,150,3,short,303,120,136,47,0.46875,0.4076197459600864,0.5298802540399136
USD_CAD,H4,30,150,4,short,210,86,90,34,0.48863636363636365,0.41478516474707394,0.5624875625256534
