cell,direction,level,pair_or_POOLED,regime_bucket,regime,half,n,mean_R,NW_SE,NW_CI_low
bb,long,pair,EUR_GBP,ATR_mid_33_67,mid,h1,44,0.4573393466643884,0.03951426064406755,0.37989139580201603
bb,long,pair,EUR_GBP,ATR_high_67_100,high,h2,41,0.23565809658913062,0.08086762825346623,0.07715754521233681
bb,long,pair,EUR_GBP,ATR_low_0_33,low,h2,61,0.31025988649096226,0.0437447332238237,0.2245202093722678
bb,long,pair,EUR_GBP,ATR_mid_33_67,mid,h2,60,-0.07744382614473082,0.10291360862436685,-0.2791544990484898
bb,long,pair,EUR_NOK,ATR_high_67_100,high,full,79,0.08579408240630922,0.05249014011086865,-0.017086592210993345
bb,long,pair,EUR_NOK,ATR_low_0_33,low,full,127,0.17465850659428084,0.05681784651476406,0.06329552742534328
bb,long,pair,EUR_NOK,ATR_mid_33_67,mid,full,106,0.2127383848014019,0.04916527359160875,0.11637444856184874
bb,long,pair,EUR_NOK,ATR_high_67_100,high,h1,25,0.11110930040393711,0.08909224080951246,-0.06351149158270732
bb,long,pair,EUR_NOK,ATR_low_0_33,low,h1,69,0.1376265659314638,0.06732153690858235,0.005676353590642391
bb,long,pair,EUR_NOK,ATR_mid_33_67,mid,h1,57,0.2571395878319977,0.06300321752174788,0.13365328148937183
bb,long,pair,EUR_NOK,ATR_high_67_100,high,h2,54,0.07407407407407407,0.09143032492697424,-0.10512936278279544
bb,long,pair,EUR_NOK,ATR_low_0_33,low,h2,58,0.21871374634832175,0.07770749216552178,0.06640706170389907
bb,long,pair,EUR_NOK,ATR_mid_33_67,mid,h2,49,0.16108800576581084,0.09371835355397438,-0.02259996719997895
bb,long,pair,EUR_USD,ATR_high_67_100,high,full,109,-0.0714310539113866,0.08677718047183398,-0.2415143276361812
bb,long,pair,EUR_USD,ATR_low_0_33,low,full,99,0.18069298636291833,0.03462871317894812,0.11282070853218003
bb,long,pair,EUR_USD,ATR_mid_33_67,mid,full,98,-0.18738744563946155,0.0760347380104308,-0.33641553213990594
bb,long,pair,EUR_USD,ATR_high_67_100,high,h1,54,0.09047318416397021,0.08231223754954974,-0.07085880143314727
bb,long,pair,EUR_USD,ATR_low_0_33,low,h1,53,0.2159023730054527,0.05956879216497699,0.0991475403620978
bb,long,pair,EUR_USD,ATR_mid_33_67,mid,h1,41,-0.20784048914834377,0.10848842008338161,-0.42047779251177175
bb,long,pair,EUR_USD,ATR_high_67_100,high,h2,55,-0.23039157856719145,0.11654387481736539,-0.4588175732092276
bb,long,pair,EUR_USD,ATR_low_0_33,low,h2,46,0.14012564957912874,0.082309490180603,-0.021200951174853155
bb,long,pair,EUR_USD,ATR_mid_33_67,mid,h2,57,-0.17267560732605503,0.1378697163931302,-0.44290025145659023
bb,long,pair,GBP_CAD,ATR_high_67_100,high,full,143,-0.0869160490057086,0.05043083283357077,-0.1857604813595073
bb,long,pair,GBP_CAD,ATR_low_0_33,low,full,81,-0.006906719910005616,0.06405494901262068,-0.13245441997474214
bb,long,pair,GBP_CAD,ATR_mid_33_67,mid,full,111,0.09615612450537642,0.061939247839381796,-0.025244801259811905
bb,long,pair,GBP_CAD,ATR_high_67_100,high,h1,62,-0.10851309244048987,0.0618861069715594,-0.2298098621047463
bb,long,pair,GBP_CAD,ATR_low_0_33,low,h1,43,-0.06976744186046512,0.11763830069722024,-0.30033851122701677
bb,long,pair,GBP_CAD,ATR_mid_33_67,mid,h1,61,0.11475409836065574,0.08827607240823751,-0.058267003559489786
bb,long,pair,GBP_CAD,ATR_high_67_100,high,h2,81,-0.07038497872229575,0.07978246247064898,-0.22675860516476776
bb,long,pair,GBP_CAD,ATR_low_0_33,low,h2,38,0.06422514966551436,0.07474794862564173,-0.08228082964074342
bb,long,pair,GBP_CAD,ATR_mid_33_67,mid,h2,50,0.07346659640193567,0.10467220200183595,-0.13169091952166279
bb,long,pair,NZD_CHF,ATR_high_67_100,high,full,134,0.06511213489411052,0.09838902376052812,-0.12773035167652458
bb,long,pair,NZD_CHF,ATR_low_0_33,low,full,98,0.2644179613808933,0.06249969791906291,0.14191855345953
bb,long,pair,NZD_CHF,ATR_mid_33_67,mid,full,105,-0.1329388616560553,0.06318389339249936,-0.25677929270535405
bb,long,pair,NZD_CHF,ATR_high_67_100,high,h1,57,0.24959167633868373,0.10173760427077339,0.050185971967967896
bb,long,pair,NZD_CHF,ATR_low_0_33,low,h1,42,0.17097101700738515,0.100709392470814,-0.02641939223541026
bb,long,pair,NZD_CHF,ATR_mid_33_67,mid,h1,41,-0.3489516474112113,0.07974666341528062,-0.5052551077051614
bb,long,pair,NZD_CHF,ATR_high_67_100,high,h2,77,-0.07145064253888522,0.05041398895493398,-0.17026206089055582
bb,long,pair,NZD_CHF,ATR_low_0_33,low,h2,56,0.33450316966102445,0.04660059548263642,0.24316600251505707
bb,long,pair,NZD_CHF,ATR_mid_33_67,mid,h2,64,0.0054443292183414815,0.12924307654753825,-0.24787210081483346
bb,long,pair,NZD_JPY,ATR_high_67_100,high,full,150,-0.03999999999999993,0.0402232921018809,-0.1188376525196865
bb,long,pair,NZD_JPY,ATR_low_0_33,low,full,73,-0.0958904109589041,0.1373390451392779,-0.36507493943188873
bb,long,pair,NZD_JPY,ATR_mid_33_67,mid,full,95,-0.010526315789473684,0.10090411355976829,-0.20829837836661955
bb,long,pair,NZD_JPY,ATR_high_67_100,high,h1,78,-0.025641025641025505,0.06713630179257751,-0.15722817715447743
bb,long,pair,NZD_JPY,ATR_low_0_33,low,h1,47,-0.23404255319148937,0.11036070262338606,-0.45034953033332603
bb,long,pair,NZD_JPY,ATR_mid_33_67,mid,h1,41,-0.07317073170731707,0.10730361818807357,-0.28348582335594125
bb,long,pair,NZD_JPY,ATR_high_67_100,high,h2,72,-0.05555555555555555,0.06259201680322185,-0.17823590848987036
bb,long,pair,NZD_JPY,ATR_low_0_33,low,h2,26,0.15384615384615385,0.21344877497547637,-0.26451344510577984
bb,long,pair,NZD_JPY,ATR_mid_33_67,mid,h2,54,0.037037037037037035,0.16373989404736602,-0.2838931552958004
bb,long,pair,NZD_USD,ATR_high_67_100,high,full,147,-0.006802721088435374,0.07990572234290386,-0.16341793688052694
bb,long,pair,NZD_USD,ATR_low_0_33,low,full,92,0.08965294599886443,0.07458319860353128,-0.05653012326405689
bb,long,pair,NZD_USD,ATR_mid_33_67,mid,full,96,0.0625,0.07503486374664843,-0.08456833294343091
bb,long,pair,NZD_USD,ATR_high_67_100,high,h1,73,-0.0684931506849315,0.09481186191901551,-0.25432440004620194
bb,long,pair,NZD_USD,ATR_low_0_33,low,h1,38,-0.05263157894736842,0.10979457718895519,-0.2678289502377206
bb,long,pair,NZD_USD,ATR_mid_33_67,mid,h1,37,0.2972972972972973,0.06960484587039624,0.16087179939132068
bb,long,pair,NZD_USD,ATR_high_67_100,high,h2,74,0.05405405405405406,0.08600606527231486,-0.11451783387968306
bb,long,pair,NZD_USD,ATR_low_0_33,low,h2,54,0.1897790931832505,0.060644322458488865,0.07091622116461234
bb,long,pair,NZD_USD,ATR_mid_33_67,mid,h2,59,-0.0847457627118644,0.0664043747680752,-0.2148983372572918
bb,long,pair,USD_CAD,ATR_high_67_100,high,full,116,0.0780367717519577,0.10135303210866511,-0.12061517118102594
bb,long,pair,USD_CAD,ATR_low_0_33,low,full,81,0.19115430907026862,0.041451671686648955,0.10990903256443667
bb,long,pair,USD_CAD,ATR_mid_33_67,mid,full,99,0.038721953413590596,0.10020937293325301,-0.15768841753558527
bb,long,pair,USD_CAD,ATR_high_67_100,high,h1,55,-0.033289923540658316,0.06601687177981108,-0.16268299222908805
bb,long,pair,USD_CAD,ATR_low_0_33,low,h1,43,0.12977211345777323,0.0970380667078532,-0.06042249728961904
bb,long,pair,USD_CAD,ATR_mid_33_67,mid,h1,58,-0.08423921621060516,0.08426163552037676,-0.2493920218305436
bb,long,pair,USD_CAD,ATR_high_67_100,high,h2,61,0.17841330029448035,0.12186236167603724,-0.060436928590552635
bb,long,pair,USD_CAD,ATR_low_0_33,low,h2,38,0.2606131093686187,0.08031805352909763,0.10318972445158736
bb,long,pair,USD_CAD,ATR_mid_33_67,mid,h2,41,0.21266702263806264,0.0899505033858627,0.03636403600177174
bb,long,pair,USD_JPY,ATR_high_67_100,high,full,143,0.06501979226660595,0.04457686733793246,-0.02235086771574167
bb,long,pair,USD_JPY,ATR_low_0_33,low,full,74,0.26285082527531245,0.14929727472499077,-0.02977183318566945
bb,long,pair,USD_JPY,ATR_mid_33_67,mid,full,74,0.36868815414734324,0.06597174593668684,0.23938353211143704
bb,long,pair,USD_JPY,ATR_high_67_100,high,h1,77,0.07000228381528512,0.06186754130132943,-0.05125809713532056
bb,long,pair,USD_JPY,ATR_low_0_33,low,h1,53,0.09415633609954557,0.10720909210241102,-0.11597348442118002
bb,long,pair,USD_JPY,ATR_mid_33_67,mid,h1,50,0.265658468138068,0.04023649341746796,0.1867949410398308
bb,long,pair,USD_JPY,ATR_high_67_100,high,h2,66,0.05920688545981362,0.06518920816829314,-0.06856396255004094
bb,long,pair,USD_JPY,ATR_low_0_33,low,h2,21,0.6886035836712955,0.08254347200756638,0.5268183785364654
bb,long,pair,USD_JPY,ATR_mid_33_67,mid,h2,24,0.5833333333333334,0.08450659414940659,0.41770040880049647
bb,long,pair,USD_SGD,ATR_high_67_100,high,full,124,-0.07208333050952308,0.1220617223123019,-0.3113243062416348
bb,long,pair,USD_SGD,ATR_low_0_33,low,full,99,0.040683152097444206,0.06019054781020911,-0.07729032161056565
bb,long,pair,USD_SGD,ATR_mid_33_67,mid,full,102,0.05409758485069504,0.06197827705295627,-0.06737983817309925
bb,long,pair,USD_SGD,ATR_high_67_100,high,h1,48,0.13703222086517783,0.1442658594940188,-0.14572886374309899
bb,long,pair,USD_SGD,ATR_low_0_33,low,h1,67,0.07186484001703795,0.07299843188121165,-0.07121208647013687
bb,long,pair,USD_SGD,ATR_mid_33_67,mid,h1,57,-0.038025566249294214,0.05483777197851918,-0.14550759932719182
bb,long,pair,USD_SGD,ATR_high_67_100,high,h2,76,-0.20415631032512366,0.12650486706242892,-0.45210584976748436
bb,long,pair,USD_SGD,ATR_low_0_33,low,h2,32,-0.024603506984205145,0.14871502740905845,-0.3160849607059597
bb,long,pair,USD_SGD,ATR_mid_33_67,mid,h2,45,0.1707869095773481,0.11395854063373421,-0.05257183006477095
bb,long,pooled,POOLED,ATR_high_67_100,high,full,2198,-0.000631619351267789,0.02825662736225351,-0.056014608981284665
bb,long,pooled,POOLED,ATR_low_0_33,low,full,1575,0.09764981946716511,0.02795614401790673,0.04285577719206792
bb,long,pooled,POOLED,ATR_mid_33_67,mid,full,1635,0.05959631404550726,0.03489650035044803,-0.00880082664137087
bb,long,pooled,POOLED,ATR_high_67_100,high,h1,1051,0.018448972692696238,0.027842098163456654,-0.0361215397076788
bb,long,pooled,POOLED,ATR_low_0_33,low,h1,848,0.057854957162768166,0.03999286839429979,-0.020531064890059424
bb,long,pooled,POOLED,ATR_mid_33_67,mid,h1,805,0.035557170074075384,0.055483461164713525,-0.07319041380876312
bb,long,pooled,POOLED,ATR_high_67_100,high,h2,1147,-0.018115230718492022,0.03705778597068097,-0.09074849122102673
bb,long,pooled,POOLED,ATR_low_0_33,low,h2,727,0.1440680357451962,0.04514599263000829,0.05558189019037994
bb,long,pooled,POOLED,ATR_mid_33_67,mid,h2,830,0.08291138741539003,0.041208045557693994,0.002143618122309801
bb,short,pair,AUD_CAD,ATR_high_67_100,high,full,115,0.16549422071654488,0.05943715888689109,0.04899738929823834
bb,short,pair,AUD_CAD,ATR_low_0_33,low,full,94,0.18745734623988908,0.08763967035358922,0.015683592346854208
bb,short,pair,AUD_CAD,ATR_mid_33_67,mid,full,91,-0.03661068636738063,0.06777670326843982,-0.16945302477352267
bb,short,pair,AUD_CAD,ATR_high_67_100,high,h1,50,0.10382236787538432,0.10264405025150368,-0.09735997061756288
bb,short,pair,AUD_CAD,ATR_low_0_33,low,h1,58,0.066419726008316,0.05891251166794568,-0.04904879686085753
bb,short,pair,AUD_CAD,ATR_mid_33_67,mid,h1,41,-0.09619163093049443,0.1518308157982103,-0.3937800298949866
bb,short,pair,AUD_CAD,ATR_high_67_100,high,h2,65,0.21293410751743766,0.08758436148439525,0.04126875900802299
bb,short,pair,AUD_CAD,ATR_low_0_33,low,h2,36,0.3824624010574234,0.10063565927467297,0.1852165088790644
bb,short,pair,AUD_CAD,ATR_mid_33_67,mid,h2,50,0.012245688174372714,0.09804918931209196,-0.17993072287732753
bb,short,pair,AUD_JPY,ATR_high_67_100,high,full,96,0.016181763048183556,0.042018482548922195,-0.06617446274770394
bb,short,pair,AUD_JPY,ATR_low_0_33,low,full,141,-0.037915053041519944,0.03580791823822376,-0.10809857278843851
bb,short,pair,AUD_JPY,ATR_mid_33_67,mid,full,93,-0.01491964016068556,0.06606561903922661,-0.14440825347756972
bb,short,pair,AUD_JPY,ATR_high_67_100,high,h1,52,-0.008587514372584204,0.05134202727563217,-0.10921788783282325
bb,short,pair,AUD_JPY,ATR_low_0_33,low,h1,79,-0.05029888163958011,0.05411130905743555,-0.15635704739215378
bb,short,pair,AUD_JPY,ATR_mid_33_67,mid,h1,44,-0.07867902547798798,0.06013664877530371,-0.19654685707758324
bb,short,pair,AUD_JPY,ATR_high_67_100,high,h2,44,0.045454545454545456,0.11558712520023678,-0.18109621993791863
bb,short,pair,AUD_JPY,ATR_low_0_33,low,h2,62,-0.022135658537540057,0.05547648807889295,-0.13086957517217024
bb,short,pair,AUD_JPY,ATR_mid_33_67,mid,h2,49,0.04233368543036151,0.11118514990310635,-0.17558920837972694
bb,short,pair,CAD_CHF,ATR_high_67_100,high,full,97,0.12596212235298154,0.044958987103385264,0.037842507630346425
bb,short,pair,CAD_CHF,ATR_low_0_33,low,full,100,0.06410575734558296,0.08269723599775214,-0.09798082521001122
bb,short,pair,CAD_CHF,ATR_mid_33_67,mid,full,100,0.1583541888541137,0.07271524555714172,0.015832307562115927
bb,short,pair,CAD_CHF,ATR_high_67_100,high,h1,63,0.07936507936507936,0.09691676057952969,-0.11059177137079884
bb,short,pair,CAD_CHF,ATR_low_0_33,low,h1,47,0.006812206140179349,0.10945334314221851,-0.20771634641856893
bb,short,pair,CAD_CHF,ATR_mid_33_67,mid,h1,51,0.13515207688134992,0.05304345148246969,0.03118691197570933
bb,short,pair,CAD_CHF,ATR_high_67_100,high,h2,34,0.21230370200703566,0.08539370902028082,0.044932032327285265
bb,short,pair,CAD_CHF,ATR_low_0_33,low,h2,53,0.11491324615037485,0.1419457389420949,-0.16330040217613112
bb,short,pair,CAD_CHF,ATR_mid_33_67,mid,h2,49,0.18250332580535772,0.16851411254984844,-0.1477843347923452
bb,short,pair,CAD_JPY,ATR_high_67_100,high,full,96,-0.16836344904404799,0.062362333326024214,-0.2905936223630554
bb,short,pair,CAD_JPY,ATR_low_0_33,low,full,130,0.22186608475559155,0.04280912127781004,0.13796020705108386
bb,short,pair,CAD_JPY,ATR_mid_33_67,mid,full,112,-0.011617150298334575,0.059264658319355824,-0.127775880604272
bb,short,pair,CAD_JPY,ATR_high_67_100,high,h1,54,-0.07894892795825112,0.056133957834604474,-0.18897148531407587
bb,short,pair,CAD_JPY,ATR_low_0_33,low,h1,49,0.2653061224489796,0.06057362419890982,0.14658181901911638
bb,short,pair,CAD_JPY,ATR_mid_33_67,mid,h1,55,-0.04183856060751768,0.11408788320706602,-0.2654508116933671
bb,short,pair,CAD_JPY,ATR_high_67_100,high,h2,42,-0.2833249761543583,0.061955229565961535,-0.4047572261036429
bb,short,pair,CAD_JPY,ATR_low_0_33,low,h2,81,0.1955875434349,0.046886824728171,0.10368936696768484
bb,short,pair,CAD_JPY,ATR_mid_33_67,mid,h2,57,0.017543859649122806,0.07569141171320234,-0.1308113073087538
bb,short,pair,CHF_JPY,ATR_high_67_100,high,full,134,-0.03232593750135324,0.056277508604056115,-0.14262985436530323
bb,short,pair,CHF_JPY,ATR_low_0_33,low,full,123,-0.023789805233593433,0.12331904721354303,-0.2654951377721378
bb,short,pair,CHF_JPY,ATR_mid_33_67,mid,full,90,0.030962846661078163,0.10981812363177049,-0.184280675657192
bb,short,pair,CHF_JPY,ATR_high_67_100,high,h1,59,0.06077793521005111,0.08005680876015214,-0.09613340995984708
bb,short,pair,CHF_JPY,ATR_low_0_33,low,h1,58,0.1479619686547307,0.055238087702618295,0.03969531675759885
bb,short,pair,CHF_JPY,ATR_mid_33_67,mid,h1,47,0.11660884044310063,0.21396763112949665,-0.3027677165707128
bb,short,pair,CHF_JPY,ATR_high_67_100,high,h2,75,-0.10556765070099135,0.05168247959092834,-0.20686531069921088
bb,short,pair,CHF_JPY,ATR_low_0_33,low,h2,65,-0.17704523424163648,0.13566784283852684,-0.4429542062051491
bb,short,pair,CHF_JPY,ATR_mid_33_67,mid,h2,43,-0.06265021630996968,0.09074478713761759,-0.24050999909970017
bb,short,pair,EUR_CAD,ATR_high_67_100,high,full,147,0.05287727634646751,0.043627638964701454,-0.03263289602434734
bb,short,pair,EUR_CAD,ATR_low_0_33,low,full,99,-0.031566731994025585,0.07168598438496725,-0.17207126138856138
bb,short,pair,EUR_CAD,ATR_mid_33_67,mid,full,113,0.1565719726643981,0.09263416830993981,-0.024990997223083927
bb,short,pair,EUR_CAD,ATR_high_67_100,high,h1,62,-0.0370353667095784,0.09262132996558958,-0.21857317344213398
bb,short,pair,EUR_CAD,ATR_low_0_33,low,h1,47,0.09605692724790565,0.09745799087439579,-0.09496073486591008
bb,short,pair,EUR_CAD,ATR_mid_33_67,mid,h1,60,0.07064745654985925,0.1496523851982799,-0.2226712184387693
bb,short,pair,EUR_CAD,ATR_high_67_100,high,h2,85,0.11846061598734804,0.07719483436612469,-0.03284125937025635
bb,short,pair,EUR_CAD,ATR_low_0_33,low,h2,52,-0.1469188855396173,0.07700219768738734,-0.29784319300689643
bb,short,pair,EUR_CAD,ATR_mid_33_67,mid,h2,53,0.25384500977519675,0.062016839057201255,0.1322920052230823
bb,short,pair,EUR_CHF,ATR_high_67_100,high,full,96,0.16541228213223627,0.05090072520594033,0.06564686072859323
bb,short,pair,EUR_CHF,ATR_low_0_33,low,full,105,-0.08803455245216482,0.08651342842142123,-0.2576008721581504
bb,short,pair,EUR_CHF,ATR_mid_33_67,mid,full,85,-0.025108816518581552,0.09018669868267748,-0.2018747459366294
bb,short,pair,EUR_CHF,ATR_high_67_100,high,h1,52,0.29596319855974984,0.0589314372744974,0.18045758150173494
bb,short,pair,EUR_CHF,ATR_low_0_33,low,h1,57,-0.1996643865614661,0.07941510866246408,-0.3553179995398957
bb,short,pair,EUR_CHF,ATR_mid_33_67,mid,h1,45,-0.105889166734974,0.13250747247369557,-0.3656038127834173
bb,short,pair,EUR_CHF,ATR_high_67_100,high,h2,44,0.011124835445174775,0.11174434964111717,-0.20789408985141486
bb,short,pair,EUR_CHF,ATR_low_0_33,low,h2,48,0.044525875552630455,0.11283451957122076,-0.17662978280696223
bb,short,pair,EUR_CHF,ATR_mid_33_67,mid,h2,40,0.06576907747485997,0.10958600352729642,-0.14901948943864102
bb,short,pair,EUR_GBP,ATR_high_67_100,high,full,132,0.21123378197923406,0.06539389301134677,0.0830617516769944
bb,short,pair,EUR_GBP,ATR_low_0_33,low,full,81,0.02882771626159995,0.08420014515326268,-0.13620456823879493
bb,short,pair,EUR_GBP,ATR_mid_33_67,mid,full,94,0.02878739981380366,0.04612174789938302,-0.06161122606898705
bb,short,pair,EUR_GBP,ATR_high_67_100,high,h1,55,0.04112821648320697,0.052185622062479044,-0.061155602759251956
bb,short,pair,EUR_GBP,ATR_low_0_33,low,h1,58,0.016516283387163152,0.13128513845438808,-0.24080258798343745
bb,short,pair,EUR_GBP,ATR_mid_33_67,mid,h1,50,0.036987114125111624,0.09014478702990729,-0.13969666845350664
bb,short,pair,EUR_GBP,ATR_high_67_100,high,h2,77,0.33273775733353916,0.08902737722865342,0.15824409796537847
bb,short,pair,EUR_GBP,ATR_low_0_33,low,h2,23,0.05987393829278843,0.06620686960111079,-0.06989152612538871
bb,short,pair,EUR_GBP,ATR_mid_33_67,mid,h2,44,0.019469542641862767,0.07681852155563955,-0.13109475960719075
bb,short,pair,EUR_NOK,ATR_high_67_100,high,full,145,-0.08203976057273694,0.09489603116622493,-0.2680359816585378
bb,short,pair,EUR_NOK,ATR_low_0_33,low,full,82,-0.09083430732353241,0.047431299599002774,-0.18379965453757785
bb,short,pair,EUR_NOK,ATR_mid_33_67,mid,full,96,0.030084644559472157,0.038068087518164574,-0.0445288069761304
bb,short,pair,EUR_NOK,ATR_high_67_100,high,h1,73,-0.09073767212259656,0.13392024330720254,-0.3532213490047136
bb,short,pair,EUR_NOK,ATR_low_0_33,low,h1,26,0.05074767131550776,0.11045443424691521,-0.16574301980844605
bb,short,pair,EUR_NOK,ATR_mid_33_67,mid,h1,55,0.11962404187712168,0.11007502781550246,-0.09612301264126315
bb,short,pair,EUR_NOK,ATR_high_67_100,high,h2,72,-0.07322104469579595,0.10621368167568053,-0.2813998607801298
bb,short,pair,EUR_NOK,ATR_low_0_33,low,h2,56,-0.15656879740594393,0.08676650550495901,-0.3266311481956636
bb,short,pair,EUR_NOK,ATR_mid_33_67,mid,h2,41,-0.09002918111054552,0.13572125423633555,-0.3560428394137632
bb,short,pair,EUR_USD,ATR_high_67_100,high,full,136,0.04052031668549897,0.07896841133990502,-0.11425776954071487
bb,short,pair,EUR_USD,ATR_low_0_33,low,full,89,0.15328044069783195,0.09193896762584863,-0.026919935848831372
bb,short,pair,EUR_USD,ATR_mid_33_67,mid,full,93,0.16158585483400995,0.06072445814469009,0.04256591687041737
bb,short,pair,EUR_USD,ATR_high_67_100,high,h1,64,0.03508242708042156,0.13073027391356462,-0.22114890979016508
bb,short,pair,EUR_USD,ATR_low_0_33,low,h1,47,-0.01022613846119266,0.11954613428779896,-0.24453656166527862
bb,short,pair,EUR_USD,ATR_mid_33_67,mid,h1,51,0.1537494253285513,0.09122730638849805,-0.025056095192904887
bb,short,pair,EUR_USD,ATR_high_67_100,high,h2,72,0.045353996334456664,0.14694232814508656,-0.24265296682991302
bb,short,pair,EUR_USD,ATR_low_0_33,low,h2,42,0.33625208880435953,0.07893777394019162,0.18153405188158395
bb,short,pair,EUR_USD,ATR_mid_33_67,mid,h2,42,0.17110151923349542,0.1569268176655386,-0.13647504339096023
bb,short,pair,GBP_CAD,ATR_high_67_100,high,full,117,0.0675081850165982,0.08235183658067197,-0.09390141468151886
bb,short,pair,GBP_CAD,ATR_low_0_33,low,full,98,-0.018105240576432747,0.045161001022089586,-0.10662080257972834
bb,short,pair,GBP_CAD,ATR_mid_33_67,mid,full,101,0.10200040058374416,0.03747480618382415,0.028549780463448818
bb,short,pair,GBP_CAD,ATR_high_67_100,high,h1,52,-0.017958119602524435,0.14796170677620082,-0.30796306488387803
bb,short,pair,GBP_CAD,ATR_low_0_33,low,h1,55,-0.08598993775288628,0.05845908656232188,-0.20056974741503716
bb,short,pair,GBP_CAD,ATR_mid_33_67,mid,h1,50,0.12,0.07683332610267503,-0.030593319161243054
bb,short,pair,GBP_CAD,ATR_high_67_100,high,h2,65,0.1358812287118963,0.060838027183278964,0.016638695432669548
bb,short,pair,GBP_CAD,ATR_low_0_33,low,h2,43,0.06872402325391481,0.11596637624649403,-0.15857007418921348
bb,short,pair,GBP_CAD,ATR_mid_33_67,mid,h2,51,0.08435373448937569,0.05364111643680884,-0.020782853726769634
bb,short,pair,NZD_CHF,ATR_high_67_100,high,full,98,0.10702141923186743,0.0675101690189307,-0.02529851204523674
bb,short,pair,NZD_CHF,ATR_low_0_33,low,full,120,0.15579509778507444,0.0404504036664992,0.07651230659873602
bb,short,pair,NZD_CHF,ATR_mid_33_67,mid,full,95,0.06746985289708077,0.06922283949663674,-0.06820691251632724
bb,short,pair,NZD_CHF,ATR_high_67_100,high,h1,48,-0.041666666666666664,0.1747539065972872,-0.3841843235973496
bb,short,pair,NZD_CHF,ATR_low_0_33,low,h1,65,0.1076923076923077,0.0462841431917838,0.016975387036411452
bb,short,pair,NZD_CHF,ATR_mid_33_67,mid,h1,49,0.04588801770293891,0.11049998010342402,-0.17069194329977216
bb,short,pair,NZD_CHF,ATR_high_67_100,high,h2,50,0.24976198169446018,0.06752290519528367,0.11741708751170418
bb,short,pair,NZD_CHF,ATR_low_0_33,low,h2,55,0.21264384971288963,0.08700387471224418,0.04211625527689106
bb,short,pair,NZD_CHF,ATR_mid_33_67,mid,h2,46,0.0904591990821449,0.12563002871937584,-0.15577565720783176
bb,short,pair,NZD_JPY,ATR_high_67_100,high,full,74,-0.11889191326327399,0.10144583712809256,-0.3177257540343354
bb,short,pair,NZD_JPY,ATR_low_0_33,low,full,151,-0.09030203095638753,0.10551423491172275,-0.2971099313833641
bb,short,pair,NZD_JPY,ATR_mid_33_67,mid,full,102,-0.17647058823529413,0.08992930284415343,-0.3527320218098349
bb,short,pair,NZD_JPY,ATR_high_67_100,high,h1,41,-0.04385369710932378,0.13925041933313712,-0.31678451900227256
bb,short,pair,NZD_JPY,ATR_low_0_33,low,h1,71,-0.23943661971830985,0.04310502473490515,-0.32392246819872395
bb,short,pair,NZD_JPY,ATR_mid_33_67,mid,h1,52,-0.2692307692307692,0.11508790176284057,-0.4948030566859367
bb,short,pair,NZD_JPY,ATR_high_67_100,high,h2,33,-0.21212121212121213,0.1584902360704174,-0.5227620748192302
bb,short,pair,NZD_JPY,ATR_low_0_33,low,h2,80,0.04205491656981854,0.11055225279530657,-0.17462749890898233
bb,short,pair,NZD_JPY,ATR_mid_33_67,mid,h2,50,-0.08,0.11161361924066424,-0.2987626937117019
bb,short,pair,NZD_USD,ATR_high_67_100,high,full,134,-0.029850746268656716,0.05011876754667473,-0.12808353066013917
bb,short,pair,NZD_USD,ATR_low_0_33,low,full,93,0.16129032258064516,0.08442558010701369,-0.004183814429101679
bb,short,pair,NZD_USD,ATR_mid_33_67,mid,full,96,0.20833333333333334,0.09222223397247148,0.02757775474728924
bb,short,pair,NZD_USD,ATR_high_67_100,high,h1,69,0.043478260869565216,0.04197436167795614,-0.03879148801922881
bb,short,pair,NZD_USD,ATR_low_0_33,low,h1,48,-0.041666666666666664,0.08554789161576264,-0.20934053423356141
bb,short,pair,NZD_USD,ATR_mid_33_67,mid,h1,53,0.018867924528301886,0.09454292729197755,-0.16643621296397412
bb,short,pair,NZD_USD,ATR_high_67_100,high,h2,65,-0.1076923076923077,0.052375655331309126,-0.2103485921416736
bb,short,pair,NZD_USD,ATR_low_0_33,low,h2,45,0.37777777777777777,0.0929515128565195,0.19559281257899958
bb,short,pair,NZD_USD,ATR_mid_33_67,mid,h2,43,0.4418604651162791,0.0823487996135176,0.2804568178737846
bb,short,pair,USD_CAD,ATR_high_67_100,high,full,157,0.017551687387126556,0.047715392506874704,-0.07597048192634787
bb,short,pair,USD_CAD,ATR_low_0_33,low,full,102,-0.01484707346678795,0.03726981804480099,-0.08789591683459788
bb,short,pair,USD_CAD,ATR_mid_33_67,mid,full,88,0.18577083673693434,0.05673330985659848,0.07457354941800132
bb,short,pair,USD_CAD,ATR_high_67_100,high,h1,81,0.05001864495666055,0.08307496031218022,-0.11280827725521267
bb,short,pair,USD_CAD,ATR_low_0_33,low,h1,42,0.04052353696967225,0.07831317783720915,-0.11297029159125765
bb,short,pair,USD_CAD,ATR_mid_33_67,mid,h1,48,0.3327155736772054,0.04581695772071247,0.24291433654460895
bb,short,pair,USD_CAD,ATR_high_67_100,high,h2,76,-0.017051254233034656,0.04443288595766485,-0.10413971071005776
bb,short,pair,USD_CAD,ATR_low_0_33,low,h2,60,-0.05360650077231008,0.07831282118862191,-0.20709963030200904
