row_type,sample,book,horizon_days,challenge_window,start_ts,end_ts,outcome,breach_type,target_hit_at,days_to_target,trading_days,final_equity,max_drawdown_pct,opened_trades,skipped_slot,skipped_daily_risk,skipped_engine,skipped_regime,low_opened,mid_opened,high_opened,slot_block_low_mid,slot_block_high,daily_risk_block_low_mid,daily_risk_block_high,windows,pass_rate,fail_rate,push_rate,median_days_to_target,daily_loss_breaches,max_loss_breaches,median_final_equity,median_max_drawdown_pct
window,long_mr_strong4,unconditioned,180,2019-06-18__2019-12-15,2019-06-18,2019-12-15,push,,,,51.0,10648.093383647336,0.020803653539745573,65,1996,0,0.0,0,17,23,25,1387,609,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2019-06-18__2019-12-15,2019-06-18,2019-12-15,push,,,,51.0,10676.003275858373,0.01783627264766892,65,1996,0,0.0,0,17,23,25,1387,609,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2019-06-18__2019-12-15,2019-06-18,2019-12-15,push,,,,41.0,10746.890603760432,0.031844432832113856,51,1376,0,0.0,634,22,29,0,1376,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2019-07-18__2020-01-14,2019-07-18,2020-01-14,push,,,,48.0,9520.311160607289,0.056474191932242686,61,1921,0,0.0,0,17,19,25,1255,666,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2019-07-18__2020-01-14,2019-07-18,2020-01-14,push,,,,48.0,9669.708205081746,0.05101500589805492,61,1921,0,0.0,0,17,19,25,1255,666,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2019-07-18__2020-01-14,2019-07-18,2020-01-14,push,,,,45.0,10156.761852087116,0.029991220512063592,56,1235,0,0.0,691,23,33,0,1235,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2019-08-17__2020-02-13,2019-08-17,2020-02-13,push,,,,46.0,9874.761610870011,0.028179069364592944,53,1960,0,0.0,0,10,20,23,1341,619,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2019-08-17__2020-02-13,2019-08-17,2020-02-13,push,,,,46.0,10099.045091195952,0.021192876950526806,53,1960,0,0.0,0,10,20,23,1341,619,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2019-08-17__2020-02-13,2019-08-17,2020-02-13,push,,,,42.0,9675.154471521544,0.043790293180433947,55,1316,0,0.0,642,22,33,0,1316,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2019-09-16__2020-03-14,2019-09-16,2020-03-14,push,,,,54.0,9542.477521535617,0.0774602593167403,81,2068,0,0.0,0,11,17,53,1283,785,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2019-09-16__2020-03-14,2019-09-16,2020-03-14,push,,,,54.0,9886.1130538855,0.04388855400381199,81,2068,0,0.0,0,11,17,53,1283,785,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2019-09-16__2020-03-14,2019-09-16,2020-03-14,push,,,,45.0,9874.354039964182,0.05873245796076335,54,1257,0,0.0,838,26,28,0,1257,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2019-10-16__2020-04-13,2019-10-16,2020-04-13,push,,,,64.0,9355.35603708342,0.11716215258498687,118,1957,0,0.0,0,14,23,81,1107,850,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2019-10-16__2020-04-13,2019-10-16,2020-04-13,push,,,,64.0,9675.102201730651,0.0783103508467966,118,1957,0,0.0,0,14,23,81,1107,850,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2019-10-16__2020-04-13,2019-10-16,2020-04-13,push,,,,42.0,9700.906075303084,0.0673243138822092,52,1092,0,0.0,931,17,35,0,1092,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2019-11-15__2020-05-13,2019-11-15,2020-05-13,fail,max_loss,,,44.0,8972.235845830912,0.10777641541690883,76,1439,0,0.0,0,14,5,57,758,681,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2019-11-15__2020-05-13,2019-11-15,2020-05-13,push,,,,69.0,9850.894620752273,0.09744364642276523,130,1995,0,0.0,0,33,20,77,1209,786,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2019-11-15__2020-05-13,2019-11-15,2020-05-13,push,,,,44.0,10029.975618413328,0.07540294881756746,60,1202,0,0.0,863,31,29,0,1202,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2019-12-15__2020-06-12,2019-12-15,2020-06-12,push,,,,80.0,10404.183911548718,0.08075471420027824,147,2024,0,0.0,0,41,27,79,1185,839,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2019-12-15__2020-06-12,2019-12-15,2020-06-12,push,,,,80.0,10574.950849710684,0.05867049484241561,147,2024,0,0.0,0,41,27,79,1185,839,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2019-12-15__2020-06-12,2019-12-15,2020-06-12,push,,,,55.0,10634.696195801489,0.07122993602734623,84,1169,0,0.0,918,45,39,0,1169,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-01-14__2020-07-12,2020-01-14,2020-07-12,fail,max_loss,,,44.0,8977.502900011259,0.10224970999887409,88,1017,0,0.0,0,7,13,68,433,584,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-01-14__2020-07-12,2020-01-14,2020-07-12,push,,,,82.0,10355.944298775705,0.07812548548139385,149,1964,0,0.0,0,46,26,77,1219,745,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-01-14__2020-07-12,2020-01-14,2020-07-12,push,,,,58.0,10733.470454483739,0.07170148993899839,88,1203,0,0.0,822,48,40,0,1203,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-02-13__2020-08-11,2020-02-13,2020-08-11,pass,,2020-07-24T05:00:00,163.0,75.0,11029.69534719065,0.0715832244616855,140,1649,0,0.0,0,45,27,68,1062,587,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-02-13__2020-08-11,2020-02-13,2020-08-11,pass,,2020-07-19T21:00:00,158.0,73.0,11011.130605839122,0.049514498234182976,137,1593,0,0.0,0,45,24,68,1006,587,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-02-13__2020-08-11,2020-02-13,2020-08-11,pass,,2020-05-29T17:00:00,107.0,33.0,11024.788935687744,0.03269329372883713,52,722,0,0.0,490,32,20,0,722,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-03-14__2020-09-10,2020-03-14,2020-09-10,pass,,2020-05-29T13:00:00,77.0,37.0,11029.708031082966,0.04506977871874988,90,712,6,0.0,0,29,17,44,590,122,0,6,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-03-14__2020-09-10,2020-03-14,2020-09-10,pass,,2020-05-29T13:00:00,77.0,37.0,11009.99334608158,0.03258205792622175,87,721,0,0.0,0,29,17,41,590,131,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-03-14__2020-09-10,2020-03-14,2020-09-10,pass,,2020-05-29T17:00:00,77.0,25.0,11000.195122882804,0.024898513096874922,45,594,0,0.0,172,28,17,0,594,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-04-13__2020-10-10,2020-04-13,2020-10-10,pass,,2020-08-11T13:00:00,121.0,44.0,11000.420794903781,0.02053373348505502,58,1189,0,0.0,0,34,14,10,991,198,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-04-13__2020-10-10,2020-04-13,2020-10-10,pass,,2020-09-10T13:00:00,151.0,54.0,11005.475223848072,0.02046950242277635,69,1506,0,0.0,0,38,19,12,1229,277,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-04-13__2020-10-10,2020-04-13,2020-10-10,pass,,2020-07-22T09:00:00,101.0,39.0,11035.147511797451,0.020534110914525627,52,815,0,0.0,168,36,16,0,815,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-05-13__2020-11-09,2020-05-13,2020-11-09,push,,,,64.0,10627.855200491666,0.026885146397661628,86,1818,0,0.0,0,33,31,22,1319,499,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-05-13__2020-11-09,2020-05-13,2020-11-09,push,,,,64.0,10515.335176615856,0.02480309543265157,86,1818,0,0.0,0,33,31,22,1319,499,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-05-13__2020-11-09,2020-05-13,2020-11-09,pass,,2020-09-07T09:00:00,118.0,44.0,11015.291011748139,0.020122870034375046,62,807,0,0.0,267,28,34,0,807,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-06-12__2020-12-09,2020-06-12,2020-12-09,pass,,2020-09-14T13:00:00,95.0,31.0,11009.82879678603,0.01027289860507226,39,865,0,0.0,0,12,17,10,677,188,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-06-12__2020-12-09,2020-06-12,2020-12-09,push,,,,53.0,10938.522895181648,0.022176421092016427,69,1833,0,0.0,0,18,26,25,1331,502,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-06-12__2020-12-09,2020-06-12,2020-12-09,push,,,,56.0,10796.192952810972,0.026702561550958855,64,1311,0,0.0,527,22,42,0,1311,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-07-12__2021-01-08,2020-07-12,2021-01-08,push,,,,43.0,10893.894444156052,0.025085524779638765,57,1851,0,0.0,0,13,24,20,1331,520,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-07-12__2021-01-08,2020-07-12,2021-01-08,push,,,,43.0,10696.717449505371,0.020914340558838923,57,1851,0,0.0,0,13,24,20,1331,520,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-07-12__2021-01-08,2020-07-12,2021-01-08,push,,,,54.0,10391.724394804261,0.02557916441840298,68,1300,0,0.0,540,26,42,0,1300,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-08-11__2021-02-07,2020-08-11,2021-02-07,push,,,,46.0,10723.07893189169,0.02020440721993218,57,1866,0,0.0,0,14,21,22,1298,568,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-08-11__2021-02-07,2020-08-11,2021-02-07,push,,,,46.0,10561.227676378472,0.018165281914804838,57,1866,0,0.0,0,14,21,22,1298,568,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-08-11__2021-02-07,2020-08-11,2021-02-07,push,,,,54.0,10294.519312807597,0.02827187410597744,68,1265,0,0.0,590,28,40,0,1265,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-09-10__2021-03-09,2020-09-10,2021-03-09,push,,,,56.0,10823.886129441782,0.029998445384751903,67,1837,0,0.0,0,16,20,31,1215,622,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-09-10__2021-03-09,2020-09-10,2021-03-09,push,,,,56.0,10519.306963742618,0.028468323759480153,67,1837,0,0.0,0,16,20,31,1215,622,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-09-10__2021-03-09,2020-09-10,2021-03-09,push,,,,45.0,10658.884485559698,0.020251273646525625,60,1191,0,0.0,653,30,30,0,1191,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-10-10__2021-04-08,2020-10-10,2021-04-08,push,,,,48.0,10578.754804286802,0.04838012770818841,68,1816,0,0.0,0,16,24,28,1235,581,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-10-10__2021-04-08,2020-10-10,2021-04-08,push,,,,48.0,10639.42552351633,0.029320751919757096,68,1816,0,0.0,0,16,24,28,1235,581,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-10-10__2021-04-08,2020-10-10,2021-04-08,push,,,,42.0,10437.36989479969,0.01621812791862976,53,1222,0,0.0,609,20,33,0,1222,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-11-09__2021-05-08,2020-11-09,2021-05-08,push,,,,50.0,10108.319853310799,0.0517274372469712,71,1807,0,0.0,0,12,27,32,1258,549,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-11-09__2021-05-08,2020-11-09,2021-05-08,push,,,,50.0,10163.041829526841,0.03334200687303273,71,1807,0,0.0,0,12,27,32,1258,549,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-11-09__2021-05-08,2020-11-09,2021-05-08,push,,,,43.0,10177.341958442392,0.031210327121233967,57,1240,0,0.0,581,20,37,0,1240,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2020-12-09__2021-06-07,2020-12-09,2021-06-07,push,,,,47.0,9953.829085336756,0.05486682642394462,69,1777,0,0.0,0,19,22,28,1236,541,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2020-12-09__2021-06-07,2020-12-09,2021-06-07,push,,,,47.0,10136.113963842885,0.033580722019030874,69,1777,0,0.0,0,19,22,28,1236,541,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2020-12-09__2021-06-07,2020-12-09,2021-06-07,push,,,,36.0,10259.293409411834,0.03321284284427038,51,1226,0,0.0,569,19,32,0,1226,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-01-08__2021-07-07,2021-01-08,2021-07-07,push,,,,45.0,9450.054399513143,0.06151964653544983,63,1862,0,0.0,0,18,22,23,1322,540,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-01-08__2021-07-07,2021-01-08,2021-07-07,push,,,,45.0,9740.64814738535,0.03923422930529359,63,1862,0,0.0,0,18,22,23,1322,540,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-01-08__2021-07-07,2021-01-08,2021-07-07,push,,,,34.0,10031.589793483037,0.03996496259632859,46,1316,0,0.0,563,18,28,0,1316,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-02-07__2021-08-06,2021-02-07,2021-08-06,push,,,,49.0,9594.331882810144,0.05236105935671385,65,1925,0,0.0,0,15,23,27,1294,631,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-02-07__2021-08-06,2021-02-07,2021-08-06,push,,,,49.0,9727.248771728839,0.036767477655168294,65,1925,0,0.0,0,15,23,27,1294,631,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-02-07__2021-08-06,2021-02-07,2021-08-06,push,,,,41.0,10069.652677873608,0.048873280385423275,48,1284,0,0.0,658,17,31,0,1284,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-03-09__2021-09-05,2021-03-09,2021-09-05,push,,,,46.0,9965.933729768807,0.049765257790197755,59,1958,0,0.0,0,15,27,17,1375,583,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-03-09__2021-09-05,2021-03-09,2021-09-05,push,,,,46.0,9901.345425155438,0.048601166157947594,59,1958,0,0.0,0,15,27,17,1375,583,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-03-09__2021-09-05,2021-03-09,2021-09-05,push,,,,38.0,10323.401204369347,0.03411897831916849,45,1372,0,0.0,600,15,30,0,1372,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-04-08__2021-10-05,2021-04-08,2021-10-05,push,,,,44.0,9863.024052252713,0.024264380765339048,54,2028,0,0.0,0,15,22,17,1326,702,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-04-08__2021-10-05,2021-04-08,2021-10-05,push,,,,44.0,9779.957225780829,0.02472289369029095,54,2028,0,0.0,0,15,22,17,1326,702,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-04-08__2021-10-05,2021-04-08,2021-10-05,push,,,,47.0,10311.697466522104,0.0213474748012457,48,1315,0,0.0,719,20,28,0,1315,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-05-08__2021-11-04,2021-05-08,2021-11-04,push,,,,46.0,9561.808064797293,0.05015788182066517,55,1961,0,0.0,0,14,16,25,1189,772,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-05-08__2021-11-04,2021-05-08,2021-11-04,push,,,,46.0,9552.571870981483,0.0510835834370635,55,1961,0,0.0,0,14,16,25,1189,772,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-05-08__2021-11-04,2021-05-08,2021-11-04,push,,,,50.0,9939.631741426116,0.0394520447994606,53,1166,0,0.0,797,19,34,0,1166,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-06-07__2021-12-04,2021-06-07,2021-12-04,push,,,,47.0,9527.173965651658,0.06228260343483416,60,2114,0,0.0,0,14,20,26,1187,927,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-06-07__2021-12-04,2021-06-07,2021-12-04,push,,,,47.0,9582.871036222876,0.05671289637771242,60,2114,0,0.0,0,14,20,26,1187,927,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-06-07__2021-12-04,2021-06-07,2021-12-04,push,,,,44.0,10196.960902585704,0.034629318551813046,50,1171,0,0.0,953,14,36,0,1171,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-07-07__2022-01-03,2021-07-07,2022-01-03,push,,,,54.0,9386.606540346993,0.08193404003970864,71,2038,0,0.0,0,10,26,35,1104,934,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-07-07__2022-01-03,2021-07-07,2022-01-03,push,,,,54.0,9465.655434420254,0.07184430335564776,71,2038,0,0.0,0,10,26,35,1104,934,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-07-07__2022-01-03,2021-07-07,2022-01-03,push,,,,51.0,9915.540812187928,0.0306234427903868,53,1087,0,0.0,969,12,41,0,1087,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-08-06__2022-02-02,2021-08-06,2022-02-02,push,,,,51.0,9211.613858508521,0.1089435333180787,64,2065,0,0.0,0,15,22,27,1194,871,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-08-06__2022-02-02,2021-08-06,2022-02-02,push,,,,51.0,9265.001495040678,0.09604389568275037,64,2065,0,0.0,0,15,22,27,1194,871,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-08-06__2022-02-02,2021-08-06,2022-02-02,push,,,,48.0,9470.34245347296,0.06464664113994277,55,1176,0,0.0,898,11,44,0,1176,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-09-05__2022-03-04,2021-09-05,2022-03-04,push,,,,50.0,9273.216182613054,0.08086149559037475,69,2013,0,0.0,0,15,22,32,1034,979,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-09-05__2022-03-04,2021-09-05,2022-03-04,push,,,,50.0,9316.433365278059,0.06952441060484361,69,2013,0,0.0,0,15,22,32,1034,979,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-09-05__2022-03-04,2021-09-05,2022-03-04,push,,,,50.0,9421.355230389407,0.06778976332934508,52,1019,0,0.0,1011,13,39,0,1019,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-10-05__2022-04-03,2021-10-05,2022-04-03,push,,,,59.0,9247.295576159633,0.0844491878359353,79,1901,0,0.0,0,15,22,42,1001,900,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-10-05__2022-04-03,2021-10-05,2022-04-03,push,,,,59.0,9382.761521531205,0.07380561319604749,79,1901,0,0.0,0,15,22,42,1001,900,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-10-05__2022-04-03,2021-10-05,2022-04-03,push,,,,52.0,9854.670004706853,0.06431956588035281,63,975,0,0.0,942,21,42,0,975,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-11-04__2022-05-03,2021-11-04,2022-05-03,push,,,,61.0,9200.917337058721,0.08538138683079251,86,1961,0,0.0,0,18,28,40,1042,919,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-11-04__2022-05-03,2021-11-04,2022-05-03,push,,,,61.0,9307.064125611001,0.07613832532209017,86,1961,0,0.0,0,18,28,40,1042,919,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-11-04__2022-05-03,2021-11-04,2022-05-03,push,,,,60.0,9757.862480576729,0.07278298673285444,71,1017,0,0.0,959,24,47,0,1017,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2021-12-04__2022-06-02,2021-12-04,2022-06-02,push,,,,65.0,9649.304573450276,0.05477353346085183,98,1844,0,0.0,0,17,24,57,965,879,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2021-12-04__2022-06-02,2021-12-04,2022-06-02,push,,,,65.0,9812.729639633002,0.03664576688184243,98,1844,0,0.0,0,17,24,57,965,879,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2021-12-04__2022-06-02,2021-12-04,2022-06-02,push,,,,64.0,10121.363338176112,0.037866135348192255,81,925,0,0.0,936,22,59,0,925,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-01-03__2022-07-02,2022-01-03,2022-07-02,push,,,,68.0,9440.663685280111,0.07537721495204969,107,1900,0,0.0,0,23,26,58,1026,874,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2022-01-03__2022-07-02,2022-01-03,2022-07-02,push,,,,68.0,9592.719093857528,0.057781957386224894,107,1900,0,0.0,0,23,26,58,1026,874,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2022-01-03__2022-07-02,2022-01-03,2022-07-02,push,,,,69.0,10060.938643835214,0.03987512313437492,85,990,0,0.0,932,26,59,0,990,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-02-02__2022-08-01,2022-02-02,2022-08-01,push,,,,71.0,9470.720019181732,0.08202017530378179,112,1842,0,0.0,0,18,32,62,981,861,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2022-02-02__2022-08-01,2022-02-02,2022-08-01,push,,,,71.0,9694.71511985258,0.05743425822260088,112,1842,0,0.0,0,18,32,62,981,861,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2022-02-02__2022-08-01,2022-02-02,2022-08-01,push,,,,74.0,10141.888186153108,0.058194745128419524,89,942,0,0.0,923,21,68,0,942,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-03-04__2022-08-31,2022-03-04,2022-08-31,push,,,,72.0,9662.540126833172,0.07155907633223978,110,1871,0,0.0,0,28,26,56,1163,708,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2022-03-04__2022-08-31,2022-03-04,2022-08-31,push,,,,72.0,9841.29346711009,0.05621706384918198,110,1871,0,0.0,0,28,26,56,1163,708,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2022-03-04__2022-08-31,2022-03-04,2022-08-31,push,,,,74.0,10141.909034808732,0.062260149246048606,97,1120,0,0.0,764,32,65,0,1120,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-04-03__2022-09-30,2022-04-03,2022-09-30,push,,,,80.0,9495.65111786233,0.07238224854490964,115,1944,0,0.0,0,29,26,60,1169,775,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2022-04-03__2022-09-30,2022-04-03,2022-09-30,push,,,,80.0,9589.8960406346,0.06318670301137772,115,1944,0,0.0,0,29,26,60,1169,775,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2022-04-03__2022-09-30,2022-04-03,2022-09-30,push,,,,76.0,9653.340493711712,0.05999712705794554,91,1133,0,0.0,835,30,61,0,1133,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-05-03__2022-10-30,2022-05-03,2022-10-30,push,,,,78.0,9879.469567363687,0.06344708621920163,119,1817,0,0.0,0,23,27,69,1037,780,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2022-05-03__2022-10-30,2022-05-03,2022-10-30,push,,,,78.0,9881.527375008674,0.05400491383623121,119,1817,0,0.0,0,23,27,69,1037,780,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2022-05-03__2022-10-30,2022-05-03,2022-10-30,push,,,,81.0,9749.14128819118,0.06411780826096693,94,993,0,0.0,849,27,67,0,993,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-06-02__2022-11-29,2022-06-02,2022-11-29,push,,,,82.0,9573.844454330434,0.07877136398566453,124,1820,0,0.0,0,30,40,54,1185,635,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2022-06-02__2022-11-29,2022-06-02,2022-11-29,push,,,,82.0,9774.792312993686,0.05966529904438558,124,1820,0,0.0,0,30,40,54,1185,635,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2022-06-02__2022-11-29,2022-06-02,2022-11-29,push,,,,77.0,10294.355877556356,0.05949405336621894,107,1148,0,0.0,689,37,70,0,1148,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-07-02__2022-12-29,2022-07-02,2022-12-29,push,,,,82.0,10222.12760219559,0.04700617352895333,119,1782,0,0.0,0,28,35,56,1122,660,0,0,,,,,,,,,
window,long_mr_strong4,size_down_high_0_5,180,2022-07-02__2022-12-29,2022-07-02,2022-12-29,push,,,,82.0,10229.623182074909,0.04106655475953703,119,1782,0,0.0,0,28,35,56,1122,660,0,0,,,,,,,,,
window,long_mr_strong4,hard_gate_skip_high,180,2022-07-02__2022-12-29,2022-07-02,2022-12-29,push,,,,78.0,10604.401187050395,0.04552196564993737,107,1078,0,0.0,716,39,68,0,1078,0,0,0,,,,,,,,,
window,long_mr_strong4,unconditioned,180,2022-08-01__2023-01-28,2022-08-01,2023-01-28,push,,,,84.0,10256.237134924417,0.044964926652482064,131,1735,0,0.0,0,33,38,60,1081,654,0,0,,,,,,,,,
