pair,tf,period,confirm,stop_pct,tp_pct,rr_label,be_wr,direction,n,w,l,t,wr_decisive,ci_low,ci_high
AUD_USD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,97,26,61,10,0.2988505747126437,0.20266082738655475,0.3950403220387326
AUD_USD,H4,100,2,0.01,0.03,1/3,0.25,long,97,14,63,20,0.18181818181818182,0.09566838130055935,0.2679679823358043
AUD_USD,H4,100,3,0.01,0.01,1/1,0.5,long,36,20,14,2,0.5882352941176471,0.4228043640235646,0.7536662242117296
AUD_USD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,36,9,20,7,0.3103448275862069,0.14196295808965828,0.4787266970827555
AUD_USD,H4,100,3,0.01,0.03,1/3,0.25,long,36,5,21,10,0.19230769230769232,0.04081534357324418,0.34380004104214046
AUD_USD,H4,100,1,0.01,0.01,1/1,0.5,short,284,124,152,8,0.4492753623188406,0.3905906358300677,0.5079600888076135
AUD_USD,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,284,64,183,37,0.2591093117408907,0.20446736378357838,0.313751259698203
AUD_USD,H4,100,1,0.01,0.03,1/3,0.25,short,284,41,189,54,0.1782608695652174,0.1287971071172146,0.22772463201322019
AUD_USD,H4,100,2,0.01,0.01,1/1,0.5,short,94,47,47,0,0.5,0.39892071786663824,0.6010792821333617
AUD_USD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,94,22,62,10,0.2619047619047619,0.16787954858013956,0.3559299752293843
AUD_USD,H4,100,2,0.01,0.03,1/3,0.25,short,94,13,65,16,0.16666666666666666,0.08395961835483388,0.24937371497849942
AUD_USD,H4,100,3,0.01,0.01,1/1,0.5,short,32,17,15,0,0.53125,0.35834753133088293,0.7041524686691171
AUD_USD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,32,9,21,2,0.3,0.1360146347993212,0.4639853652006788
AUD_USD,H4,100,3,0.01,0.03,1/3,0.25,short,32,3,23,6,0.11538461538461539,0.0,0.2381909006677895
USD_CAD,H4,10,1,0.01,0.01,1/1,0.5,long,923,394,407,122,0.4918851435705368,0.45726310684219273,0.5265071802988809
USD_CAD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,923,157,451,315,0.2582236842105263,0.2234349361918377,0.2930124322292149
USD_CAD,H4,10,1,0.01,0.03,1/3,0.25,long,923,52,459,412,0.10176125244618395,0.07554728620867648,0.1279752186836914
USD_CAD,H4,10,2,0.01,0.01,1/1,0.5,long,323,146,133,44,0.5232974910394266,0.4646901504682529,0.5819048316106002
USD_CAD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,323,62,146,115,0.2980769230769231,0.23591372610654102,0.3602401200473051
USD_CAD,H4,10,2,0.01,0.03,1/3,0.25,long,323,17,148,158,0.10303030303030303,0.05664445792600408,0.14941614813460197
USD_CAD,H4,10,3,0.01,0.01,1/1,0.5,long,109,51,45,13,0.53125,0.43142471317033443,0.6310752868296655
USD_CAD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,109,23,51,35,0.3108108108108108,0.2053581608379676,0.416263460783654
USD_CAD,H4,10,3,0.01,0.03,1/3,0.25,long,109,5,52,52,0.08771929824561403,0.014279671344228806,0.16115892514699925
USD_CAD,H4,10,1,0.01,0.01,1/1,0.5,short,907,355,442,110,0.4454203262233375,0.41091438323216695,0.47992626921450804
USD_CAD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,907,132,491,284,0.21187800963081863,0.1797893399226881,0.24396667933894914
USD_CAD,H4,10,1,0.01,0.03,1/3,0.25,short,907,38,494,375,0.07142857142857142,0.049543705232474804,0.09331343762466804
USD_CAD,H4,10,2,0.01,0.01,1/1,0.5,short,315,130,142,43,0.47794117647058826,0.41857780425490093,0.5373045486862755
USD_CAD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,315,58,154,103,0.27358490566037735,0.21357448968790987,0.33359532163284483
USD_CAD,H4,10,2,0.01,0.03,1/3,0.25,short,315,13,155,147,0.07738095238095238,0.03697645822314677,0.117785446538758
USD_CAD,H4,10,3,0.01,0.01,1/1,0.5,short,104,45,42,17,0.5172413793103449,0.4122368350102504,0.6222459236104394
USD_CAD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,104,16,47,41,0.25396825396825395,0.1464816930958566,0.36145481484065134
USD_CAD,H4,10,3,0.01,0.03,1/3,0.25,short,104,3,47,54,0.06,0.0,0.12582799404508693
USD_CAD,H4,20,1,0.01,0.01,1/1,0.5,long,651,278,283,90,0.49554367201426025,0.4541696829623737,0.5369176610661468
USD_CAD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,651,108,315,228,0.2553191489361702,0.21376516429421502,0.2968731335781254
USD_CAD,H4,20,1,0.01,0.03,1/3,0.25,long,651,32,324,295,0.0898876404494382,0.06017586742946743,0.11959941346940897
USD_CAD,H4,20,2,0.01,0.01,1/1,0.5,long,222,96,99,27,0.49230769230769234,0.42213674038091265,0.562478644234472
USD_CAD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,222,39,108,75,0.2653061224489796,0.1939347167529979,0.3366775281449613
USD_CAD,H4,20,2,0.01,0.03,1/3,0.25,long,222,10,110,102,0.08333333333333333,0.033881710883074304,0.13278495578359234
USD_CAD,H4,20,3,0.01,0.01,1/1,0.5,long,78,35,34,9,0.5072463768115942,0.3892806314966041,0.6252121221265844
USD_CAD,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,78,14,38,26,0.2692307692307692,0.1486697607777162,0.3897917776838222
USD_CAD,H4,20,3,0.01,0.03,1/3,0.25,long,78,3,38,37,0.07317073170731707,0.0,0.15288438473496474
USD_CAD,H4,20,1,0.01,0.01,1/1,0.5,short,653,259,325,69,0.4434931506849315,0.4032002657856779,0.4837860355841851
USD_CAD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,653,98,360,195,0.21397379912663755,0.17641409672184266,0.25153350153143245
USD_CAD,H4,20,1,0.01,0.03,1/3,0.25,short,653,28,361,264,0.07197943444730077,0.0462953383602172,0.09766353053438434
USD_CAD,H4,20,2,0.01,0.01,1/1,0.5,short,215,88,102,25,0.4631578947368421,0.39225448973029753,0.5340612997433867
USD_CAD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,215,38,110,67,0.25675675675675674,0.18637637160506937,0.3271371419084441
USD_CAD,H4,20,2,0.01,0.03,1/3,0.25,short,215,10,110,95,0.08333333333333333,0.033881710883074304,0.13278495578359234
USD_CAD,H4,20,3,0.01,0.01,1/1,0.5,short,74,34,32,8,0.5151515151515151,0.394577252231733,0.6357257780712973
USD_CAD,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,74,12,36,26,0.25,0.1275,0.3725
USD_CAD,H4,20,3,0.01,0.03,1/3,0.25,short,74,3,36,35,0.07692307692307693,0.0,0.16055479881549609
USD_CAD,H4,55,1,0.01,0.01,1/1,0.5,long,389,150,183,56,0.45045045045045046,0.3970111338638227,0.5038897670370782
USD_CAD,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,389,54,194,141,0.21774193548387097,0.16637587072144958,0.26910800024629233
USD_CAD,H4,55,1,0.01,0.03,1/3,0.25,long,389,14,197,178,0.06635071090047394,0.03276693530435796,0.09993448649658992
USD_CAD,H4,55,2,0.01,0.01,1/1,0.5,long,123,56,53,14,0.5137614678899083,0.4199300513537413,0.6075928844260753
USD_CAD,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,123,21,58,44,0.26582278481012656,0.16840481411767882,0.3632407555025743
USD_CAD,H4,55,2,0.01,0.03,1/3,0.25,long,123,6,59,58,0.09230769230769231,0.021937673450673476,0.16267771116471114
USD_CAD,H4,55,3,0.01,0.01,1/1,0.5,long,43,17,22,4,0.4358974358974359,0.28026684660014406,0.5915280251947277
USD_CAD,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,43,7,23,13,0.23333333333333334,0.08198169469496736,0.3846849719716993
USD_CAD,H4,55,3,0.01,0.03,1/3,0.25,long,43,3,23,17,0.11538461538461539,0.0,0.2381909006677895
USD_CAD,H4,55,1,0.01,0.01,1/1,0.5,short,384,149,193,42,0.43567251461988304,0.3831205809159941,0.488224448323772
USD_CAD,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,384,43,214,127,0.16731517509727625,0.12168023331515031,0.21295011687940218
USD_CAD,H4,55,1,0.01,0.03,1/3,0.25,short,384,13,215,156,0.05701754385964912,0.026919053943804803,0.08711603377549343
USD_CAD,H4,55,2,0.01,0.01,1/1,0.5,short,126,52,61,13,0.46017699115044247,0.3682792163743152,0.5520747659265698
USD_CAD,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,126,16,66,44,0.1951219512195122,0.1093456624647494,0.280898239974275
USD_CAD,H4,55,2,0.01,0.03,1/3,0.25,short,126,4,66,56,0.05714285714285714,0.0027663916453645743,0.11151932264034971
USD_CAD,H4,55,3,0.01,0.01,1/1,0.5,short,48,24,18,6,0.5714285714285714,0.42176227595761373,0.7210948668995291
USD_CAD,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,48,7,22,19,0.2413793103448276,0.08563240182952153,0.39712621886013366
USD_CAD,H4,55,3,0.01,0.03,1/3,0.25,short,48,2,22,24,0.08333333333333333,0.0,0.19391052272976722
USD_CAD,H4,100,1,0.01,0.01,1/1,0.5,long,303,117,138,48,0.4588235294117647,0.39766200874709967,0.5199850500764297
USD_CAD,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,303,42,145,116,0.22459893048128343,0.16478500464904033,0.28441285631352653
USD_CAD,H4,100,1,0.01,0.03,1/3,0.25,long,303,14,148,141,0.08641975308641975,0.04315059698040477,0.12968890919243473
USD_CAD,H4,100,2,0.01,0.01,1/1,0.5,long,88,44,33,11,0.5714285714285714,0.46089268667533023,0.6819644561818126
USD_CAD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,88,18,37,33,0.32727272727272727,0.20326488476364815,0.4512805697818064
USD_CAD,H4,100,2,0.01,0.03,1/3,0.25,long,88,6,38,44,0.13636363636363635,0.03496211285092615,0.23776515987634655
USD_CAD,H4,100,3,0.01,0.01,1/1,0.5,long,34,12,18,4,0.4,0.2246922705640165,0.5753077294359835
USD_CAD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,34,6,19,9,0.24,0.07258341300814902,0.40741658699185096
USD_CAD,H4,100,3,0.01,0.03,1/3,0.25,long,34,2,19,13,0.09523809523809523,0.0,0.2207887342765444
USD_CAD,H4,100,1,0.01,0.01,1/1,0.5,short,270,103,134,33,0.4345991561181435,0.37148822845642643,0.49771008377986053
USD_CAD,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,270,24,151,95,0.13714285714285715,0.08617538516317191,0.18811032912254239
USD_CAD,H4,100,1,0.01,0.03,1/3,0.25,short,270,11,152,107,0.06748466257668712,0.02897295269434577,0.10599637245902846
USD_CAD,H4,100,2,0.01,0.01,1/1,0.5,short,82,31,41,10,0.4305555555555556,0.3161808202533665,0.5449302908577447
USD_CAD,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,82,10,44,28,0.18518518518518517,0.08157754792517014,0.2887928224452002
USD_CAD,H4,100,2,0.01,0.03,1/3,0.25,short,82,3,44,35,0.06382978723404255,0.0,0.133716763401231
USD_CAD,H4,100,3,0.01,0.01,1/1,0.5,short,33,15,13,5,0.5357142857142857,0.350984753695174,0.7204438177333974
USD_CAD,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,33,3,15,15,0.16666666666666666,0.0,0.33883511705361175
USD_CAD,H4,100,3,0.01,0.03,1/3,0.25,short,33,2,15,16,0.11764705882352941,0.0,0.27080633902869883
USD_CHF,H4,10,1,0.01,0.01,1/1,0.5,long,914,394,450,70,0.466824644549763,0.43316598864754,0.500483300451986
USD_CHF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,914,144,513,257,0.2191780821917808,0.18754453122279302,0.2508116331607686
USD_CHF,H4,10,1,0.01,0.03,1/3,0.25,long,914,50,520,344,0.08771929824561403,0.06449564909347891,0.11094294739774915
USD_CHF,H4,10,2,0.01,0.01,1/1,0.5,long,299,130,140,29,0.48148148148148145,0.42188150078066516,0.5410814621822977
USD_CHF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,299,49,161,89,0.23333333333333334,0.17612779099630035,0.29053887567036635
USD_CHF,H4,10,2,0.01,0.03,1/3,0.25,long,299,20,162,117,0.10989010989010989,0.06445187058376342,0.15532834919645636
USD_CHF,H4,10,3,0.01,0.01,1/1,0.5,long,83,28,43,12,0.39436619718309857,0.28068679220447335,0.5080456021617238
USD_CHF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,83,11,48,24,0.1864406779661017,0.08706158807950817,0.28581976785269525
USD_CHF,H4,10,3,0.01,0.03,1/3,0.25,long,83,7,48,28,0.12727272727272726,0.03919184101232606,0.21535361353312846
USD_CHF,H4,10,1,0.01,0.01,1/1,0.5,short,882,429,395,58,0.5206310679611651,0.48652022533673606,0.5547419105855942
USD_CHF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,882,190,452,240,0.29595015576323985,0.2606400070108764,0.3312603045156033
USD_CHF,H4,10,1,0.01,0.03,1/3,0.25,short,882,71,460,351,0.1337099811676083,0.10476172681141503,0.16265823552380154
USD_CHF,H4,10,2,0.01,0.01,1/1,0.5,short,296,151,121,24,0.5551470588235294,0.496088360038568,0.6142057576084909
USD_CHF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,296,67,142,87,0.32057416267942584,0.25730119337303226,0.38384713198581943
USD_CHF,H4,10,2,0.01,0.03,1/3,0.25,short,296,20,147,129,0.11976047904191617,0.07051628546433564,0.1690046726194967
USD_CHF,H4,10,3,0.01,0.01,1/1,0.5,short,100,52,40,8,0.5652173913043478,0.4639181954464841,0.6665165871622114
USD_CHF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,100,25,47,28,0.3472222222222222,0.23725170693824066,0.45719273750620376
USD_CHF,H4,10,3,0.01,0.03,1/3,0.25,short,100,8,49,43,0.14035087719298245,0.05017573800069586,0.23052601638526904
USD_CHF,H4,20,1,0.01,0.01,1/1,0.5,long,632,279,301,52,0.4810344827586207,0.44037148145198524,0.5216974840652562
USD_CHF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,632,102,347,183,0.22717149220489977,0.1884143824224229,0.2659286019873766
USD_CHF,H4,20,1,0.01,0.03,1/3,0.25,long,632,37,354,241,0.09462915601023018,0.06561610321428087,0.1236422088061795
USD_CHF,H4,20,2,0.01,0.01,1/1,0.5,long,204,85,96,23,0.4696132596685083,0.3969050772036236,0.5423214421333931
USD_CHF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,204,34,108,62,0.23943661971830985,0.169246676505469,0.30962656293115065
USD_CHF,H4,20,2,0.01,0.03,1/3,0.25,long,204,13,109,82,0.10655737704918032,0.051805217870636536,0.1613095362277241
USD_CHF,H4,20,3,0.01,0.01,1/1,0.5,long,56,22,26,8,0.4583333333333333,0.3173745217106679,0.5992921449559987
USD_CHF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,56,9,30,17,0.23076923076923078,0.09853586785832485,0.3630025936801367
USD_CHF,H4,20,3,0.01,0.03,1/3,0.25,long,56,7,30,19,0.1891891891891892,0.06298809143247197,0.31539028694590643
USD_CHF,H4,20,1,0.01,0.01,1/1,0.5,short,624,302,282,40,0.5171232876712328,0.47659438676919574,0.5576521885732699
USD_CHF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,624,136,322,166,0.29694323144104806,0.25509710679098285,0.33878935609111327
USD_CHF,H4,20,1,0.01,0.03,1/3,0.25,short,624,48,331,245,0.1266490765171504,0.09316549757762482,0.160132655456676
USD_CHF,H4,20,2,0.01,0.01,1/1,0.5,short,215,108,94,13,0.5346534653465347,0.4658667104188464,0.603440220274223
USD_CHF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,215,45,110,60,0.2903225806451613,0.2188628913502936,0.36178226994002904
USD_CHF,H4,20,2,0.01,0.03,1/3,0.25,short,215,13,115,87,0.1015625,0.049231177139834104,0.1538938228601659
USD_CHF,H4,20,3,0.01,0.01,1/1,0.5,short,71,35,29,7,0.546875,0.424914518159121,0.668835481840879
USD_CHF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,71,18,34,19,0.34615384615384615,0.21684543752332425,0.47546225478436804
USD_CHF,H4,20,3,0.01,0.03,1/3,0.25,short,71,6,36,29,0.14285714285714285,0.03702709041455923,0.24868719529972647
USD_CHF,H4,55,1,0.01,0.01,1/1,0.5,long,371,164,180,27,0.47674418604651164,0.4239633112399761,0.5295250608530472
USD_CHF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,371,56,211,104,0.20973782771535582,0.1609035891530241,0.25857206627768753
USD_CHF,H4,55,1,0.01,0.03,1/3,0.25,long,371,20,216,135,0.0847457627118644,0.04921292107681119,0.12027860434691762
USD_CHF,H4,55,2,0.01,0.01,1/1,0.5,long,116,44,60,12,0.4230769230769231,0.3281240684264109,0.5180297777274352
USD_CHF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,116,19,67,30,0.22093023255813954,0.13324577971067908,0.3086146854056
USD_CHF,H4,55,2,0.01,0.03,1/3,0.25,long,116,7,68,41,0.09333333333333334,0.027496694203956062,0.1591699724627106
USD_CHF,H4,55,3,0.01,0.01,1/1,0.5,long,36,11,21,4,0.34375,0.17918514410155795,0.508314855898442
USD_CHF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,36,5,24,7,0.1724137931034483,0.03493057236929775,0.3098970138375988
USD_CHF,H4,55,3,0.01,0.03,1/3,0.25,long,36,5,24,7,0.1724137931034483,0.03493057236929775,0.3098970138375988
USD_CHF,H4,55,1,0.01,0.01,1/1,0.5,short,361,179,161,21,0.5264705882352941,0.47339715903925184,0.5795440174313364
USD_CHF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,361,79,183,99,0.3015267175572519,0.24595635568727287,0.35709707942723096
USD_CHF,H4,55,1,0.01,0.03,1/3,0.25,short,361,25,185,151,0.11904761904761904,0.0752467227266701,0.16284851536856798
USD_CHF,H4,55,2,0.01,0.01,1/1,0.5,short,135,69,60,6,0.5348837209302325,0.4488097822398747,0.6209576596205902
USD_CHF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,135,30,68,37,0.30612244897959184,0.21487262370718435,0.39737227425199934
USD_CHF,H4,55,2,0.01,0.03,1/3,0.25,short,135,8,71,56,0.10126582278481013,0.034740099918845524,0.16779154565077473
USD_CHF,H4,55,3,0.01,0.01,1/1,0.5,short,39,19,18,2,0.5135135135135135,0.3524613592923218,0.6745656677347052
USD_CHF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,39,10,20,9,0.3333333333333333,0.1646433920318547,0.5020232746348119
USD_CHF,H4,55,3,0.01,0.03,1/3,0.25,short,39,4,22,13,0.15384615384615385,0.01515863280190094,0.29253367489040677
USD_CHF,H4,100,1,0.01,0.01,1/1,0.5,long,274,120,133,21,0.4743083003952569,0.4127776177848628,0.5358389830056509
USD_CHF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,274,39,150,85,0.20634920634920634,0.14865379180329066,0.264044620895122
USD_CHF,H4,100,1,0.01,0.03,1/3,0.25,long,274,18,152,104,0.10588235294117647,0.05962926463020568,0.15213544125214726
USD_CHF,H4,100,2,0.01,0.01,1/1,0.5,long,79,30,40,9,0.42857142857142855,0.31264041460191305,0.544502442540944
USD_CHF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,79,13,44,22,0.22807017543859648,0.11914160545481188,0.33699874542238106
USD_CHF,H4,100,2,0.01,0.03,1/3,0.25,long,79,5,44,30,0.10204081632653061,0.017284262188294472,0.18679737046476674
USD_CHF,H4,100,3,0.01,0.01,1/1,0.5,long,29,9,17,3,0.34615384615384615,0.16328414093967988,0.5290235513680124
USD_CHF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,29,4,19,6,0.17391304347826086,0.019006018441137723,0.32882006851538403
USD_CHF,H4,100,3,0.01,0.03,1/3,0.25,long,29,4,19,6,0.17391304347826086,0.019006018441137723,0.32882006851538403
USD_CHF,H4,100,1,0.01,0.01,1/1,0.5,short,274,129,129,16,0.5,0.43898786497626036,0.5610121350237397
USD_CHF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,274,56,148,70,0.27450980392156865,0.21326973209200448,0.3357498757511328
USD_CHF,H4,100,1,0.01,0.03,1/3,0.25,short,274,20,150,104,0.11764705882352941,0.06921384179950177,0.16608027584755705
USD_CHF,H4,100,2,0.01,0.01,1/1,0.5,short,99,46,49,4,0.4842105263157895,0.3837147939954141,0.5847062586361649
USD_CHF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,99,21,54,24,0.28,0.17838198584896478,0.38161801415103525
USD_CHF,H4,100,2,0.01,0.03,1/3,0.25,short,99,7,57,35,0.109375,0.03290826301433823,0.18584173698566175
USD_CHF,H4,100,3,0.01,0.01,1/1,0.5,short,28,14,14,0,0.5,0.31479740822547864,0.6852025917745214
USD_CHF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,28,8,15,5,0.34782608695652173,0.15317584838060608,0.5424763255324374
USD_CHF,H4,100,3,0.01,0.03,1/3,0.25,short,28,3,16,9,0.15789473684210525,0.0,0.3218579002008938
NZD_USD,H4,10,1,0.01,0.01,1/1,0.5,long,910,454,456,0,0.4989010989010989,0.4664144936995101,0.5313877041026877
NZD_USD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,910,231,598,81,0.27864897466827504,0.24812923270335932,0.3091687166331908
NZD_USD,H4,10,1,0.01,0.03,1/3,0.25,long,910,109,623,178,0.1489071038251366,0.12311737818033715,0.1746968294699361
NZD_USD,H4,10,2,0.01,0.01,1/1,0.5,long,321,146,175,0,0.45482866043613707,0.40035406984065597,0.5093032510316182
NZD_USD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,321,83,220,18,0.2739273927392739,0.22371134653954047,0.3241434389390073
NZD_USD,H4,10,2,0.01,0.03,1/3,0.25,long,321,34,227,60,0.13026819923371646,0.08943177588542321,0.1711046225820097
NZD_USD,H4,10,3,0.01,0.01,1/1,0.5,long,103,46,57,0,0.44660194174757284,0.3505919178091662,0.5426119656859795
NZD_USD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,103,31,66,6,0.31958762886597936,0.2267869219190931,0.4123883358128656
NZD_USD,H4,10,3,0.01,0.03,1/3,0.25,long,103,10,70,23,0.125,0.0525280226570297,0.19747197734297028
NZD_USD,H4,10,1,0.01,0.01,1/1,0.5,short,957,484,471,2,0.506806282722513,0.47509716572844973,0.5385153997165764
NZD_USD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,957,275,586,96,0.31939605110336816,0.2882526170190707,0.35053948518766564
NZD_USD,H4,10,1,0.01,0.03,1/3,0.25,short,957,127,603,227,0.17397260273972603,0.14647262782160467,0.2014725776578474
NZD_USD,H4,10,2,0.01,0.01,1/1,0.5,short,332,167,164,1,0.5045317220543807,0.45066826295198864,0.5583951811567727
NZD_USD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,332,92,203,37,0.31186440677966104,0.2589998031823724,0.36472901037694966
NZD_USD,H4,10,2,0.01,0.03,1/3,0.25,short,332,42,207,83,0.1686746987951807,0.12216250021245417,0.21518689737790725
NZD_USD,H4,10,3,0.01,0.01,1/1,0.5,short,114,56,58,0,0.49122807017543857,0.39945678690593134,0.5829993534449458
NZD_USD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,114,32,69,13,0.31683168316831684,0.2260969544261661,0.4075664119104676
NZD_USD,H4,10,3,0.01,0.03,1/3,0.25,short,114,13,70,31,0.1566265060240964,0.07843499083196946,0.2348180212162233
NZD_USD,H4,20,1,0.01,0.01,1/1,0.5,long,646,314,332,0,0.48606811145510836,0.4475254979314503,0.5246107249787665
NZD_USD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,646,150,434,62,0.2568493150684932,0.22141473462284672,0.29228389551413964
NZD_USD,H4,20,1,0.01,0.03,1/3,0.25,long,646,66,451,129,0.1276595744680851,0.0988935069529159,0.1564256419832543
NZD_USD,H4,20,2,0.01,0.01,1/1,0.5,long,217,90,127,0,0.4147465437788018,0.3491939944832682,0.48029909307433544
NZD_USD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,217,50,156,11,0.24271844660194175,0.18417173026697709,0.3012651629369064
NZD_USD,H4,20,2,0.01,0.03,1/3,0.25,long,217,21,161,35,0.11538461538461539,0.06896820248533966,0.16180102828389112
NZD_USD,H4,20,3,0.01,0.01,1/1,0.5,long,69,32,37,0,0.463768115942029,0.34610013907497855,0.5814360928090794
NZD_USD,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,69,21,45,3,0.3181818181818182,0.20581034556197209,0.43055329080166427
NZD_USD,H4,20,3,0.01,0.03,1/3,0.25,long,69,7,46,16,0.1320754716981132,0.04092263200835264,0.22322831138787377
NZD_USD,H4,20,1,0.01,0.01,1/1,0.5,short,685,353,330,2,0.5168374816983895,0.47936009166991966,0.5543148717268593
NZD_USD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,685,205,404,76,0.3366174055829228,0.29908574799399035,0.37414906317185526
NZD_USD,H4,20,1,0.01,0.03,1/3,0.25,short,685,93,415,177,0.1830708661417323,0.14944093132344816,0.21670080096001643
NZD_USD,H4,20,2,0.01,0.01,1/1,0.5,short,243,120,122,1,0.49586776859504134,0.4328731340541449,0.5588624031359378
NZD_USD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,243,65,150,28,0.3023255813953488,0.2409351494175928,0.36371601337310483
NZD_USD,H4,20,2,0.01,0.03,1/3,0.25,short,243,25,153,65,0.1404494382022472,0.0894057804998653,0.1914930959046291
