tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,k_period,d_period,threshold,recovery,direction,total_n
138,-0.057971014492753624,0.08529208559302492,-0.22514350225508248,0.10920147326957522,60,-0.07222638156182612,0.12719818921801668,-0.32153483242913883,0.17708206930548656,GBP_USD,5,3,20,3,long,198
78,-0.10256410256410256,0.11335959362039932,-0.3247489060600852,0.1196207009318801,34,-0.11764705882352941,0.1728687687191937,-0.45646984551314906,0.22117572786609027,GBP_USD,5,3,20,4,long,112
521,-0.060177262425633087,0.04325423802739629,-0.14495556895932982,0.024601044108063637,224,0.10313938876349789,0.06571681800682913,-0.0256655745298872,0.23194435205688296,GBP_USD,5,3,25,1,long,745
285,0.016316901144522677,0.05900277490315881,-0.09932853766566858,0.13196233995471393,123,-0.04788214455911711,0.08833642747273976,-0.22102154240568703,0.12525725328745282,GBP_USD,5,3,25,2,long,408
154,-0.1038961038961039,0.08040768667102471,-0.2614951697713124,0.05370296197910454,67,-0.10945646110014282,0.1201021857299747,-0.34485674513089326,0.1259438229306076,GBP_USD,5,3,25,3,long,221
86,-0.11627906976744186,0.1077294638780823,-0.32742881896848314,0.09487067943359943,38,-0.028851804451042243,0.1621724287594984,-0.3467097648196591,0.2890061559175746,GBP_USD,5,3,25,4,long,124
571,-0.05240496454579262,0.041307638027214856,-0.13336793507913375,0.0285580059875485,246,0.09333138999522371,0.062487197867848225,-0.029143517825758816,0.21580629781620625,GBP_USD,5,3,30,1,long,817
315,-0.023332327535908068,0.05613535617579365,-0.1333576256404636,0.08669297056864748,135,-0.0486684802886324,0.08417020935292813,-0.21364209062037154,0.11630513004310672,GBP_USD,5,3,30,2,long,450
170,-0.11764705882352941,0.0763888824259463,-0.26736926837838415,0.03207515073132533,74,-0.1126159850501293,0.1143608247102403,-0.3367632014822003,0.11153123138194167,GBP_USD,5,3,30,3,long,244
91,-0.07692307692307693,0.10509693093291896,-0.28291306155159807,0.1290669077054442,40,-0.02740921422849012,0.1580717872866083,-0.33722991731024243,0.28241148885326217,GBP_USD,5,3,30,4,long,131
418,0.05142772811000534,0.04840665199484079,-0.0434493097998826,0.14630476601989328,180,0.022643858228145526,0.07207214363680828,-0.11861754329999871,0.16390525975628975,GBP_USD,5,3,15,1,short,598
236,-0.099662366408101,0.06456879254287995,-0.2262171997921457,0.02689246697594369,102,0.05938397620032738,0.09723987972415607,-0.1312061880590185,0.24997414045967326,GBP_USD,5,3,15,2,short,338
130,0.17947637306255615,0.08577235486316231,0.011362557530758016,0.3475901885943543,57,-0.026993320172546003,0.1294193647543345,-0.2806552750910416,0.2266686347459496,GBP_USD,5,3,15,3,short,187
62,-0.18832072462681826,0.12418647092525041,-0.43172620764030906,0.05508475838667254,28,-0.07142857142857142,0.19195851781663212,-0.4476672663491704,0.3048101234920275,GBP_USD,5,3,15,4,short,90
492,0.052402571013423146,0.044563124461160425,-0.03494115293045129,0.13974629495729757,212,0.04285009437386842,0.06621880144670794,-0.08693875646167915,0.17263894520941597,GBP_USD,5,3,20,1,short,704
283,-0.057578056680580886,0.05923544024272788,-0.17367951955632754,0.05852340619516576,122,0.10883446249923427,0.08831043197385458,-0.0642539841695207,0.28192290916798923,GBP_USD,5,3,20,2,short,405
147,0.1519178809396755,0.08110286968747785,-0.00704374364778107,0.31087950552713206,63,0.05115212699447579,0.12227334344756043,-0.18850362616274263,0.29080788015169423,GBP_USD,5,3,20,3,short,210
70,-0.1953697846694676,0.11676631448291097,-0.4242317610559731,0.03349219171703788,31,-0.0967741935483871,0.18171724881099016,-0.45294000121792777,0.25939161412115364,GBP_USD,5,3,20,4,short,101
559,0.04592704597110389,0.04181178633319927,-0.03602405524196668,0.12787814718417445,240,0.024558853447221796,0.06233682727044821,-0.0976213280028567,0.14673903489730028,GBP_USD,5,3,25,1,short,799
320,-0.08250789822086049,0.055500175949609536,-0.1912882430820952,0.02627244664037419,138,0.15418698858627958,0.08269539265777769,-0.007895981022964682,0.31626995819552384,GBP_USD,5,3,25,2,short,458
160,0.19582455311332686,0.0771513076108542,0.04460799019605263,0.34704111603060106,69,-0.011266898541275733,0.1172956427916036,-0.24116635841281878,0.2186325613302673,GBP_USD,5,3,25,3,short,229
74,-0.1848092557684153,0.11383266352772646,-0.4079212762827592,0.03830276474592856,33,-0.030303030303030304,0.1766955119650091,-0.37662623375444815,0.3160201731483875,GBP_USD,5,3,25,4,short,107
604,0.039865846077063234,0.04020868977745121,-0.03894318588674114,0.1186748780408676,260,0.029121754463949406,0.0598161377585234,-0.08811787554275646,0.14636138447065528,GBP_USD,5,3,30,1,short,864
340,-0.10296653453753404,0.05365226983007696,-0.20812498340448488,0.0021919143294168025,147,0.14379398436767893,0.08005627703773395,-0.0131163186262796,0.30070428736163746,GBP_USD,5,3,30,2,short,487
170,0.16210728599690188,0.07525195987814981,0.014613444635728251,0.30960112735807555,74,0.0030078919007023625,0.11347713755597381,-0.21940729770900633,0.22542308151041104,GBP_USD,5,3,30,3,short,244
79,-0.18577069527674345,0.11017639736629373,-0.40171643411467917,0.030175043561192244,34,-0.11764705882352941,0.1728687687191937,-0.45646984551314906,0.22117572786609027,GBP_USD,5,3,30,4,short,113
349,-0.0915462253084812,0.05287651059076005,-0.1951841860663709,0.012091735449408489,150,0.102016902174604,0.08034868085214118,-0.0554665122955927,0.2595003166448007,GBP_USD,9,3,15,1,long,499
187,-0.09102991133873882,0.07250580169703638,-0.23314128266493012,0.05108145998745249,81,-0.05859483035276874,0.10926389384160333,-0.27275206228231125,0.15556240157677378,GBP_USD,9,3,15,2,long,268
107,-0.056862271115098235,0.0965190002436725,-0.24603951159269632,0.13231496936249987,46,0.01791077147123348,0.14630491757436284,-0.26884686697451765,0.30466840991698463,GBP_USD,9,3,15,3,long,153
66,0.0,0.12403473458920843,-0.2431080797948485,0.2431080797948485,29,-0.034482758620689655,0.18886984741557453,-0.4046676595552157,0.3357021423138364,GBP_USD,9,3,15,4,long,95
410,-0.08085942296867231,0.048757051271396755,-0.17642324346060995,0.014704397523265328,176,0.11016503080385533,0.07366580843635563,-0.0342199537314017,0.25455001533911237,GBP_USD,9,3,20,1,long,586
228,-0.05273067289624631,0.06590018768154392,-0.18189504075207238,0.07643369495957977,99,-0.01612233728947497,0.09860370348399225,-0.20938559611809976,0.17714092153914984,GBP_USD,9,3,20,2,long,327
128,-0.02409580476027743,0.08836495381351915,-0.19729111423477497,0.14909950471422012,56,0.014712419422798939,0.13279127741870508,-0.24555848431786303,0.2749833231634609,GBP_USD,9,3,20,3,long,184
77,0.0066782183341944894,0.11415608431937455,-0.21706770693177962,0.2304241436001686,33,-0.09090909090909091,0.17604469755488258,-0.4359566981166608,0.25413851629847894,GBP_USD,9,3,20,4,long,110
456,-0.09024641100253432,0.046239327654111914,-0.18087549320459367,0.0003826711995250365,196,0.12725756526617735,0.06964983605890362,-0.009256113409273764,0.26377124394162843,GBP_USD,9,3,25,1,long,652
254,-0.07095509220607937,0.062387793433720286,-0.19323516733617113,0.051324982924012386,110,-0.023601012651436565,0.09371135739577444,-0.20727527314715447,0.1600732478442813,GBP_USD,9,3,25,2,long,364
146,-0.007426458967914453,0.08276031718245905,-0.16963668064553417,0.15478376270970529,63,-0.002795309719416823,0.12529829351910715,-0.24837996501686685,0.2427893455780332,GBP_USD,9,3,25,3,long,209
81,0.031039787799172543,0.11124046925297465,-0.18699153193665777,0.24907110753500286,36,-0.030454682476100146,0.16660926950828933,-0.3570088507123473,0.29609948576014694,GBP_USD,9,3,25,4,long,117
494,-0.07426829580736914,0.04448202121409754,-0.16145305738700033,0.012916465772262034,212,0.09340956776365553,0.06686885735535515,-0.03765339265284057,0.22447252818015162,GBP_USD,9,3,30,1,long,706
278,-0.04324673892210129,0.059746255483632764,-0.1603493996700215,0.07385592182581892,120,-0.021634261597150175,0.08985637067837474,-0.19775274812676466,0.1544842249324643,GBP_USD,9,3,30,2,long,398
161,-0.01294573297711497,0.07880614382912084,-0.1674057748821918,0.14151430892796188,69,0.08440428243009768,0.11934730469966984,-0.1495164347812552,0.31832499964145056,GBP_USD,9,3,30,3,long,230
86,-0.005648571956593306,0.10799863273232908,-0.2173258921119583,0.2060287481987717,38,-0.02885180445104223,0.1621724287594984,-0.3467097648196591,0.2890061559175746,GBP_USD,9,3,30,4,long,124
359,0.06806679490506996,0.051999707948616226,-0.03385263267421784,0.16998622248435777,155,0.06514913185654533,0.07721335680251344,-0.08618904747638101,0.21648731118947168,GBP_USD,9,3,15,1,short,514
205,-0.005138881300351346,0.06950277936718044,-0.141364328860025,0.13108656625932233,89,0.015676165430483877,0.10436779644549578,-0.18888471560268782,0.2202370464636556,GBP_USD,9,3,15,2,short,294
122,-0.005186636802637904,0.08927367436693172,-0.18016303856182406,0.16978976495654827,53,-0.10554775171212043,0.13426925619632235,-0.36871549385691227,0.1576199904326714,GBP_USD,9,3,15,3,short,175
79,-0.27027153664788023,0.10858172585794922,-0.4830917193294607,-0.05745135396629977,34,0.058823529411764705,0.173776222559058,-0.281777866803989,0.3994249256275184,GBP_USD,9,3,15,4,short,113
413,0.0692890775241079,0.048459341359930914,-0.02569123154135669,0.1642693865895725,178,0.06643214144812155,0.07207655174645072,-0.07483789997492186,0.207702182871165,GBP_USD,9,3,20,1,short,591
235,-0.03852540709179585,0.06490776209673885,-0.165744620801404,0.08869380661781229,102,0.0005604467885626551,0.09741923070438031,-0.19038124539202275,0.19150213896914806,GBP_USD,9,3,20,2,short,337
139,0.06019590151135378,0.08362724726978896,-0.10371350313743255,0.22410530616014013,60,-0.06398647962561031,0.1258762442701856,-0.3107039183951741,0.18273095914395343,GBP_USD,9,3,20,3,short,199
88,-0.3221755840361652,0.10112124144010771,-0.5203732172587763,-0.12397795081355409,38,0.07273224556776998,0.16190271399492057,-0.2445970738622743,0.39006156499781425,GBP_USD,9,3,20,4,short,126
463,0.06140558641967272,0.04574354139288728,-0.028251754710386344,0.15106292754973177,199,0.06964392232948101,0.06824240169601448,-0.06411118499470737,0.2033990296536694,GBP_USD,9,3,25,1,short,662
268,-0.06403510468896638,0.06057602830964139,-0.18276412017586352,0.05469391079793075,116,0.0349755652795982,0.09147685841980273,-0.14431907722321516,0.21427020778241154,GBP_USD,9,3,25,2,short,384
155,0.02817567941985921,0.07941191907793609,-0.12747168197289552,0.18382304081261394,67,-0.07222669817218834,0.11934810090127095,-0.3061489759386794,0.1616955795943027,GBP_USD,9,3,25,3,short,222
95,-0.287910014686132,0.09844585060099191,-0.48086388186407614,-0.09495614750818784,41,0.09180061784329901,0.1556071056576989,-0.21318930924579083,0.39679054493238886,GBP_USD,9,3,25,4,short,136
499,0.056975524072762455,0.04411956877485721,-0.02949883072595768,0.14344987887148258,215,0.0760821068862181,0.06567792767774326,-0.052646631362158705,0.2048108451345949,GBP_USD,9,3,30,1,short,714
293,-0.0819406885418484,0.05785983090205595,-0.19534595710987807,0.03146458002618127,126,0.0436249775219178,0.08755031809329694,-0.1279736459409442,0.2152236009847798,GBP_USD,9,3,30,2,short,419
168,0.03329488352035237,0.07623745460839343,-0.11613052751209874,0.18272029455280347,72,-0.02715830592208711,0.1141397013417444,-0.25087212055190616,0.19655550870773192,GBP_USD,9,3,30,3,short,240
98,-0.3019553921977763,0.09596473757437468,-0.49004627784355065,-0.11386450655200192,43,0.08753082166454092,0.15200091753477174,-0.21039097670361168,0.3854526200326935,GBP_USD,9,3,30,4,short,141
295,-0.10390787104448587,0.05738147480641132,-0.21637556166505206,0.008559819576080319,127,0.20186387247412585,0.08593564356879375,0.033430011079290084,0.3702977338689616,GBP_USD,14,3,15,1,long,422
165,0.027281179966329568,0.07761321919920194,-0.12484072966410625,0.17940308959676537,71,-0.03076946547663856,0.11865007733550366,-0.26332361705422574,0.2017846861009486,GBP_USD,14,3,15,2,long,236
97,0.019749865883345246,0.1015183615857628,-0.17922612282474984,0.2187258545914403,42,-0.12324058362674428,0.1518095789379811,-0.42078735834518727,0.1743061910916987,GBP_USD,14,3,15,3,long,139
54,-0.06443224829971148,0.136089935112329,-0.33116852111987627,0.20230402452045335,24,-0.16666666666666666,0.20559798491465375,-0.569638717099388,0.23630538376605467,GBP_USD,14,3,15,4,long,78
348,-0.11394489068426245,0.052846133405596664,-0.2175233121592319,-0.010366469209292989,150,0.159847071012975,0.0796052980100153,0.0038206869133450005,0.315873455112605,GBP_USD,14,3,20,1,long,498
197,-0.005190829544894211,0.0709549938759926,-0.14426261754183972,0.13388095845205128,85,-0.02877294288153258,0.10814824051911881,-0.24074349429900543,0.1831976085359403,GBP_USD,14,3,20,2,long,282
110,0.008324881733495354,0.09534603011626554,-0.1785533372943851,0.19520310076137581,48,-0.024502177340067894,0.14325025886934273,-0.3052726847239796,0.25626833004384386,GBP_USD,14,3,20,3,long,158
63,-0.04706537454684832,0.12533073385666388,-0.2927136129059095,0.19858286381221288,28,-0.14285714285714285,0.1904761904761905,-0.5161904761904762,0.2304761904761905,GBP_USD,14,3,20,4,long,91
396,-0.09003237868212963,0.04971117691384808,-0.18746628543327187,0.0074015280690126195,170,0.12705790163404507,0.07475412877230794,-0.019460190759678503,0.27357599402776867,GBP_USD,14,3,25,1,long,566
219,-0.07772873707919707,0.06711943087032325,-0.20928282158503064,0.053825347426636486,94,-0.04421096902715487,0.10229599398130962,-0.24471111723052172,0.15628917917621196,GBP_USD,14,3,25,2,long,313
122,0.00750604090724991,0.09053583085255966,-0.16994418756376703,0.18495626937826684,53,-0.028798475644512104,0.13523358830624221,-0.29385630872474683,0.23625935743572263,GBP_USD,14,3,25,3,long,175
67,-0.014404755170917077,0.12168748945616134,-0.25291223450499334,0.22410272416315916,30,-0.10321228563798683,0.181594798472014,-0.4591380906431343,0.25271351936716063,GBP_USD,14,3,25,4,long,97
441,-0.07250480440120598,0.04715905673561079,-0.16493655560300313,0.019926946800591178,189,0.13283261259664167,0.07052053088655155,-0.005387627940999368,0.27105285313428273,GBP_USD,14,3,30,1,long,630
236,-0.07636692127264474,0.06468116260862287,-0.20314199998554558,0.05040815744025609,102,-0.11917481459365253,0.09764031339769028,-0.31054982885312543,0.07220019966582039,GBP_USD,14,3,30,2,long,338
135,-0.020842152743252306,0.08575153609505083,-0.18891516348955192,0.14723085800304733,59,-0.0258698171043922,0.12838808489666093,-0.2775104635018476,0.22577082929306322,GBP_USD,14,3,30,3,long,194
75,-0.039534914619352574,0.11498293455451349,-0.264901466346199,0.18583163710749384,33,-0.24534450209513953,0.16861424782571924,-0.5758284278335493,0.08513942364327015,GBP_USD,14,3,30,4,long,108
310,0.11896147730622829,0.05551851458731983,0.010145188715081424,0.22777776589737514,134,-0.022758772361953814,0.08371876477655503,-0.18684755132400166,0.14133000660009404,GBP_USD,14,3,15,1,short,444
179,-0.040303593201325295,0.07432826976405768,-0.18598700193887835,0.10537981553622777,78,-0.0021184574533164593,0.1106438980236563,-0.2189804975796828,0.21474358267304988,GBP_USD,14,3,15,2,short,257
105,0.15554217617268856,0.09570558607320073,-0.03204077253078488,0.343125124876162,45,-0.09080438962165208,0.1454777784789601,-0.3759408354404139,0.19433205619710972,GBP_USD,14,3,15,3,short,150
62,-0.27806737161612155,0.12197015947755824,-0.5171288841921357,-0.03900585904010742,27,0.125425513845243,0.1887835412122749,-0.24459022693081575,0.49544125462130173,GBP_USD,14,3,15,4,short,89
370,0.06424224005581557,0.05102138360863015,-0.03575967181709952,0.16424415192873065,159,-0.0007389162376996133,0.07672229557095736,-0.15111461555677605,0.14963678308137682,GBP_USD,14,3,20,1,short,529
213,-0.08081851259641892,0.06802049917627244,-0.2141386909819129,0.05250166578907506,92,-0.054220011122927333,0.10152157123028606,-0.253202290734288,0.14476226848843332,GBP_USD,14,3,20,2,short,305
122,0.142064987689609,0.0890649122690826,-0.032502240357792866,0.3166322157370109,53,-0.12516541633762815,0.13150026320444036,-0.38290593221833125,0.13257509954307498,GBP_USD,14,3,20,3,short,175
68,-0.3235294117647059,0.11559894125704183,-0.5501033366285079,-0.09695548690090391,30,0.06691744736927936,0.17415179418017376,-0.2744200692238612,0.4082549639624199,GBP_USD,14,3,20,4,short,98
417,0.07004113736913821,0.04805093872986021,-0.024138702541387794,0.16422097727966423,179,-0.03139092315544175,0.0723865885629806,-0.1732686367388837,0.11048679042800019,GBP_USD,14,3,25,1,short,596
240,-0.07592010895355374,0.06381541823925972,-0.20099832870250278,0.049158110795395324,103,-0.03271871578529748,0.09588579398450295,-0.22065487199492326,0.1552174404243283,GBP_USD,14,3,25,2,short,343
132,0.11615097347069923,0.08596308826935577,-0.05233667953723807,0.2846386264786365,57,-0.1400411961807813,0.12577030970208322,-0.3865510031968644,0.10646861083530179,GBP_USD,14,3,25,3,short,189
78,-0.3076923076923077,0.10843188320754572,-0.5202187987790974,-0.0951658166055181,34,0.025512785241782427,0.16219838255381466,-0.29239604456369434,0.34342161504725915,GBP_USD,14,3,25,4,short,112
459,0.07195649775099278,0.04584677226759563,-0.017903175893494647,0.1618161713954802,197,-0.006241080188851183,0.06912390193113846,-0.14172392797388259,0.1292417675961802,GBP_USD,14,3,30,1,short,656
268,-0.11276427667482423,0.06022866197252257,-0.23081245414096846,0.005283900791320004,116,0.009884223194866914,0.09037605312864139,-0.1672528409372702,0.18702128732700404,GBP_USD,14,3,30,2,short,384
147,0.09510528641462423,0.081527928374047,-0.06468945319850788,0.25490002602775635,63,-0.09495790765562756,0.1208450654014088,-0.3318142358423888,0.1418984205311337,GBP_USD,14,3,30,3,short,210
81,-0.2839506172839506,0.10720144862267857,-0.4940654565844006,-0.0738357779835006,36,-0.031460147271649946,0.15812500021714496,-0.34138514769725403,0.2784648531539542,GBP_USD,14,3,30,4,short,117
275,-0.0501549132429272,0.059912224565551446,-0.16758287339140804,0.06727304690555364,118,0.08615030531724847,0.09044238403039473,-0.0911167673823252,0.26341737801682213,GBP_USD,21,3,15,1,long,393
159,-0.026962460586659145,0.07929682557569573,-0.1823842387150228,0.12845931754170448,69,-0.002675826794801997,0.12041558733081105,-0.23869037796319165,0.23333872437358766,GBP_USD,21,3,15,2,long,228
86,-0.01732763329682401,0.10796871648432868,-0.22894631760610823,0.1942910510124602,37,-0.004759581414142134,0.16284477228985914,-0.323935335102266,0.3144161722739818,GBP_USD,21,3,15,3,long,123
50,-0.08971554376534048,0.14122204424159823,-0.366510750478873,0.18707966294819206,22,-0.18181818181818182,0.2145806706734845,-0.6023962963382115,0.23875993270184775,GBP_USD,21,3,15,4,long,72
327,-0.04843193286525724,0.05482312618387073,-0.15588526018564386,0.0590213944551294,141,0.04587855052364737,0.08264528501890904,-0.11610620811341435,0.20786330916070908,GBP_USD,21,3,20,1,long,468
186,-0.06068296361977851,0.0732040529936193,-0.20416290748727234,0.08279698024771531,80,-0.018071251811628365,0.11148734370804148,-0.23658644547938965,0.20044394185613293,GBP_USD,21,3,20,2,long,266
