tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
148,0.11799032713708846,0.0768547748367944,-0.03264503154302856,0.2686256858172055,64,0.1633989679420383,0.11330224783122725,-0.058673437807167106,0.3854713736912437,USD_CAD,21,1.5,long,212,542,325
163,0.060008943189610364,0.07560022605673218,-0.0881674998815847,0.20818538626080543,71,0.049894634746943986,0.10468440338911883,-0.1552867958957289,0.2550760653896169,USD_CAD,21,1.5,short,234,541,341
98,0.16979131386207852,0.09458866486672284,-0.015602469276698228,0.35518509700085527,42,0.03847905973657871,0.14558658420178847,-0.24687064529892666,0.3238287647720841,USD_CAD,21,2.0,long,140,367,212
103,0.05124470801881432,0.09457399704522283,-0.13412032618982245,0.23660974222745107,45,0.12063470781186937,0.1274738395058121,-0.12921401761952234,0.37048343324326105,USD_CAD,21,2.0,short,148,366,214
64,0.23289558915853015,0.11826144542141476,0.001103156132557237,0.46468802218450306,28,0.17137317656954248,0.1682289245579187,-0.1583555155639782,0.5011018687030632,USD_CAD,21,2.5,long,92,269,149
77,-0.006116377089071543,0.11025204366819069,-0.22221038267872528,0.20997762850058221,34,-0.0023778223539262316,0.15648618576151208,-0.30909074644648993,0.3043351017386374,USD_CAD,21,2.5,short,111,269,158
51,0.1648824557256853,0.13291122881727205,-0.09562355275616793,0.4253884642075385,23,0.3106498996528018,0.17678379745582,-0.03584634336060538,0.6571461426662091,USD_CAD,21,3.0,long,74,214,121
58,-0.05490735813615256,0.12743667902957465,-0.30468324903411886,0.19486853276181376,26,-0.0885748109393781,0.173953930926639,-0.42952451555559057,0.2523748936768343,USD_CAD,21,3.0,short,84,214,131
151,-0.11862818951199178,0.07947677948940254,-0.27440267731122076,0.0371462982872372,65,-0.025794649164545075,0.1225379457149929,-0.26596902276593115,0.214379724436841,USD_CHF,7,1.5,long,216,516,312
131,0.06201868800309769,0.08412845328046388,-0.10287308042661152,0.22691045643280688,57,-0.061273678082972606,0.1311920030145968,-0.31841000399158237,0.19586264782563714,USD_CHF,7,1.5,short,188,516,295
105,-0.0671521941025076,0.09589876504295997,-0.2551137735867091,0.12080938538169393,46,0.07202056368724341,0.1447372149545198,-0.2116643776236154,0.3557055049981022,USD_CHF,7,2.0,long,151,360,208
94,0.004154133725929768,0.10017193050417769,-0.19218285006225852,0.20049111751411805,41,0.03972294209683742,0.1563166216748171,-0.26665763638580414,0.34610352057947896,USD_CHF,7,2.0,short,135,360,198
79,-0.04308391695087514,0.11094770876330329,-0.2605414261269496,0.17437359222519927,35,-0.09407722423727834,0.1695037267297841,-0.4263045286276551,0.23815008015309846,USD_CHF,7,2.5,long,114,280,163
73,-0.017587446004166816,0.11592087816582215,-0.24479236720917824,0.20961747520084462,32,0.08214501956157261,0.17655409607187564,-0.2639010087393036,0.4281910478624488,USD_CHF,7,2.5,short,105,280,150
