strategy,pair,direction,entry_mode,signal_ts,entry_ts,entry_price,mfe_R,mae_R,sl_hit,bars_to_exit,max_hold_close_R,r_tp0.2,bars_tp0.2,r_tp0.3,bars_tp0.3,r_tp0.4,bars_tp0.4,r_tp0.5,bars_tp0.5,r_tp0.6,bars_tp0.6,r_tp0.7,bars_tp0.7,r_tp0.8,bars_tp0.8,r_tp1.0,bars_tp1.0,r_tp1.25,bars_tp1.25,r_tp1.5,bars_tp1.5
stoch,EUR_GBP,long,mid,2016-02-12 14:00:00,2016-02-12 14:00:00,0.77698,2.0450976859121033,-1.0116090504259991,True,78,-1.0,0.2,11,0.3,11,0.4,12,0.5,12,0.6,16,0.7,16,0.8,16,1.0,42,1.25,44,1.5,45
stoch,EUR_GBP,long,mid,2016-02-15 06:00:00,2016-02-15 06:00:00,0.77431,2.3969727886763574,-0.6702741795921564,False,84,0.1375418114191824,0.2,7,0.3,7,0.4,7,0.5,7,0.6,7,0.7,8,0.8,8,1.0,12,1.25,12,1.5,38
stoch,EUR_GBP,long,mid,2016-02-15 14:00:00,2016-02-15 14:00:00,0.77252,2.634236006834776,-0.44011805519597735,False,84,0.10873504893078034,0.2,2,0.3,5,0.4,5,0.5,5,0.6,5,0.7,5,0.8,5,1.0,6,1.25,10,1.5,10
stoch,EUR_GBP,long,mid,2016-02-16 10:00:00,2016-02-16 10:00:00,0.7788349999999999,0.7318623328432902,-1.0271752039905766,True,12,-1.0,0.2,1,0.3,1,0.4,5,0.5,5,0.6,5,0.7,5,-1.0,12,-1.0,12,-1.0,12,-1.0,12
stoch,EUR_GBP,long,mid,2016-02-18 14:00:00,2016-02-18 14:00:00,0.775185,2.2813908937866367,-0.7823938801705378,False,84,0.015480175699995345,0.2,2,0.3,4,0.4,5,0.5,6,0.6,8,0.7,10,0.8,10,1.0,10,1.25,18,1.5,20
stoch,EUR_GBP,long,mid,2016-02-21 22:00:00,2016-02-21 22:00:00,0.77866,1.8249300079623954,-1.2251817224462564,True,46,-1.0,0.2,2,0.3,2,0.4,2,0.5,2,0.6,2,0.7,3,0.8,10,1.0,10,1.25,13,1.5,15
stoch,EUR_GBP,long,mid,2016-02-29 14:00:00,2016-02-29 14:00:00,0.78164,0.14456783173839058,-1.0900158640806394,True,11,-1.0,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11
stoch,EUR_GBP,long,mid,2016-02-29 22:00:00,2016-02-29 22:00:00,0.7813399999999999,0.1049479100007738,-1.0520388051296394,True,9,-1.0,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9
stoch,EUR_GBP,long,mid,2016-03-01 10:00:00,2016-03-01 10:00:00,0.77854,0.3609320009248028,-1.2099570991856448,True,7,-1.0,0.2,1,0.3,5,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7
stoch,EUR_GBP,long,mid,2016-03-01 18:00:00,2016-03-01 18:00:00,0.779,0.3016688061617425,-1.2682926829268353,True,5,-1.0,0.2,3,0.3,3,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5
stoch,EUR_GBP,long,mid,2016-03-02 06:00:00,2016-03-02 06:00:00,0.78064,0.0,-1.4757122361139563,True,2,-1.0,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2,-1.0,2
stoch,EUR_GBP,long,mid,2016-03-02 14:00:00,2016-03-02 14:00:00,0.771615,2.5310549950428456,-0.8223012771913478,False,84,2.2763943158181044,0.2,4,0.3,4,0.4,5,0.5,10,0.6,11,0.7,11,0.8,24,1.0,36,1.25,36,1.5,36
stoch,EUR_GBP,long,mid,2016-03-03 06:00:00,2016-03-03 06:00:00,0.77172,2.5171046493546982,-0.8357953661949895,False,84,2.3117192764215164,0.2,1,0.3,1,0.4,1,0.5,6,0.6,7,0.7,7,0.8,20,1.0,32,1.25,32,1.5,32
stoch,EUR_GBP,long,mid,2016-03-03 22:00:00,2016-03-03 22:00:00,0.77264,2.6894802236487836,-0.9538724373576266,False,84,2.585291985918412,0.2,2,0.3,2,0.4,2,0.5,3,0.6,16,0.7,16,0.8,16,1.0,28,1.25,28,1.5,28
stoch,EUR_GBP,long,mid,2016-03-07 18:00:00,2016-03-07 18:00:00,0.77217,2.91386611756476,-0.8935856093865301,False,84,2.362174132639174,0.2,2,0.3,3,0.4,4,0.5,4,0.6,5,0.7,5,0.8,5,1.0,17,1.25,17,1.5,17
stoch,EUR_GBP,long,mid,2016-03-09 10:00:00,2016-03-09 10:00:00,0.771215,3.0413049538714776,-0.7708615625992694,False,84,1.6733336358862325,0.2,1,0.3,1,0.4,1,0.5,1,0.6,7,0.7,7,0.8,7,1.0,7,1.25,7,1.5,7
stoch,EUR_GBP,long,mid,2016-03-10 10:00:00,2016-03-10 10:00:00,0.77027,3.167720409726431,-0.0876316096952985,False,84,1.9532112116530378,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,1,0.8,1,1.0,1,1.25,1,1.5,1
stoch,EUR_GBP,long,mid,2016-03-18 17:00:00,2016-03-18 17:00:00,0.77851,4.266483410617724,0.0,False,84,3.9691204994155465,0.2,1,0.3,2,0.4,3,0.5,3,0.6,4,0.7,9,0.8,9,1.0,10,1.25,10,1.5,11
stoch,EUR_GBP,long,mid,2016-03-21 05:00:00,2016-03-21 05:00:00,0.7813,3.8941507743504666,-0.09599385639319498,False,84,3.318187635991325,0.2,1,0.3,1,0.4,6,0.5,6,0.6,7,0.7,7,0.8,7,1.0,8,1.25,14,1.5,15
stoch,EUR_GBP,long,mid,2016-03-28 13:00:00,2016-03-28 13:00:00,0.786285,3.2354680554760797,-0.41142842607960184,False,84,0.9907349116414514,0.2,12,0.3,14,0.4,15,0.5,16,0.6,16,0.7,17,0.8,17,1.0,18,1.25,22,1.5,23
stoch,EUR_GBP,long,mid,2016-03-28 21:00:00,2016-03-28 21:00:00,0.785925,3.282755988166822,-0.36581098705346776,False,84,1.393898908928978,0.2,10,0.3,10,0.4,13,0.5,14,0.6,14,0.7,15,0.8,15,1.0,16,1.25,20,1.5,21
stoch,EUR_GBP,long,mid,2016-03-29 09:00:00,2016-03-29 09:00:00,0.78412,3.5205070652451176,-0.13645870530021123,False,84,1.6005203285211398,0.2,2,0.3,5,0.4,7,0.5,7,0.6,9,0.7,11,0.8,11,1.0,12,1.25,13,1.5,17
stoch,EUR_GBP,long,mid,2016-03-30 13:00:00,2016-03-30 13:00:00,0.78647,3.211184151970176,-0.00635752158378503,False,84,0.5499256169974545,0.2,1,0.3,2,0.4,4,0.5,4,0.6,4,0.7,5,0.8,5,1.0,6,1.25,10,1.5,11
stoch,EUR_GBP,long,mid,2016-04-11 21:00:00,2016-04-11 21:00:00,0.801545,0.16717713915003063,-1.1240791221952509,True,9,-1.0,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9,-1.0,9
stoch,EUR_GBP,long,mid,2016-04-12 09:00:00,2016-04-12 09:00:00,0.79808,0.3395649558941443,-1.2342121090617497,True,30,-1.0,0.2,1,0.3,1,-1.0,30,-1.0,30,-1.0,30,-1.0,30,-1.0,30,-1.0,30,-1.0,30,-1.0,30
stoch,EUR_GBP,long,mid,2016-04-13 05:00:00,2016-04-13 05:00:00,0.798195,0.14532789606550375,-1.2484417968040369,True,25,-1.0,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25,-1.0,25
stoch,EUR_GBP,long,mid,2016-04-13 17:00:00,2016-04-13 17:00:00,0.79374,0.7074104870612604,-1.0425328193111156,True,34,-1.0,0.2,2,0.3,2,0.4,3,0.5,5,0.6,15,0.7,15,-1.0,34,-1.0,34,-1.0,34,-1.0,34
stoch,EUR_GBP,long,mid,2016-04-14 17:00:00,2016-04-14 17:00:00,0.7959750000000001,0.42463645214986906,-1.1608404786582602,True,23,-1.0,0.2,5,0.3,9,0.4,9,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23,-1.0,23
stoch,EUR_GBP,long,mid,2016-04-15 09:00:00,2016-04-15 09:00:00,0.7959750000000001,0.42463645214986906,-1.1608404786582602,True,19,-1.0,0.2,1,0.3,5,0.4,5,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19
stoch,EUR_GBP,long,mid,2016-04-15 17:00:00,2016-04-15 17:00:00,0.79444,0.618674789789037,-1.0120336337546052,True,18,-1.0,0.2,1,0.3,1,0.4,3,0.5,3,0.6,3,-1.0,18,-1.0,18,-1.0,18,-1.0,18,-1.0,18
stoch,EUR_GBP,long,mid,2016-04-19 01:00:00,2016-04-19 01:00:00,0.79141,0.13899243123034785,-1.1321565307489074,True,20,-1.0,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20
stoch,EUR_GBP,long,mid,2016-04-19 21:00:00,2016-04-19 21:00:00,0.789515,0.2621862789180733,-1.2748332837248233,True,16,-1.0,0.2,1,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16,-1.0,16
stoch,EUR_GBP,long,mid,2016-04-20 17:00:00,2016-04-20 17:00:00,0.788215,0.20235595617946964,-1.11200624195175,True,11,-1.0,0.2,5,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11
stoch,EUR_GBP,long,mid,2016-04-21 05:00:00,2016-04-21 05:00:00,0.78895,0.10900564040813392,-1.2041320742759454,True,8,-1.0,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8,-1.0,8
stoch,EUR_GBP,long,mid,2016-04-21 21:00:00,2016-04-21 21:00:00,0.78826,0.0,-1.1176515362951345,True,4,-1.0,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4,-1.0,4
stoch,EUR_GBP,long,mid,2016-04-22 13:00:00,2016-04-22 13:00:00,0.78016,1.8650020508613785,-0.8485438884331405,False,84,0.9043016817063251,0.2,30,0.3,30,0.4,30,0.5,31,0.6,32,0.7,32,0.8,35,1.0,40,1.25,41,1.5,42
