tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
285,0.0006034597122194834,0.05818864174490114,-0.11344627810778675,0.1146531975322257,123,-0.05704642082103082,0.08648147168712435,-0.22655010532779454,0.11245726368573292,AUD_CAD,6,13,13,zero_cross,short,408
490,-0.053846672504183665,0.04402499895393458,-0.14013567045389544,0.03244232544552811,211,0.049681793285262,0.06579506162135322,-0.07927652749259029,0.1786401140631143,AUD_CAD,8,17,5,signal_cross,long,701
503,-0.05152128441970676,0.04328026422749931,-0.13635060230560542,0.033308033466191884,217,-0.04272972160401588,0.0660479762008452,-0.17218375495767246,0.0867243117496407,AUD_CAD,8,17,5,signal_cross,short,720
193,-0.13137644084574607,0.06973153564750612,-0.26805025071485805,0.0052973690233659165,84,0.04553762616909164,0.10539838058908685,-0.16104319978551856,0.2521184521237019,AUD_CAD,8,17,5,zero_cross,long,277
195,0.16549808414965664,0.06888965219316691,0.030474365851049512,0.30052180244826376,84,-0.0528817394345898,0.10557866179063612,-0.2598159165442366,0.154052437675057,AUD_CAD,8,17,5,zero_cross,short,279
399,-0.0401234382327223,0.04842735992333882,-0.13504106368246638,0.054794187217021784,172,-0.009674186847093159,0.07310079116933257,-0.152951737538985,0.1336033638447987,AUD_CAD,8,17,9,signal_cross,long,571
392,-0.0627372392397614,0.048834976298648865,-0.15845379278511318,0.03297931430559037,168,0.012718261346322151,0.07379704261392078,-0.13192394217696257,0.15736046486960686,AUD_CAD,8,17,9,signal_cross,short,560
193,-0.13137644084574607,0.06973153564750612,-0.26805025071485805,0.0052973690233659165,84,0.04553762616909164,0.10539838058908685,-0.16104319978551856,0.2521184521237019,AUD_CAD,8,17,9,zero_cross,long,277
195,0.16549808414965664,0.06888965219316691,0.030474365851049512,0.30052180244826376,84,-0.0528817394345898,0.10557866179063612,-0.2598159165442366,0.154052437675057,AUD_CAD,8,17,9,zero_cross,short,279
355,-0.0483964852426942,0.05142376791401842,-0.14918707035417028,0.05239409986878189,153,-0.04636707341137741,0.07821013045098067,-0.19965892909529953,0.1069247822725447,AUD_CAD,8,17,13,signal_cross,long,508
353,-0.04685853293099309,0.051740456732567476,-0.14826982812682535,0.05455276226483916,152,-0.07936711822997365,0.07890608109557501,-0.23402303717730066,0.07528880071735337,AUD_CAD,8,17,13,signal_cross,short,505
193,-0.13137644084574607,0.06973153564750612,-0.26805025071485805,0.0052973690233659165,84,0.04553762616909164,0.10539838058908685,-0.16104319978551856,0.2521184521237019,AUD_CAD,8,17,13,zero_cross,long,277
195,0.16549808414965664,0.06888965219316691,0.030474365851049512,0.30052180244826376,84,-0.0528817394345898,0.10557866179063612,-0.2598159165442366,0.154052437675057,AUD_CAD,8,17,13,zero_cross,short,279
398,-0.044124491216090016,0.04846906973554087,-0.1391238678977501,0.050874885465570084,171,-0.01676389891204179,0.07321574296516675,-0.16026675512376864,0.12673895729968504,AUD_CAD,12,26,5,signal_cross,long,569
402,-0.04257337138633437,0.04851857330932656,-0.13766977507261444,0.052523032299945684,173,-0.04138313417458403,0.07358120654848424,-0.18560229900961314,0.10283603066044508,AUD_CAD,12,26,5,signal_cross,short,575
126,-0.17611063962687318,0.08640962996996095,-0.34547351436799667,-0.006747764885749713,55,-0.12060255929096603,0.1277378688969575,-0.37096878232900277,0.1297636637470707,AUD_CAD,12,26,5,zero_cross,long,181
129,0.07524908137344967,0.08740401607786624,-0.09606279013916817,0.2465609528860675,56,-0.09800339556874468,0.12624867218709945,-0.3454507930554596,0.14944400191797025,AUD_CAD,12,26,5,zero_cross,short,185
318,-0.04751400655800992,0.0546181070068926,-0.15456549629151942,0.05953748317549957,137,-0.016228722070795183,0.08131527256463111,-0.17560665629747216,0.1431492121558818,AUD_CAD,12,26,9,signal_cross,long,455
294,-0.07407223808575204,0.05682629334899476,-0.18545177304978178,0.037307296878277676,126,-0.09214713259561899,0.08635894230272423,-0.2614106595089585,0.0771163943177205,AUD_CAD,12,26,9,signal_cross,short,420
126,-0.17611063962687318,0.08640962996996095,-0.34547351436799667,-0.006747764885749713,55,-0.12060255929096603,0.1277378688969575,-0.37096878232900277,0.1297636637470707,AUD_CAD,12,26,9,zero_cross,long,181
129,0.07524908137344967,0.08740401607786624,-0.09606279013916817,0.2465609528860675,56,-0.09800339556874468,0.12624867218709945,-0.3454507930554596,0.14944400191797025,AUD_CAD,12,26,9,zero_cross,short,185
258,-0.05125013795273191,0.060556205869709626,-0.16994030145736277,0.06744002555189896,111,-0.06566407396168306,0.09090944545265879,-0.24384658704889428,0.11251843912552817,AUD_CAD,12,26,13,signal_cross,long,369
262,-0.05528032448849075,0.059595359665854705,-0.17208722943356597,0.06152658045658447,113,-0.05743688626876663,0.09149537847216145,-0.23676782807420307,0.1218940555366698,AUD_CAD,12,26,13,signal_cross,short,375
126,-0.17611063962687318,0.08640962996996095,-0.34547351436799667,-0.006747764885749713,55,-0.12060255929096603,0.1277378688969575,-0.37096878232900277,0.1297636637470707,AUD_CAD,12,26,13,zero_cross,long,181
129,0.07524908137344967,0.08740401607786624,-0.09606279013916817,0.2465609528860675,56,-0.09800339556874468,0.12624867218709945,-0.3454507930554596,0.14944400191797025,AUD_CAD,12,26,13,zero_cross,short,185
320,-0.09241777134614146,0.0542971001325266,-0.1988400876058936,0.014004544913610681,138,0.04728961574543837,0.08186524872415632,-0.11316627175390802,0.20774550324478475,AUD_CAD,18,39,5,signal_cross,long,458
312,-0.08550955891619054,0.054580139889235206,-0.19248663309909153,0.021467515266710466,134,-0.046641935958993755,0.08380870507947302,-0.21090699791476086,0.11762312599677337,AUD_CAD,18,39,5,signal_cross,short,446
81,-0.22055069622835333,0.1081155058373506,-0.4324570876695605,-0.008644304787146145,35,-0.2727822350084305,0.15311385082750664,-0.5728853826303435,0.027320912613482518,AUD_CAD,18,39,5,zero_cross,long,116
86,0.029093675020848395,0.10656222209353994,-0.1797682802824899,0.23795563032418668,38,-0.11481396700710589,0.15541326100985325,-0.4194239585864183,0.1897960245722065,AUD_CAD,18,39,5,zero_cross,short,124
239,-0.04076420091778596,0.06324959745071747,-0.16473341192119217,0.08320501008562027,103,-0.09670070887168636,0.09449567197188867,-0.28191222593658816,0.08851080819321544,AUD_CAD,18,39,9,signal_cross,long,342
244,-0.029144498493698857,0.06252008430657728,-0.15168386373459034,0.0933948667471926,106,-0.039099313057996764,0.09439249838932191,-0.2241086099010677,0.14590998378507417,AUD_CAD,18,39,9,signal_cross,short,350
81,-0.22055069622835333,0.1081155058373506,-0.4324570876695605,-0.008644304787146145,35,-0.2727822350084305,0.15311385082750664,-0.5728853826303435,0.027320912613482518,AUD_CAD,18,39,9,zero_cross,long,116
86,0.029093675020848395,0.10656222209353994,-0.1797682802824899,0.23795563032418668,38,-0.11481396700710589,0.15541326100985325,-0.4194239585864183,0.1897960245722065,AUD_CAD,18,39,9,zero_cross,short,124
203,0.06575218217566843,0.06821344089926937,-0.06794616198689953,0.1994505263382364,87,-0.10802038843591256,0.10198448830497153,-0.3079099855136568,0.09186920864183164,AUD_CAD,18,39,13,signal_cross,long,290
202,-0.01724370010233328,0.06877112401395166,-0.15203510316967853,0.11754770296501196,87,-0.07839647568449845,0.10309156658699045,-0.2804559461949997,0.12366299482600282,AUD_CAD,18,39,13,signal_cross,short,289
81,-0.22055069622835333,0.1081155058373506,-0.4324570876695605,-0.008644304787146145,35,-0.2727822350084305,0.15311385082750664,-0.5728853826303435,0.027320912613482518,AUD_CAD,18,39,13,zero_cross,long,116
86,0.029093675020848395,0.10656222209353994,-0.1797682802824899,0.23795563032418668,38,-0.11481396700710589,0.15541326100985325,-0.4194239585864183,0.1897960245722065,AUD_CAD,18,39,13,zero_cross,short,124
266,-0.031163206890963628,0.060226386847488524,-0.14920692511204114,0.08688051133011387,114,-0.04208299888344356,0.08939113823164979,-0.21728962981747713,0.13312363205059002,AUD_CAD,24,52,5,signal_cross,long,380
274,-0.0530563863133373,0.058649131444220806,-0.16800868394401008,0.061895911317335475,118,-0.05908807383169739,0.09012404285029871,-0.23573119781828286,0.11755505015488807,AUD_CAD,24,52,5,signal_cross,short,392
56,-0.06984322583571982,0.13208886018141686,-0.32873739179129685,0.18905094011985718,24,0.18991890626517563,0.17876100328130543,-0.160452660166183,0.5402904726965343,AUD_CAD,24,52,5,zero_cross,long,80
67,0.07371093594784855,0.11949490832987085,-0.1604990843786983,0.3079209562743954,29,-0.4997626838364621,0.15085406501015686,-0.7954366512563695,-0.20408871641655468,AUD_CAD,24,52,5,zero_cross,short,96
207,0.05417238509695677,0.0670520775743227,-0.07724968694871573,0.18559445714262926,90,-0.0688125915433433,0.10081915384921751,-0.2664181330878096,0.12879295000112304,AUD_CAD,24,52,9,signal_cross,long,297
210,0.0015397344272419608,0.06736350053948738,-0.1304927266301533,0.1335721954846372,90,0.09094115961464323,0.10375019747067975,-0.11240922742788907,0.29429154665717555,AUD_CAD,24,52,9,signal_cross,short,300
56,-0.06984322583571982,0.13208886018141686,-0.32873739179129685,0.18905094011985718,24,0.18991890626517563,0.17876100328130543,-0.160452660166183,0.5402904726965343,AUD_CAD,24,52,9,zero_cross,long,80
67,0.07371093594784855,0.11949490832987085,-0.1604990843786983,0.3079209562743954,29,-0.4997626838364621,0.15085406501015686,-0.7954366512563695,-0.20408871641655468,AUD_CAD,24,52,9,zero_cross,short,96
171,0.01885546727577667,0.07336449420143797,-0.12493894135904174,0.16264987591059507,74,-0.047166502124103483,0.11040297688190995,-0.263556336812647,0.16922333256444003,AUD_CAD,24,52,13,signal_cross,long,245
171,-0.04044191255309836,0.07506863537854852,-0.18757643789505346,0.10669261278885672,74,0.08730843266328728,0.11315372579220231,-0.13447286988942925,0.3090897352160038,AUD_CAD,24,52,13,signal_cross,short,245
56,-0.06984322583571982,0.13208886018141686,-0.32873739179129685,0.18905094011985718,24,0.18991890626517563,0.17876100328130543,-0.160452660166183,0.5402904726965343,AUD_CAD,24,52,13,zero_cross,long,80
67,0.07371093594784855,0.11949490832987085,-0.1604990843786983,0.3079209562743954,29,-0.4997626838364621,0.15085406501015686,-0.7954366512563695,-0.20408871641655468,AUD_CAD,24,52,13,zero_cross,short,96
590,0.013146775011706916,0.040352568974645946,-0.06594426017859914,0.09223781020201297,253,-0.11787527371958498,0.060790829551628525,-0.2370252996407769,0.0012747522016069296,EUR_AUD,6,13,5,signal_cross,long,843
582,-0.002007712380874333,0.04017160760130832,-0.08074406327943863,0.07672863851768998,250,0.0351948820433438,0.06148823847634932,-0.08532206537030088,0.15571182945698847,EUR_AUD,6,13,5,signal_cross,short,832
254,0.06555172332701772,0.061619455478322295,-0.05522240941049397,0.18632585606452942,109,-0.12313822412295297,0.09263311228859097,-0.30469912420859124,0.05842267596268533,EUR_AUD,6,13,5,zero_cross,long,363
270,-0.01659716246576719,0.059324590829856944,-0.1328733604922868,0.09967903556075242,116,-0.033250236609882425,0.0900293445982797,-0.20970775202251063,0.1432072788027458,EUR_AUD,6,13,5,zero_cross,short,386
457,-0.014575386533416147,0.045606140030324316,-0.1039634209928518,0.07481264792601952,196,-0.0848904124612773,0.06942597129485903,-0.220965316199201,0.051184491276646385,EUR_AUD,6,13,9,signal_cross,long,653
460,0.02084974464286626,0.044931856951961405,-0.06721669498297808,0.10891618426871061,198,-0.07049567662517872,0.0692963498000051,-0.20631652223318872,0.06532516898283128,EUR_AUD,6,13,9,signal_cross,short,658
254,0.06555172332701772,0.061619455478322295,-0.05522240941049397,0.18632585606452942,109,-0.12313822412295297,0.09263311228859097,-0.30469912420859124,0.05842267596268533,EUR_AUD,6,13,9,zero_cross,long,363
270,-0.01659716246576719,0.059324590829856944,-0.1328733604922868,0.09967903556075242,116,-0.033250236609882425,0.0900293445982797,-0.20970775202251063,0.1432072788027458,EUR_AUD,6,13,9,zero_cross,short,386
408,0.028936675443159386,0.04828119522594647,-0.06569446719969568,0.12356781808601447,176,-0.1467975589516721,0.07245910732687152,-0.2888174093123403,-0.004777708591003904,EUR_AUD,6,13,13,signal_cross,long,584
424,0.003166312613529813,0.046957587999832615,-0.0888705598661421,0.09520318509320173,182,0.03793937307831022,0.07217203033575816,-0.10351780637977576,0.1793965525363962,EUR_AUD,6,13,13,signal_cross,short,606
254,0.06555172332701772,0.061619455478322295,-0.05522240941049397,0.18632585606452942,109,-0.12313822412295297,0.09263311228859097,-0.30469912420859124,0.05842267596268533,EUR_AUD,6,13,13,zero_cross,long,363
270,-0.01659716246576719,0.059324590829856944,-0.1328733604922868,0.09967903556075242,116,-0.033250236609882425,0.0900293445982797,-0.20970775202251063,0.1432072788027458,EUR_AUD,6,13,13,zero_cross,short,386
488,-0.019847917243381714,0.044201737553409066,-0.10648332284806349,0.06678748836130007,210,-0.08889533633751093,0.06740666767435397,-0.2210124049792447,0.043221732304222854,EUR_AUD,8,17,5,signal_cross,long,698
490,0.006096262265349685,0.04363056880303952,-0.07941965258860778,0.09161217711930714,211,-0.04434105788958326,0.06704521542323569,-0.1757496801191252,0.08706756433995869,EUR_AUD,8,17,5,signal_cross,short,701
192,0.11725531325436907,0.07021595198981712,-0.02036795264567247,0.2548785791544106,83,-0.1427894134614671,0.10625556768842999,-0.3510503261307899,0.0654714992078557,EUR_AUD,8,17,5,zero_cross,long,275
199,-0.08368995528513895,0.06865370753041479,-0.21825122204475195,0.050871311474474046,86,-0.04842841855888873,0.10638889084741737,-0.25695064461982675,0.16009380750204932,EUR_AUD,8,17,5,zero_cross,short,285
373,0.02199163926809312,0.050675794695591886,-0.07733291833526697,0.12131619687145322,161,-0.1456065980674179,0.07598089806817454,-0.29452915828104,0.0033159621462041933,EUR_AUD,8,17,9,signal_cross,long,534
388,-0.024746066220578043,0.0492444190589728,-0.12126512757616473,0.07177299513500865,167,0.07131799529342596,0.07507133907067737,-0.07582182928510169,0.21845781987195362,EUR_AUD,8,17,9,signal_cross,short,555
192,0.11725531325436907,0.07021595198981712,-0.02036795264567247,0.2548785791544106,83,-0.1427894134614671,0.10625556768842999,-0.3510503261307899,0.0654714992078557,EUR_AUD,8,17,9,zero_cross,long,275
199,-0.08368995528513895,0.06865370753041479,-0.21825122204475195,0.050871311474474046,86,-0.04842841855888873,0.10638889084741737,-0.25695064461982675,0.16009380750204932,EUR_AUD,8,17,9,zero_cross,short,285
325,-0.03168508961078464,0.05422429489852132,-0.13796470761188642,0.07459452839031713,140,-0.07503695322849993,0.08178202983839503,-0.23532973171175417,0.08525582525475431,EUR_AUD,8,17,13,signal_cross,long,465
330,-0.04095614573992857,0.053154212377183756,-0.14513840199920872,0.06322611051935159,142,0.019210523542427374,0.08206141161678414,-0.14162984322646954,0.18005089031132426,EUR_AUD,8,17,13,signal_cross,short,472
192,0.11725531325436907,0.07021595198981712,-0.02036795264567247,0.2548785791544106,83,-0.1427894134614671,0.10625556768842999,-0.3510503261307899,0.0654714992078557,EUR_AUD,8,17,13,zero_cross,long,275
199,-0.08368995528513895,0.06865370753041479,-0.21825122204475195,0.050871311474474046,86,-0.04842841855888873,0.10638889084741737,-0.25695064461982675,0.16009380750204932,EUR_AUD,8,17,13,zero_cross,short,285
385,0.007671704924397002,0.049771704878437246,-0.08988083663733999,0.105224246486134,166,-0.10870195967412388,0.07567380609691453,-0.25702261962407635,0.03961870027582859,EUR_AUD,12,26,5,signal_cross,long,551
390,-0.038893062040928905,0.04877248653553829,-0.13448713565058396,0.056701011568726145,168,0.012516895167354637,0.07567493916514438,-0.13580598559632837,0.16083977593103763,EUR_AUD,12,26,5,signal_cross,short,558
117,0.1302942215050567,0.08975560564376181,-0.045626765556716437,0.3062152085668298,51,0.24964703863008794,0.12991689375715804,-0.004990073133941814,0.5042841503941177,EUR_AUD,12,26,5,zero_cross,long,168
136,-0.14442740315266323,0.08296719646653959,-0.3070431082270808,0.018188301921754385,59,-0.09444094836314794,0.12386990437329312,-0.33722596093480245,0.1483440642085066,EUR_AUD,12,26,5,zero_cross,short,195
291,0.02996570322912404,0.057590797561154844,-0.08291225999073945,0.14284366644898752,126,-0.146281716784636,0.08650488872603741,-0.31583129868766935,0.02326786511839732,EUR_AUD,12,26,9,signal_cross,long,417
298,-0.012386494946962359,0.05591190162400368,-0.12197382213000957,0.09720083223608486,129,-0.05961967473612811,0.08702042292337282,-0.23017970366593885,0.11094035419368262,EUR_AUD,12,26,9,signal_cross,short,427
117,0.1302942215050567,0.08975560564376181,-0.045626765556716437,0.3062152085668298,51,0.24964703863008794,0.12991689375715804,-0.004990073133941814,0.5042841503941177,EUR_AUD,12,26,9,zero_cross,long,168
136,-0.14442740315266323,0.08296719646653959,-0.3070431082270808,0.018188301921754385,59,-0.09444094836314794,0.12386990437329312,-0.33722596093480245,0.1483440642085066,EUR_AUD,12,26,9,zero_cross,short,195
249,0.0757491535936084,0.06189345490112662,-0.04556201801259978,0.1970603251998166,108,-0.005805172124965254,0.09517575630133751,-0.19234965447558677,0.18073931022565626,EUR_AUD,12,26,13,signal_cross,long,357
256,-0.04527993438367188,0.06085238760579396,-0.16455061409102803,0.07399074532368427,110,0.1062804375903897,0.09375510948785258,-0.07747957700580137,0.29004045218658076,EUR_AUD,12,26,13,signal_cross,short,366
117,0.1302942215050567,0.08975560564376181,-0.045626765556716437,0.3062152085668298,51,0.24964703863008794,0.12991689375715804,-0.004990073133941814,0.5042841503941177,EUR_AUD,12,26,13,zero_cross,long,168
136,-0.14442740315266323,0.08296719646653959,-0.3070431082270808,0.018188301921754385,59,-0.09444094836314794,0.12386990437329312,-0.33722596093480245,0.1483440642085066,EUR_AUD,12,26,13,zero_cross,short,195
305,0.06263671904024845,0.055977460036562926,-0.047079102631414876,0.17235254071191178,131,-0.12554073145109243,0.08556850255908624,-0.29325499646690145,0.04217353356471659,EUR_AUD,18,39,5,signal_cross,long,436
322,-0.03962620183471103,0.05350864233294304,-0.14450314080727938,0.06525073713785734,139,0.07416591337438472,0.08380855904032404,-0.0900988623446504,0.23843068909341983,EUR_AUD,18,39,5,signal_cross,short,461
84,0.12891583118348635,0.10701409251837608,-0.08083179015253078,0.33866345251950347,37,0.05027134386832559,0.16129172456966615,-0.26586043628822004,0.36640312402487124,EUR_AUD,18,39,5,zero_cross,long,121
79,-0.021695929895828,0.11115706957142864,-0.23956378625582814,0.19617192646417214,34,0.0470635045648342,0.16812425039733211,-0.28246002621393673,0.37658703534360516,EUR_AUD,18,39,5,zero_cross,short,113
230,0.08678818961181525,0.06481515691166508,-0.0402495179350483,0.2138258971586788,100,-0.0759791112226849,0.09699362281203847,-0.2660866119342803,0.11412838948891048,EUR_AUD,18,39,9,signal_cross,long,330
239,-0.07530440296998085,0.06259944443913916,-0.1979993140706936,0.047390508130731895,103,0.1605641588710628,0.09528138797078647,-0.026187361551678695,0.34731567929380425,EUR_AUD,18,39,9,signal_cross,short,342
84,0.12891583118348635,0.10701409251837608,-0.08083179015253078,0.33866345251950347,37,0.05027134386832559,0.16129172456966615,-0.26586043628822004,0.36640312402487124,EUR_AUD,18,39,9,zero_cross,long,121
79,-0.021695929895828,0.11115706957142864,-0.23956378625582814,0.19617192646417214,34,0.0470635045648342,0.16812425039733211,-0.28246002621393673,0.37658703534360516,EUR_AUD,18,39,9,zero_cross,short,113
196,0.0607350111438065,0.07028516433281387,-0.07702391094850869,0.1984939332361217,84,-0.13840420736589457,0.10755107137576041,-0.34920430726238494,0.07239589253059583,EUR_AUD,18,39,13,signal_cross,long,280
193,-0.11377608486623186,0.06937314593981493,-0.24974745090826914,0.02219528117580541,83,-0.02641532612514238,0.10786024781584751,-0.2378214118442035,0.18499075959391872,EUR_AUD,18,39,13,signal_cross,short,276
84,0.12891583118348635,0.10701409251837608,-0.08083179015253078,0.33866345251950347,37,0.05027134386832559,0.16129172456966615,-0.26586043628822004,0.36640312402487124,EUR_AUD,18,39,13,zero_cross,long,121
79,-0.021695929895828,0.11115706957142864,-0.23956378625582814,0.19617192646417214,34,0.0470635045648342,0.16812425039733211,-0.28246002621393673,0.37658703534360516,EUR_AUD,18,39,13,zero_cross,short,113
272,0.06427529630030052,0.05961270165309048,-0.05256559893975682,0.18111619154035785,117,-0.0826668989686782,0.09040882210303822,-0.25986819029063307,0.0945343923532767,EUR_AUD,24,52,5,signal_cross,long,389
270,-0.07845731281722852,0.05858572112121849,-0.19328532621481676,0.03637070058035971,117,0.12076725882278633,0.09027164644178212,-0.05616516820310663,0.2976996858486793,EUR_AUD,24,52,5,signal_cross,short,387
61,0.11890970908394134,0.12468229510669927,-0.12546758932518925,0.3632870074930719,27,0.05762973238044575,0.19284739074037222,-0.32035115347068377,0.4356106182315753,EUR_AUD,24,52,5,zero_cross,long,88
55,0.014931408603615573,0.1336094517965184,-0.2469431169175605,0.27680593412479165,24,-0.14725358024969,0.20307795038522683,-0.5452863630047345,0.25077920250535457,EUR_AUD,24,52,5,zero_cross,short,79
196,0.09152250489955548,0.06968209363173482,-0.045054398618644756,0.22809940841775572,85,-0.07371667533916142,0.10528765696511477,-0.28008048299078636,0.13264713231246356,EUR_AUD,24,52,9,signal_cross,long,281
182,-0.048706125485340285,0.07208875656583147,-0.19000008835436996,0.09258783738368939,79,0.04706831955384108,0.10925360128443057,-0.16706873896364283,0.261205378071325,EUR_AUD,24,52,9,signal_cross,short,261
61,0.11890970908394134,0.12468229510669927,-0.12546758932518925,0.3632870074930719,27,0.05762973238044575,0.19284739074037222,-0.32035115347068377,0.4356106182315753,EUR_AUD,24,52,9,zero_cross,long,88
55,0.014931408603615573,0.1336094517965184,-0.2469431169175605,0.27680593412479165,24,-0.14725358024969,0.20307795038522683,-0.5452863630047345,0.25077920250535457,EUR_AUD,24,52,9,zero_cross,short,79
158,0.12064495426032744,0.07776575860238202,-0.031775932600341325,0.2730658411209962,68,-0.08649230021704497,0.11774522653754223,-0.31727294423062774,0.14428834379653777,EUR_AUD,24,52,13,signal_cross,long,226
172,-0.030293480572268307,0.07520980006522912,-0.17770468870011738,0.11711772755558078,75,0.07297584915975949,0.11217450406374135,-0.14688617880517355,0.29283787712469256,EUR_AUD,24,52,13,signal_cross,short,247
61,0.11890970908394134,0.12468229510669927,-0.12546758932518925,0.3632870074930719,27,0.05762973238044575,0.19284739074037222,-0.32035115347068377,0.4356106182315753,EUR_AUD,24,52,13,zero_cross,long,88
55,0.014931408603615573,0.1336094517965184,-0.2469431169175605,0.27680593412479165,24,-0.14725358024969,0.20307795038522683,-0.5452863630047345,0.25077920250535457,EUR_AUD,24,52,13,zero_cross,short,79
571,0.007826012228018663,0.04006664456062559,-0.07070461111080749,0.08635663556684482,245,0.06441396360000595,0.057218873190630515,-0.04773502785362986,0.17656295505364178,EUR_CAD,6,13,5,signal_cross,long,816
548,-0.02798700443621552,0.04126985618827488,-0.10887592256523429,0.052901913692803254,235,-0.11639769977719207,0.0589300729128388,-0.23190064268635613,-0.000894756868028021,EUR_CAD,6,13,5,signal_cross,short,783
263,-0.05769129714481602,0.059583420960693405,-0.1744748022277751,0.05909220793814304,114,0.04875185345438014,0.0828507181341444,-0.11363555408854285,0.21113926099730312,EUR_CAD,6,13,5,zero_cross,long,377
242,-0.06940765057989275,0.061932909624853975,-0.19079615344460654,0.05198085228482105,104,-0.2213502983669418,0.08442997539264807,-0.386833050136532,-0.0558675465973516,EUR_CAD,6,13,5,zero_cross,short,346
464,-0.01418133865455495,0.04457034121924558,-0.10153920744427629,0.07317653013516638,199,0.01572452562296929,0.0633331920792029,-0.1084085308522684,0.13985758209820698,EUR_CAD,6,13,9,signal_cross,long,663
440,-0.027637143510852818,0.04605806370048639,-0.11791094836380614,0.0626366613421005,189,-0.13429157698113278,0.06633269907943935,-0.2643036671768339,-0.004279486785431663,EUR_CAD,6,13,9,signal_cross,short,629
263,-0.05769129714481602,0.059583420960693405,-0.1744748022277751,0.05909220793814304,114,0.04875185345438014,0.0828507181341444,-0.11363555408854285,0.21113926099730312,EUR_CAD,6,13,9,zero_cross,long,377
242,-0.06940765057989275,0.061932909624853975,-0.19079615344460654,0.05198085228482105,104,-0.2213502983669418,0.08442997539264807,-0.386833050136532,-0.0558675465973516,EUR_CAD,6,13,9,zero_cross,short,346
390,0.01443026332030543,0.048394183810114746,-0.08042233694751946,0.10928286358813033,168,-0.010697011877542103,0.06920121411015447,-0.14633139153344485,0.12493736777836065,EUR_CAD,6,13,13,signal_cross,long,558
387,-0.021544273665012884,0.04876794165239319,-0.11712943930370354,0.07404089197367777,166,-0.08079198028244662,0.0711571477443019,-0.22025998986127837,0.058676029296385115,EUR_CAD,6,13,13,signal_cross,short,553
263,-0.05769129714481602,0.059583420960693405,-0.1744748022277751,0.05909220793814304,114,0.04875185345438014,0.0828507181341444,-0.11363555408854285,0.21113926099730312,EUR_CAD,6,13,13,zero_cross,long,377
242,-0.06940765057989275,0.061932909624853975,-0.19079615344460654,0.05198085228482105,104,-0.2213502983669418,0.08442997539264807,-0.386833050136532,-0.0558675465973516,EUR_CAD,6,13,13,zero_cross,short,346
487,0.010795605099283104,0.04339266787741113,-0.07425402394044271,0.09584523413900893,210,0.03986251585100187,0.061345333718608085,-0.08037433823746998,0.1600993699394737,EUR_CAD,8,17,5,signal_cross,long,697
454,-0.027600620838385794,0.04517072857502406,-0.11613524884543296,0.06093400716866136,195,-0.16569551104146485,0.06516686725298827,-0.2934225708573219,-0.037968451225607824,EUR_CAD,8,17,5,signal_cross,short,649
187,-0.05280353852643002,0.06954719272202224,-0.18911603626159362,0.08350895920873358,81,-0.013234481362439036,0.09831119514589554,-0.2059244238483943,0.1794554611235162,EUR_CAD,8,17,5,zero_cross,long,268
189,-0.057354690143992686,0.06995009541497127,-0.19445687715733637,0.07974749686935098,81,-0.08997935523919673,0.09840270395598227,-0.282848654992922,0.10288994451452851,EUR_CAD,8,17,5,zero_cross,short,270
352,0.009369627074851273,0.05094763907357311,-0.09048774550935203,0.10922699965905457,151,-0.025164379351278694,0.0730169070367677,-0.16827751714334338,0.117948758440786,EUR_CAD,8,17,9,signal_cross,long,503
356,-0.07486376463461182,0.0509952053210221,-0.17481436706381515,0.02508683779459149,153,-0.12200040967020863,0.07402555878766164,-0.2670905048940254,0.023089685553608172,EUR_CAD,8,17,9,signal_cross,short,509
187,-0.05280353852643002,0.06954719272202224,-0.18911603626159362,0.08350895920873358,81,-0.013234481362439036,0.09831119514589554,-0.2059244238483943,0.1794554611235162,EUR_CAD,8,17,9,zero_cross,long,268
189,-0.057354690143992686,0.06995009541497127,-0.19445687715733637,0.07974749686935098,81,-0.08997935523919673,0.09840270395598227,-0.282848654992922,0.10288994451452851,EUR_CAD,8,17,9,zero_cross,short,270
308,-0.046839658879701415,0.05422796848638353,-0.15312647711301314,0.05944715935361031,133,0.03526963272585093,0.07666991661548714,-0.11500340384050386,0.18554266929220573,EUR_CAD,8,17,13,signal_cross,long,441
312,-0.060679414201486426,0.05462999594567925,-0.16775420625501775,0.04639537785204491,134,-0.08479857806773783,0.07976593454576224,-0.24113980977743182,0.07154265364195617,EUR_CAD,8,17,13,signal_cross,short,446
187,-0.05280353852643002,0.06954719272202224,-0.18911603626159362,0.08350895920873358,81,-0.013234481362439036,0.09831119514589554,-0.2059244238483943,0.1794554611235162,EUR_CAD,8,17,13,zero_cross,long,268
189,-0.057354690143992686,0.06995009541497127,-0.19445687715733637,0.07974749686935098,81,-0.08997935523919673,0.09840270395598227,-0.282848654992922,0.10288994451452851,EUR_CAD,8,17,13,zero_cross,short,270
362,-0.032631903188919266,0.05024704870212274,-0.13111611864507983,0.06585231226724131,156,0.03493731361957236,0.07145506212033051,-0.10511460813627543,0.17498923537542016,EUR_CAD,12,26,5,signal_cross,long,518
