tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
193,0.023877145918560525,0.07203029291016061,-0.11730222818535427,0.1650565200224753,84,0.07142857142857142,0.10948389105162136,-0.14315985503260645,0.2860169978897493,AUD_USD,8,17,5,signal_cross,long,277
158,0.07091190589191983,0.0789611664332652,-0.08385198031727996,0.2256757921011196,68,0.013937311180757994,0.12125833017798622,-0.223729015968095,0.25160363832961097,AUD_USD,8,17,5,signal_cross,short,226
97,-0.12229190728851534,0.10077464781591974,-0.31981021700771806,0.07522640243068736,42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,AUD_USD,8,17,5,zero_cross,long,139
81,-0.039380992134155086,0.11147904799947697,-0.25787992621312994,0.17911794194481978,36,0.16666666666666666,0.16666666666666666,-0.16,0.4933333333333333,AUD_USD,8,17,5,zero_cross,short,117
165,0.03412134801655921,0.07765464129275504,-0.11808174891724067,0.1863244449503591,71,0.07042253521126761,0.1192261156994448,-0.1632606515596442,0.3041057219821794,AUD_USD,8,17,9,signal_cross,long,236
150,0.040976905884848515,0.08119539204171684,-0.1181660625169165,0.2001198742866135,65,-0.01760502633284421,0.12314228265480712,-0.25896390033626615,0.22375384767057774,AUD_USD,8,17,9,signal_cross,short,215
97,-0.12229190728851534,0.10077464781591974,-0.31981021700771806,0.07522640243068736,42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,AUD_USD,8,17,9,zero_cross,long,139
81,-0.039380992134155086,0.11147904799947697,-0.25787992621312994,0.17911794194481978,36,0.16666666666666666,0.16666666666666666,-0.16,0.4933333333333333,AUD_USD,8,17,9,zero_cross,short,117
139,-0.007194244604316547,0.08512345011654124,-0.17403620683273738,0.15964771762410426,60,-0.03333333333333333,0.13011656370600608,-0.2883617981971052,0.22169513153043857,AUD_USD,8,17,13,signal_cross,long,199
129,0.05919718245810411,0.08752696584822929,-0.11235567060442529,0.2307500355206335,56,0.03571428571428571,0.13475395017289296,-0.2284034566245845,0.2998320280531559,AUD_USD,8,17,13,signal_cross,short,185
97,-0.12229190728851534,0.10077464781591974,-0.31981021700771806,0.07522640243068736,42,-0.047619047619047616,0.1559965936388461,-0.35337237115118597,0.25813427591309074,AUD_USD,8,17,13,zero_cross,long,139
81,-0.039380992134155086,0.11147904799947697,-0.25787992621312994,0.17911794194481978,36,0.16666666666666666,0.16666666666666666,-0.16,0.4933333333333333,AUD_USD,8,17,13,zero_cross,short,117
160,0.05,0.07920596508887684,-0.10524369157419859,0.20524369157419858,69,0.014492753623188406,0.12125507630928632,-0.22316719594301276,0.2521527031893896,AUD_USD,12,26,5,signal_cross,long,229
137,0.057705898948185806,0.08490858463842109,-0.10871492694311952,0.22412672483949114,59,-0.15254237288135594,0.12976974465911464,-0.40689107241322064,0.10180632665050873,AUD_USD,12,26,5,signal_cross,short,196
60,0.10897446324007808,0.12855178336073078,-0.14298703214695424,0.3609359586271104,26,-0.23076923076923078,0.19460170216420797,-0.6121885670110784,0.1506501054726168,AUD_USD,12,26,5,zero_cross,long,86
67,-0.1409977066485513,0.1212161307783347,-0.3785813229740873,0.09658590967698469,29,-0.034482758620689655,0.18886984741557453,-0.4046676595552157,0.3357021423138364,AUD_USD,12,26,5,zero_cross,short,96
141,0.011885149199462219,0.08424080903474274,-0.15322683650863356,0.17699713490755797,61,0.14754098360655737,0.12768657317538715,-0.10272469981720145,0.3978066670303162,AUD_USD,12,26,9,signal_cross,long,202
122,0.06160823398044518,0.089874749394472,-0.11454627483271992,0.2377627427936103,53,-0.032858491409385106,0.13737324169433981,-0.30211004513029116,0.23639306231152094,AUD_USD,12,26,9,signal_cross,short,175
60,0.10897446324007808,0.12855178336073078,-0.14298703214695424,0.3609359586271104,26,-0.23076923076923078,0.19460170216420797,-0.6121885670110784,0.1506501054726168,AUD_USD,12,26,9,zero_cross,long,86
67,-0.1409977066485513,0.1212161307783347,-0.3785813229740873,0.09658590967698469,29,-0.034482758620689655,0.18886984741557453,-0.4046676595552157,0.3357021423138364,AUD_USD,12,26,9,zero_cross,short,96
129,-0.0040123108942929225,0.08813646591058996,-0.17675978407904924,0.16873516229046343,56,0.21428571428571427,0.13170777796132696,-0.04386153051848654,0.4724329590899151,AUD_USD,12,26,13,signal_cross,long,185
116,0.03397087331423457,0.09241510123467236,-0.14716272510572326,0.2151044717341924,50,-0.12,0.14182484166846693,-0.39797668967019517,0.15797668967019518,AUD_USD,12,26,13,signal_cross,short,166
60,0.10897446324007808,0.12855178336073078,-0.14298703214695424,0.3609359586271104,26,-0.23076923076923078,0.19460170216420797,-0.6121885670110784,0.1506501054726168,AUD_USD,12,26,13,zero_cross,long,86
67,-0.1409977066485513,0.1212161307783347,-0.3785813229740873,0.09658590967698469,29,-0.034482758620689655,0.18886984741557453,-0.4046676595552157,0.3357021423138364,AUD_USD,12,26,13,zero_cross,short,96
115,0.09898054969909979,0.09282080773401337,-0.08294823345956641,0.280909332857766,50,0.12,0.14182484166846693,-0.15797668967019518,0.39797668967019517,AUD_USD,18,39,5,signal_cross,long,165
107,0.008790853312628133,0.0962424654042648,-0.17984437887973087,0.19742608550498714,46,0.043478260869565216,0.14893023279611745,-0.248424995410825,0.33538151714995545,AUD_USD,18,39,5,signal_cross,short,153
49,-0.061224489795918366,0.14406679309215903,-0.34359540425655005,0.2211464246647133,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,AUD_USD,18,39,5,zero_cross,long,71
47,-0.10638297872340426,0.14660525687813158,-0.3937292822045421,0.18096332475773363,21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,AUD_USD,18,39,5,zero_cross,short,68
105,-0.09196040918660613,0.09722829559721481,-0.2825278685571472,0.09860705018393491,46,-0.043478260869565216,0.14893023279611745,-0.33538151714995545,0.248424995410825,AUD_USD,18,39,9,signal_cross,long,151
89,0.10865301944041784,0.10462614686861516,-0.09641422842206786,0.31372026730290353,39,0.07692307692307693,0.16174076401164517,-0.24008882053974762,0.39393497438590147,AUD_USD,18,39,9,signal_cross,short,128
49,-0.061224489795918366,0.14406679309215903,-0.34359540425655005,0.2211464246647133,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,AUD_USD,18,39,9,zero_cross,long,71
47,-0.10638297872340426,0.14660525687813158,-0.3937292822045421,0.18096332475773363,21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,AUD_USD,18,39,9,zero_cross,short,68
95,-0.20588181880356668,0.10048476328664194,-0.40283195484538487,-0.008931682761748494,41,-0.17073170731707318,0.15579238461142741,-0.4760847811554709,0.13462136652132453,AUD_USD,18,39,13,signal_cross,long,136
95,0.22105263157894736,0.10059058234290794,0.023895090186847823,0.4182101729710469,41,0.12195121951219512,0.15693373602093086,-0.18563890308882935,0.4295413421132196,AUD_USD,18,39,13,signal_cross,short,136
49,-0.061224489795918366,0.14406679309215903,-0.34359540425655005,0.2211464246647133,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,AUD_USD,18,39,13,zero_cross,long,71
47,-0.10638297872340426,0.14660525687813158,-0.3937292822045421,0.18096332475773363,21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,AUD_USD,18,39,13,zero_cross,short,68
105,-0.06787210018970423,0.09705193522424757,-0.2580938932292295,0.12234969284982102,46,0.0,0.14907119849998599,-0.2921795490599725,0.2921795490599725,AUD_USD,24,52,5,signal_cross,long,151
98,0.21900890265199136,0.0973708066874203,0.02816212154464756,0.4098556837593351,43,0.023255813953488372,0.15426161815606512,-0.2790969576323993,0.325608585539376,AUD_USD,24,52,5,signal_cross,short,141
35,0.08571428571428572,0.17086742893632048,-0.24918587500090242,0.4206144464294739,15,0.4666666666666667,0.23637473611411156,0.0033721838830080286,0.9299611494503253,AUD_USD,24,52,5,zero_cross,long,50
44,-0.2056524819554533,0.1474617574676681,-0.49467752659208275,0.08337256268117618,19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,AUD_USD,24,52,5,zero_cross,short,63
88,-0.20036410834803828,0.10391200101756345,-0.40403163034246264,0.0033034136463860886,39,-0.02564102564102564,0.16216808513683997,-0.343490472509232,0.29220842122718066,AUD_USD,24,52,9,signal_cross,long,127
92,0.043478260869565216,0.10472935506025996,-0.1617912750485443,0.24874779678767472,40,0.3,0.15275252316519466,0.0006050545962184573,0.5993949454037815,AUD_USD,24,52,9,signal_cross,short,132
35,0.08571428571428572,0.17086742893632048,-0.24918587500090242,0.4206144464294739,15,0.4666666666666667,0.23637473611411156,0.0033721838830080286,0.9299611494503253,AUD_USD,24,52,9,zero_cross,long,50
44,-0.2056524819554533,0.1474617574676681,-0.49467752659208275,0.08337256268117618,19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,AUD_USD,24,52,9,zero_cross,short,63
82,-0.17073170731707318,0.10947972832912821,-0.3853119748421645,0.04384856020801811,36,-0.05555555555555555,0.16876979928266733,-0.38634436214958356,0.2752332510384724,AUD_USD,24,52,13,signal_cross,long,118
77,-0.03896103896103896,0.11462077274780359,-0.263617753546734,0.18569567562465605,34,0.058823529411764705,0.173776222559058,-0.281777866803989,0.3994249256275184,AUD_USD,24,52,13,signal_cross,short,111
35,0.08571428571428572,0.17086742893632048,-0.24918587500090242,0.4206144464294739,15,0.4666666666666667,0.23637473611411156,0.0033721838830080286,0.9299611494503253,AUD_USD,24,52,13,zero_cross,long,50
44,-0.2056524819554533,0.1474617574676681,-0.49467752659208275,0.08337256268117618,19,-0.05263157894736842,0.23537557657892524,-0.5139677090420619,0.40870455114732507,AUD_USD,24,52,13,zero_cross,short,63
218,0.020028451265844485,0.06537315335903372,-0.10810292931786161,0.1481598318495506,94,0.30856198760472364,0.09219888257537456,0.1278521777569895,0.48927179745245775,USD_CAD,6,13,5,signal_cross,long,312
214,0.06835791592180458,0.06589164633236363,-0.06078971088962813,0.19750554273323728,93,-0.11622116039695457,0.09371111532440012,-0.2998949464327788,0.06745262563886964,USD_CAD,6,13,5,signal_cross,short,307
100,0.22033297594426135,0.09398011510902379,0.03613195033057473,0.40453400155794794,44,0.16584613034670925,0.14065995480580873,-0.10984738107267583,0.44153964176609434,USD_CAD,6,13,5,zero_cross,long,144
99,0.039622134519505685,0.09632115451576181,-0.14916732833138746,0.22841159737039884,43,-0.14231421421517973,0.14192623339274343,-0.4204896316649569,0.1358612032345974,USD_CAD,6,13,5,zero_cross,short,142
162,0.04093494192894882,0.07584648876467179,-0.10772417604980787,0.1895940599077055,70,0.19811279267570384,0.11018386374162614,-0.01784758025788341,0.4140731656092911,USD_CAD,6,13,9,signal_cross,long,232
168,-0.06879061673105306,0.07390375862603181,-0.2136419836380754,0.07606075017596929,73,0.010470028211765363,0.10866479588580544,-0.20251297172441327,0.22345302814794402,USD_CAD,6,13,9,signal_cross,short,241
100,0.22033297594426135,0.09398011510902379,0.03613195033057473,0.40453400155794794,44,0.16584613034670925,0.14065995480580873,-0.10984738107267583,0.44153964176609434,USD_CAD,6,13,9,zero_cross,long,144
99,0.039622134519505685,0.09632115451576181,-0.14916732833138746,0.22841159737039884,43,-0.14231421421517973,0.14192623339274343,-0.4204896316649569,0.1358612032345974,USD_CAD,6,13,9,zero_cross,short,142
144,0.009298841092677436,0.08071675714763386,-0.14890600291668496,0.1675036851020398,62,0.26197981830211575,0.11575934122903885,0.03509150949319961,0.4888681271110319,USD_CAD,6,13,13,signal_cross,long,206
172,-0.09883940847682812,0.07335192147333083,-0.24260917456455655,0.04493035761090031,74,-0.0722725407855715,0.10805776197829978,-0.28406575426303904,0.13952067269189605,USD_CAD,6,13,13,signal_cross,short,246
100,0.22033297594426135,0.09398011510902379,0.03613195033057473,0.40453400155794794,44,0.16584613034670925,0.14065995480580873,-0.10984738107267583,0.44153964176609434,USD_CAD,6,13,13,zero_cross,long,144
99,0.039622134519505685,0.09632115451576181,-0.14916732833138746,0.22841159737039884,43,-0.14231421421517973,0.14192623339274343,-0.4204896316649569,0.1358612032345974,USD_CAD,6,13,13,zero_cross,short,142
171,0.06655203078978124,0.07410264259773078,-0.07868914870177109,0.21179321028133358,74,0.2920734791886779,0.10437874739095905,0.08749113430239813,0.4966558240749576,USD_CAD,8,17,5,signal_cross,long,245
163,0.014403251075618684,0.07420017019343528,-0.13102908250351447,0.15983558465475184,71,-0.05445802845614097,0.11037757610881263,-0.2707980776294137,0.16188202071713179,USD_CAD,8,17,5,signal_cross,short,234
75,-0.1640442766276656,0.11245502808231014,-0.3844561316689935,0.05636757841366227,33,0.12487780448770495,0.16188986609658704,-0.19242633306160561,0.44218194203701555,USD_CAD,8,17,5,zero_cross,long,108
73,0.1251781871457383,0.10866049569159837,-0.08779638440979451,0.33815275870127115,32,0.10533294341430416,0.1612565282746304,-0.21072985200397143,0.42139573883257975,USD_CAD,8,17,5,zero_cross,short,105
143,0.004673403403118479,0.0811918116638453,-0.15446254745801832,0.16380935426425527,62,0.16997227534508938,0.11420229937363836,-0.05386423142724181,0.39380878211742054,USD_CAD,8,17,9,signal_cross,long,205
170,-0.06220294332680196,0.07384822611284668,-0.20694546650798146,0.08253957985437754,73,0.05204174928207328,0.11243459914643149,-0.16833006504493242,0.272413563609079,USD_CAD,8,17,9,signal_cross,short,243
75,-0.1640442766276656,0.11245502808231014,-0.3844561316689935,0.05636757841366227,33,0.12487780448770495,0.16188986609658704,-0.19242633306160561,0.44218194203701555,USD_CAD,8,17,9,zero_cross,long,108
73,0.1251781871457383,0.10866049569159837,-0.08779638440979451,0.33815275870127115,32,0.10533294341430416,0.1612565282746304,-0.21072985200397143,0.42139573883257975,USD_CAD,8,17,9,zero_cross,short,105
134,0.018822521589368205,0.08369896580985786,-0.1452274513979532,0.1828724945766896,58,0.19605245513159827,0.12064346855740514,-0.040408743240915784,0.4325136535041123,USD_CAD,8,17,13,signal_cross,long,192
155,-0.07399393917013716,0.07729899461333549,-0.22549996861227473,0.0775120902720004,67,0.10762133539774364,0.11270962850593291,-0.11328953647388486,0.32853220726937216,USD_CAD,8,17,13,signal_cross,short,222
75,-0.1640442766276656,0.11245502808231014,-0.3844561316689935,0.05636757841366227,33,0.12487780448770495,0.16188986609658704,-0.19242633306160561,0.44218194203701555,USD_CAD,8,17,13,zero_cross,long,108
73,0.1251781871457383,0.10866049569159837,-0.08779638440979451,0.33815275870127115,32,0.10533294341430416,0.1612565282746304,-0.21072985200397143,0.42139573883257975,USD_CAD,8,17,13,zero_cross,short,105
132,0.08359260913131361,0.08344264885449758,-0.07995498262350165,0.24714020088612887,57,0.20949748269148194,0.11877530034086355,-0.023302105976610615,0.4422970713595745,USD_CAD,12,26,5,signal_cross,long,189
157,-0.024660936485263494,0.07745810958949029,-0.17647883128066444,0.12715695831013746,68,-0.0005934464320284497,0.11346720346653393,-0.22298916522643492,0.22180227236237804,USD_CAD,12,26,5,signal_cross,short,225
52,-0.13208065885103257,0.13378768954644044,-0.3943045303620558,0.1301432126599907,23,0.16395899331358943,0.1998007228920544,-0.22765042355483717,0.555568410182016,USD_CAD,12,26,5,zero_cross,long,75
56,0.019795189889694847,0.125479813545531,-0.22614524465954594,0.2657356244389356,25,-0.21913237741571528,0.16561725180802286,-0.5437421909594401,0.10547743612800953,USD_CAD,12,26,5,zero_cross,short,81
121,0.13170748554387937,0.08531660598796097,-0.03551306219252412,0.29892803328028283,53,0.2119235784092121,0.1226503098146083,-0.028471028827420142,0.45231818564584436,USD_CAD,12,26,9,signal_cross,long,174
137,-0.03994545427990616,0.08100696035947377,-0.19871909658447473,0.11882818802466243,60,-0.15511583837365156,0.120583831379372,-0.39146014787722067,0.08122847112991755,USD_CAD,12,26,9,signal_cross,short,197
52,-0.13208065885103257,0.13378768954644044,-0.3943045303620558,0.1301432126599907,23,0.16395899331358943,0.1998007228920544,-0.22765042355483717,0.555568410182016,USD_CAD,12,26,9,zero_cross,long,75
56,0.019795189889694847,0.125479813545531,-0.22614524465954594,0.2657356244389356,25,-0.21913237741571528,0.16561725180802286,-0.5437421909594401,0.10547743612800953,USD_CAD,12,26,9,zero_cross,short,81
116,0.04776741777915579,0.08907255310302492,-0.12681478630277304,0.22234962186108465,50,0.05797646619848806,0.13268582789730204,-0.20208775648022392,0.31804068887720005,USD_CAD,12,26,13,signal_cross,long,166
127,0.12060614385083378,0.08319817305352284,-0.04246227533407097,0.2836745630357385,55,-0.11220303811687883,0.12659454282616817,-0.3603283420561684,0.1359222658224108,USD_CAD,12,26,13,signal_cross,short,182
52,-0.13208065885103257,0.13378768954644044,-0.3943045303620558,0.1301432126599907,23,0.16395899331358943,0.1998007228920544,-0.22765042355483717,0.555568410182016,USD_CAD,12,26,13,zero_cross,long,75
56,0.019795189889694847,0.125479813545531,-0.22614524465954594,0.2657356244389356,25,-0.21913237741571528,0.16561725180802286,-0.5437421909594401,0.10547743612800953,USD_CAD,12,26,13,zero_cross,short,81
111,-0.009309046995766089,0.09200612848505782,-0.18964105882647941,0.17102296483494722,48,-0.07605580553131029,0.13488743349590232,-0.34043517518327887,0.18832356412065826,USD_CAD,18,39,5,signal_cross,long,159
131,0.03735207557591355,0.08264543817501378,-0.12463298324711347,0.19933713439894057,57,-0.34009034447714775,0.11529198675321782,-0.5660626385134546,-0.11411805044084083,USD_CAD,18,39,5,signal_cross,short,188
42,-0.03072952672281975,0.1482100832322963,-0.32122128985812054,0.25976223641248103,18,-0.004474134748141623,0.219691795680234,-0.4350700542814003,0.42612178478511703,USD_CAD,18,39,5,zero_cross,long,60
60,-0.04337039643465633,0.12404948581096314,-0.2865073886241441,0.1997665957548314,26,-0.28775060450224327,0.1565268880667318,-0.5945433051130375,0.01904209610855101,USD_CAD,18,39,5,zero_cross,short,86
111,0.009492554102974268,0.09270836286445969,-0.17221583711136673,0.19120094531731524,48,0.09329794090332595,0.14087894314082508,-0.18282478765269122,0.3694206694593431,USD_CAD,18,39,9,signal_cross,long,159
118,0.0886153629390386,0.08828913894643296,-0.08443134939597,0.26166207527404717,51,-0.1467430255333113,0.13025450796780513,-0.40204186115020935,0.10855581008358672,USD_CAD,18,39,9,signal_cross,short,169
