tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
342,0.07644157045117891,0.05217493853424824,-0.025821309075947638,0.17870444997830548,147,0.32298279201117897,0.07122055465351546,0.18339050489028869,0.46257507913206924,USD_CAD,50,1.5,14,long,489
312,0.04837615516597406,0.05434122880377933,-0.05813265328943343,0.15488496362138154,135,0.20862926585451733,0.07632243369130014,0.05903729581956907,0.3582212358894656,USD_CAD,50,2.0,14,long,447
268,-0.008013526110559258,0.05956609464680819,-0.12476307161830331,0.10873601939718479,115,0.16488917730332894,0.08662045242294973,-0.0048869094456525375,0.33466526405231045,USD_CAD,50,2.5,14,long,383
388,-0.002449428392251882,0.04871262937181848,-0.0979261819610161,0.09302732517651233,167,-0.025081624780509116,0.06877194734178711,-0.15987464157041187,0.10971139200939363,USD_CAD,50,1.0,14,short,555
365,-0.048842097719456405,0.05037794797359392,-0.1475828757477005,0.04989868030878767,157,-0.011398727714278483,0.07079748059220012,-0.15016178967499072,0.12736433424643373,USD_CAD,50,1.5,14,short,522
338,0.03345185794277923,0.05211311949630652,-0.06868985626998156,0.13559357215554002,146,-0.030542744368618528,0.07380281054388599,-0.17519625303463507,0.114110764297398,USD_CAD,50,2.0,14,short,484
277,0.1305228782497864,0.05747788705484818,0.017866219622283963,0.24317953687728883,120,-0.046919799253092996,0.0815922607916861,-0.20684063040479778,0.11300103189861177,USD_CAD,50,2.5,14,short,397
263,0.048659358542572154,0.06025360318137892,-0.06943770369293054,0.16675642077807484,114,0.2016360383781264,0.08175914975892168,0.04138810485063993,0.3618839719056129,USD_CAD,100,1.0,14,long,377
251,-0.007184255123463601,0.06209969556878197,-0.12889965843827628,0.11453114819134906,109,0.10999473514576842,0.0878140620759065,-0.06212082652300831,0.28211029681454514,USD_CAD,100,1.5,14,long,360
254,-0.01689666798082455,0.061140036621954205,-0.1367311397598548,0.10293780379820569,109,0.07301387447906395,0.09026232315899338,-0.10390027891256308,0.24992802787069096,USD_CAD,100,2.0,14,long,363
208,-0.04633804794113902,0.06639730119375797,-0.17647675828090464,0.0838006623986266,90,0.3376521024685255,0.09558665468350455,0.1503022592888566,0.5250019456481945,USD_CAD,100,2.5,14,long,298
320,-0.0017099899463891705,0.05331971848808977,-0.10621663818304512,0.10279665829026678,138,-0.12413859217514839,0.07298766002684333,-0.2671944058277613,0.018917221477464524,USD_CAD,100,1.0,14,short,458
284,-0.026077820921736442,0.05628826148477872,-0.13640281343190275,0.08424717158842986,123,-0.01575127716067262,0.08013956217227981,-0.17282481901834104,0.1413222646969958,USD_CAD,100,1.5,14,short,407
266,0.06883901926801698,0.05866075313600997,-0.04613605687856255,0.18381409541459653,114,-0.05152410930536364,0.08319934272280474,-0.21459482104206093,0.11154660243133366,USD_CAD,100,2.0,14,short,380
231,-0.03967939353456115,0.06319813005938005,-0.16354772845094606,0.08418894138182374,100,0.08069461027253444,0.0914119718637045,-0.0984728545803264,0.2598620751253953,USD_CAD,100,2.5,14,short,331
182,-0.18856764573265153,0.06971596153567765,-0.32521093034257975,-0.051924361122723334,79,0.03555991059904254,0.10465967667415757,-0.1695730556823063,0.24069287688039137,USD_CAD,200,1.0,14,long,261
194,-0.1243944821163759,0.06936065671106417,-0.2603413692700617,0.011552405037309879,84,0.004817610211094218,0.10545701035606055,-0.20187813008678443,0.21151335050897288,USD_CAD,200,1.5,14,long,278
186,-0.13751348628105056,0.07137952235797843,-0.2774173501026883,0.0023903775405871575,80,0.15030506674974234,0.10725655006386879,-0.05991777137544049,0.36052790487492514,USD_CAD,200,2.0,14,long,266
