tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
212,-0.04716981132075472,0.0687662090810177,-0.1819515811195494,0.08761195847803997,92,0.0,0.10482848367219183,-0.205463827997496,0.205463827997496,NZD_USD,7,22,44,22,cloud_break,short,304
79,0.1995393109800036,0.11025804271861563,-0.016566452748483007,0.4156450747084902,35,0.18505138964909026,0.16659919283284952,-0.14148302830329476,0.5115858076014753,NZD_USD,7,22,44,22,tk_cross_above_cloud,long,114
74,0.05405405405405406,0.11687003431633061,-0.17501121320595395,0.28311932131406203,33,0.15151515151515152,0.17473579688895147,-0.19096701038719335,0.4939973134174964,NZD_USD,7,22,44,22,tk_cross_above_cloud,short,107
108,0.05555555555555555,0.09652434588279787,-0.13363216237472827,0.24474327348583938,47,0.02127659574468085,0.14740857936756402,-0.26764421981574466,0.3101974113051063,NZD_USD,12,30,60,30,tk_cross,long,155
109,0.027522935779816515,0.09618859214748583,-0.16100670482925572,0.21605257638888875,48,0.25,0.14123317071650804,-0.02681701460435576,0.5268170146043558,NZD_USD,12,30,60,30,tk_cross,short,157
175,0.14722060324240163,0.07477672266175812,0.0006582268253557122,0.29378297965944755,76,-0.02631578947368421,0.11543006420769109,-0.25255871532075874,0.19992713637339032,NZD_USD,12,30,60,30,cloud_break,long,251
186,-0.11827956989247312,0.07300536608733789,-0.2613700874236554,0.02481094763870914,80,0.2,0.1102356509219101,-0.016061875806943765,0.41606187580694376,NZD_USD,12,30,60,30,cloud_break,short,266
55,-0.09090909090909091,0.1355192713636236,-0.35652686278179313,0.17470868096361133,24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,NZD_USD,12,30,60,30,tk_cross_above_cloud,long,79
53,0.20754716981132076,0.13565540139968563,-0.05833741693206307,0.4734317565547046,23,0.13043478260869565,0.21137931948017294,-0.2838686835724433,0.5447382487898346,NZD_USD,12,30,60,30,tk_cross_above_cloud,short,76
146,0.11695880679210634,0.08169702650372201,-0.043167365155188805,0.27708497873940147,63,-0.047619047619047616,0.12685605420622167,-0.2962569138632421,0.20101881862514687,USD_SEK,9,26,52,26,tk_cross,long,209
141,-0.024423619504762052,0.08391884869648675,-0.18890456294987606,0.14005732394035197,61,0.18032786885245902,0.12698306053139072,-0.06855892978906677,0.42921466749398485,USD_SEK,9,26,52,26,tk_cross,short,202
185,0.0999589825407138,0.07269401649823184,-0.04252128979582061,0.2424392548772482,80,0.075,0.1121919128834859,-0.14489614925163236,0.2948961492516324,USD_SEK,9,26,52,26,cloud_break,long,265
206,-0.038351483580034915,0.06939032664944324,-0.17435652381294364,0.09765355665287383,89,0.056179775280898875,0.1064320009575783,-0.15242694659595457,0.2647864971577523,USD_SEK,9,26,52,26,cloud_break,short,295
61,-0.059161695106296965,0.1278089871068332,-0.30966730983569,0.19134391962309608,27,0.037037037037037035,0.19598157859737708,-0.347086857013822,0.4211609310878961,USD_SEK,9,26,52,26,tk_cross_above_cloud,long,88
68,-0.058823529411764705,0.12195789537619202,-0.29786100434910107,0.18021394552557163,30,0.26666666666666666,0.17897109079679924,-0.08411667129505984,0.6174500046283932,USD_SEK,9,26,52,26,tk_cross_above_cloud,short,98
154,-0.014136358798403893,0.08075238134004381,-0.17241102622488974,0.14413830862808197,67,-0.00783748297962892,0.12242058353799957,-0.2477818267141081,0.23210686075485026,USD_SEK,7,22,44,22,tk_cross,long,221
169,-0.09635977851659545,0.0761658144713573,-0.24564477488045577,0.05292521784726485,73,-0.0136986301369863,0.11784007215126886,-0.24466517155347325,0.21726791127950065,USD_SEK,7,22,44,22,tk_cross,short,242
