evaluator,level,pair_or_pooled,direction,bucket_type,bucket,n,mean_R,SE,CI_low
rsi,PAIR,NZD_CHF,long,quintile,Q3,134,-0.02395393504473773,0.0863761700384436,-0.19325122832008718
rsi,PAIR,NZD_CHF,long,quintile,Q4,155,-0.17025990381720124,0.07831109512055408,-0.32374965025348723
rsi,PAIR,NZD_CHF,long,quintile,Q5_deep,150,-0.0496902120559169,0.08160452555910636,-0.20963508215176535
rsi,PAIR,NZD_CHF,short,fixed,0_2.5,189,0.09831279165865417,0.07157174856950864,-0.041967835537582765
rsi,PAIR,NZD_CHF,short,fixed,10_15,68,0.029411764705882353,0.12211659146853801,-0.20993675457245214
rsi,PAIR,NZD_CHF,short,fixed,2.5_5,137,0.044970339193981176,0.08455909505955934,-0.12076548712275513
rsi,PAIR,NZD_CHF,short,fixed,5_10,184,0.3008863627974953,0.06989724606946164,0.1638877605013505
rsi,PAIR,NZD_CHF,short,fixed,>=15,20,0.4,0.2102629932151387,-0.012115466701671795
rsi,PAIR,NZD_CHF,short,quintile,Q1_shallow,132,0.09663876634469427,0.08639211187889335,-0.0726897729379367
rsi,PAIR,NZD_CHF,short,quintile,Q2,129,0.09182490397629162,0.08593550264767837,-0.07660868121315798
rsi,PAIR,NZD_CHF,short,quintile,Q3,115,0.0906512889366147,0.09223463572944689,-0.0901285970931012
rsi,PAIR,NZD_CHF,short,quintile,Q4,130,0.3313732065357558,0.08260682681851625,0.16946382597146395
rsi,PAIR,NZD_CHF,short,quintile,Q5_deep,92,0.13043478260869565,0.10393292255081683,-0.07327374559090535
rsi,PAIR,NZD_JPY,long,fixed,0_2.5,203,0.0037552365065014032,0.07012246169282829,-0.13368478841144205
rsi,PAIR,NZD_JPY,long,fixed,10_15,80,-0.025,0.11247362560038776,-0.24544830617676
rsi,PAIR,NZD_JPY,long,fixed,2.5_5,167,-0.1497005988023952,0.07674043760210568,-0.3001118565025223
rsi,PAIR,NZD_JPY,long,fixed,5_10,197,-0.17766497461928935,0.07029221648181369,-0.31543771892364414
rsi,PAIR,NZD_JPY,long,fixed,>=15,40,0.05,0.15992786835609066,-0.2634586219779377
rsi,PAIR,NZD_JPY,long,quintile,Q1_shallow,146,-0.015326623213563106,0.08264681885191569,-0.17731438816331785
rsi,PAIR,NZD_JPY,long,quintile,Q2,142,-0.11267605633802809,0.08367889090128325,-0.27668668250454326
rsi,PAIR,NZD_JPY,long,quintile,Q3,136,-0.13235294117647067,0.08530914149105169,-0.299558858498932
rsi,PAIR,NZD_JPY,long,quintile,Q4,133,-0.20300751879699247,0.08522643401781572,-0.3700513294719113
rsi,PAIR,NZD_JPY,long,quintile,Q5_deep,130,0.03076923076923077,0.08800340261382734,-0.14171743835387082
rsi,PAIR,NZD_JPY,short,fixed,0_2.5,226,0.02012181828023526,0.06607202083235138,-0.10937934255117343
rsi,PAIR,NZD_JPY,short,fixed,10_15,95,-0.1368421052631579,0.1021718534661789,-0.3370989380568685
rsi,PAIR,NZD_JPY,short,fixed,2.5_5,158,0.012658227848101266,0.07980229428832172,-0.1437542689570093
rsi,PAIR,NZD_JPY,short,fixed,5_10,237,0.05220187116509596,0.0648870910748326,-0.07497682734157594
rsi,PAIR,NZD_JPY,short,fixed,>=15,50,0.08,0.14239926622145274,-0.19910256179404734
rsi,PAIR,NZD_JPY,short,quintile,Q1_shallow,155,0.0843989590845956,0.07945357170904821,-0.07133004146513888
rsi,PAIR,NZD_JPY,short,quintile,Q2,147,-0.058056515148157475,0.0824192752869479,-0.21959829471057535
rsi,PAIR,NZD_JPY,short,quintile,Q3,164,0.024390243902439025,0.07830274407756058,-0.1290831344895797
rsi,PAIR,NZD_JPY,short,quintile,Q4,151,0.08193273818627643,0.08114103725752966,-0.07710369483848172
rsi,PAIR,NZD_JPY,short,quintile,Q5_deep,149,-0.0738255033557047,0.08197518556041233,-0.23449686705411288
rsi,PAIR,NZD_USD,long,fixed,0_2.5,222,0.02702702702702703,0.06724270687665623,-0.10476867845121918
rsi,PAIR,NZD_USD,long,fixed,10_15,111,0.009009009009009009,0.09534238958791318,-0.17786207458330083
rsi,PAIR,NZD_USD,long,fixed,2.5_5,176,0.07954545454545454,0.07535335884678483,-0.06814712879424371
rsi,PAIR,NZD_USD,long,fixed,5_10,212,0.05660377358490566,0.06873246481472105,-0.07811185745194758
rsi,PAIR,NZD_USD,long,fixed,>=15,29,-0.1724137931034483,0.1861521539674008,-0.5372720148795539
rsi,PAIR,NZD_USD,long,quintile,Q1_shallow,164,0.04878048780487805,0.07823279967407322,-0.10455579955630546
rsi,PAIR,NZD_USD,long,quintile,Q2,131,0.06870229007633588,0.08749857121199475,-0.10279490949917383
rsi,PAIR,NZD_USD,long,quintile,Q3,171,0.029239766081871343,0.07666370550426052,-0.12102109670647929
rsi,PAIR,NZD_USD,long,quintile,Q4,135,0.06666666666666667,0.08619465802072722,-0.10227486305395868
rsi,PAIR,NZD_USD,long,quintile,Q5_deep,149,-0.020134228187919462,0.08218283065475139,-0.1812125762712322
rsi,PAIR,NZD_USD,short,fixed,0_2.5,208,-0.057692307692307696,0.06938903829791036,-0.19369482275621203
rsi,PAIR,NZD_USD,short,fixed,10_15,84,0.28198046290359774,0.10494923920885516,0.07627995405424165
rsi,PAIR,NZD_USD,short,fixed,2.5_5,158,0.06329113924050633,0.07964868048989347,-0.09282027451968486
rsi,PAIR,NZD_USD,short,fixed,5_10,208,-0.009615384615384616,0.06950159155647158,-0.1458385040660689
rsi,PAIR,NZD_USD,short,fixed,>=15,26,0.0,0.20000000000000004,-0.39200000000000007
rsi,PAIR,NZD_USD,short,quintile,Q1_shallow,152,-0.06578947368421052,0.08120254070472803,-0.22494645346547748
rsi,PAIR,NZD_USD,short,quintile,Q2,130,-0.015384615384615385,0.08803467047859578,-0.18793256952266313
rsi,PAIR,NZD_USD,short,quintile,Q3,146,0.0958904109589041,0.08266279774861543,-0.06612867262838212
rsi,PAIR,NZD_USD,short,quintile,Q4,143,-0.02097902097902098,0.08389966680081071,-0.18542236790860997
rsi,PAIR,NZD_USD,short,quintile,Q5_deep,113,0.18306512286639126,0.09266907945757076,0.0014337271295525866
rsi,PAIR,USD_CAD,long,fixed,0_2.5,218,0.00609407016125528,0.06520607084825271,-0.12170982870132004
rsi,PAIR,USD_CAD,long,fixed,10_15,100,0.11451411152476448,0.09528714575547441,-0.07224869415596535
rsi,PAIR,USD_CAD,long,fixed,2.5_5,190,-0.012258172908170939,0.06906100832562884,-0.14761774922640344
rsi,PAIR,USD_CAD,long,fixed,5_10,219,0.1324209778232889,0.06324933375281545,0.008452283667770621
rsi,PAIR,USD_CAD,long,fixed,>=15,36,0.17059772339460466,0.1546498855638471,-0.13251605231053565
rsi,PAIR,USD_CAD,long,quintile,Q1_shallow,152,-0.036959151528465684,0.07812335758639515,-0.19008093239780016
rsi,PAIR,USD_CAD,long,quintile,Q2,165,0.06151300403231743,0.07502735847206354,-0.08554061857292711
rsi,PAIR,USD_CAD,long,quintile,Q3,154,0.01566510539339686,0.07572917438178002,-0.132764076394892
rsi,PAIR,USD_CAD,long,quintile,Q4,147,0.13159321909783664,0.07730088825176945,-0.019916521875631477
rsi,PAIR,USD_CAD,long,quintile,Q5_deep,145,0.13313168075595141,0.07826417033086355,-0.020266093092541154
rsi,PAIR,USD_CAD,short,fixed,0_2.5,223,-0.0017643125017008227,0.06268789081292482,-0.12463257849503347
rsi,PAIR,USD_CAD,short,fixed,10_15,113,0.05125578902667744,0.08879154473406276,-0.12277563865208557
rsi,PAIR,USD_CAD,short,fixed,2.5_5,184,-0.007373955629694581,0.06890497378043231,-0.14242770423934192
rsi,PAIR,USD_CAD,short,fixed,5_10,206,0.03591562746826857,0.06743492302532737,-0.09625682166137309
rsi,PAIR,USD_CAD,short,fixed,>=15,34,-0.23529411764705882,0.16919028897921254,-0.5669070840463154
rsi,PAIR,USD_CAD,short,quintile,Q1_shallow,153,-0.020364271603439645,0.07572950173415234,-0.16879409500237824
rsi,PAIR,USD_CAD,short,quintile,Q2,175,-0.009590879417457867,0.07122699074088654,-0.14919578126959548
rsi,PAIR,USD_CAD,short,quintile,Q3,138,0.03621709934954062,0.07993411269370367,-0.12045376153011855
rsi,PAIR,USD_CAD,short,quintile,Q4,144,0.030864913040729358,0.08087392202112624,-0.12764797412067808
rsi,PAIR,USD_CAD,short,quintile,Q5_deep,150,-0.008053972266569669,0.0783116767369695,-0.16154485867102988
rsi,PAIR,USD_JPY,long,fixed,0_2.5,182,0.01103454371669143,0.07337789528759611,-0.13278613104699694
rsi,PAIR,USD_JPY,long,fixed,10_15,118,0.157284742511034,0.08982795816860542,-0.018778055499432622
rsi,PAIR,USD_JPY,long,fixed,2.5_5,155,0.19753871282770857,0.07728370031727466,0.04606266020585023
rsi,PAIR,USD_JPY,long,fixed,5_10,180,0.13741285221665606,0.0717145602276557,-0.0031476858295491073
rsi,PAIR,USD_JPY,long,fixed,>=15,39,0.05511644415167012,0.15920912438021048,-0.2569334396335424
rsi,PAIR,USD_JPY,long,quintile,Q1_shallow,128,-0.011060725455585771,0.08740742997167222,-0.18237928820006333
rsi,PAIR,USD_JPY,long,quintile,Q2,129,0.19041261599255666,0.0853567444603305,0.023113396850308887
rsi,PAIR,USD_JPY,long,quintile,Q3,138,0.16016299476650567,0.08212373214815918,-0.0007995202438863258
rsi,PAIR,USD_JPY,long,quintile,Q4,113,0.1281912063185648,0.0910323643142098,-0.05023222773728642
rsi,PAIR,USD_JPY,long,quintile,Q5_deep,166,0.11044992521353897,0.07597949906919986,-0.038469892962092744
rsi,PAIR,USD_JPY,short,fixed,0_2.5,230,-0.13597041968926898,0.06246175554793246,-0.2583954605632166
rsi,PAIR,USD_JPY,short,fixed,10_15,115,-0.19017484536006976,0.08698151066807114,-0.3606586062694892
rsi,PAIR,USD_JPY,short,fixed,2.5_5,210,-0.05781131244530417,0.06487102317298876,-0.18495851786436213
rsi,PAIR,USD_JPY,short,fixed,5_10,262,-0.015928838667019107,0.05985255045903106,-0.13323983756671998
rsi,PAIR,USD_JPY,short,fixed,>=15,68,-0.1423930524291859,0.11398076281959736,-0.36579534755559673
rsi,PAIR,USD_JPY,short,quintile,Q1_shallow,161,-0.1622661950669174,0.07487574151486019,-0.3090226484360433
rsi,PAIR,USD_JPY,short,quintile,Q2,188,-0.05979399966009742,0.06903991433746012,-0.19511223176151926
rsi,PAIR,USD_JPY,short,quintile,Q3,181,-0.06566627279218912,0.07101273639693477,-0.20485123613018127
rsi,PAIR,USD_JPY,short,quintile,Q4,167,0.02200802655883528,0.07456161342440429,-0.12413273575299712
rsi,PAIR,USD_JPY,short,quintile,Q5_deep,188,-0.17852860836417372,0.06786639931503739,-0.311546751021647
rsi,PAIR,USD_SGD,long,fixed,0_2.5,222,0.09018818864752691,0.055106420108618354,-0.017820394765365066
rsi,PAIR,USD_SGD,long,fixed,10_15,110,-0.08976307054786828,0.07828641284032947,-0.24320443971491404
rsi,PAIR,USD_SGD,long,fixed,2.5_5,160,0.07493350000183083,0.06395673814926581,-0.05042170677073016
rsi,PAIR,USD_SGD,long,fixed,5_10,224,0.03721336722498667,0.0534856865737888,-0.06761857845963937
rsi,PAIR,USD_SGD,long,fixed,>=15,35,0.2091482614816638,0.13193972102610957,-0.04945359172951094
rsi,PAIR,USD_SGD,long,quintile,Q1_shallow,157,0.10047146768110021,0.06585630176756886,-0.028606883783334758
rsi,PAIR,USD_SGD,long,quintile,Q2,133,0.058615470830163253,0.07016635937279508,-0.0789105935405151
rsi,PAIR,USD_SGD,long,quintile,Q3,154,0.04867787994354592,0.06624682870185972,-0.08116590431209914
rsi,PAIR,USD_SGD,long,quintile,Q4,154,0.05018693792470763,0.06347584423955642,-0.07422571678482295
rsi,PAIR,USD_SGD,long,quintile,Q5_deep,153,-0.006548212209293102,0.06615509554941991,-0.13621219948615612
rsi,PAIR,USD_SGD,short,fixed,0_2.5,183,0.01802456496011771,0.06335992279903543,-0.10616088372599174
rsi,PAIR,USD_SGD,short,fixed,10_15,87,-0.06554947553280366,0.09523579811176677,-0.25221163983186656
rsi,PAIR,USD_SGD,short,fixed,2.5_5,162,0.021327054770347686,0.0646299886384223,-0.10534772296096001
rsi,PAIR,USD_SGD,short,fixed,5_10,210,0.10267525408092637,0.05906922369939229,-0.013100424369882513
rsi,PAIR,USD_SGD,short,fixed,>=15,34,-0.305283761195754,0.13033212168207442,-0.5607347196926198
rsi,PAIR,USD_SGD,short,quintile,Q1_shallow,127,-0.030284805518575212,0.07636112210284929,-0.17995260484015982
rsi,PAIR,USD_SGD,short,quintile,Q2,150,0.09872089109260593,0.06791453459045188,-0.034391596704679755
rsi,PAIR,USD_SGD,short,quintile,Q3,140,0.11984707180658784,0.06974681033300421,-0.016856676446100408
rsi,PAIR,USD_SGD,short,quintile,Q4,136,0.010612694925584617,0.07470219637367811,-0.1358036099668245
rsi,PAIR,USD_SGD,short,quintile,Q5_deep,123,-0.13781341918984383,0.07707467249418047,-0.28887977727843756
rsi,POOLED,POOLED,long,fixed,0_2.5,3374,0.03297267087706673,0.016398881405140397,0.0008308633229915513
rsi,POOLED,POOLED,long,fixed,10_15,1615,0.061651171867514044,0.02386581829581701,0.014874168007712706
rsi,POOLED,POOLED,long,fixed,2.5_5,2775,0.03531483665355826,0.018107822823856538,-0.00017649608120055144
rsi,POOLED,POOLED,long,fixed,5_10,3490,0.01188339154477101,0.016111777460505995,-0.019695692277820743
rsi,POOLED,POOLED,long,fixed,>=15,589,0.026918579474921704,0.039580193414306436,-0.0506585996171189
rsi,POOLED,POOLED,long,quintile,Q1_shallow,2369,0.02215830711673505,0.019621900184382916,-0.016300617244655462
rsi,POOLED,POOLED,long,quintile,Q2,2368,0.056479327083980804,0.019564839638202793,0.018132241393103328
rsi,POOLED,POOLED,long,quintile,Q3,2369,0.019244958978287905,0.019535178871520575,-0.01904399160989242
rsi,POOLED,POOLED,long,quintile,Q4,2368,0.0066730327895507665,0.01957619718220987,-0.03169631368758057
rsi,POOLED,POOLED,long,quintile,Q5_deep,2369,0.050027040971393,0.019699638834413728,0.011415748855942098
rsi,POOLED,POOLED,short,fixed,0_2.5,3415,-0.004982960378478895,0.016318982394040085,-0.03696816587079746
rsi,POOLED,POOLED,short,fixed,10_15,1650,0.007104938321444685,0.02363166583549752,-0.03921312671613046
rsi,POOLED,POOLED,short,fixed,2.5_5,2825,-0.015397340808680864,0.017953429958898457,-0.05058606352812184
rsi,POOLED,POOLED,short,fixed,5_10,3672,0.05739107297859301,0.0158605150951819,0.026304463392036483
rsi,POOLED,POOLED,short,fixed,>=15,752,-0.03455852463404769,0.035150372243541284,-0.1034532542313886
rsi,POOLED,POOLED,short,quintile,Q1_shallow,2463,-0.008722705509725249,0.019214608453507226,-0.046383338078599415
rsi,POOLED,POOLED,short,quintile,Q2,2463,-0.011011893216958831,0.01923161946666218,-0.048705867371616696
rsi,POOLED,POOLED,short,quintile,Q3,2462,0.014686976116241451,0.019303899741911074,-0.023148667377904254
rsi,POOLED,POOLED,short,quintile,Q4,2463,0.06845709116700478,0.01936121947371772,0.03050910099851805
rsi,POOLED,POOLED,short,quintile,Q5_deep,2463,-0.00820218184033773,0.019361320409061866,-0.046150369842098984
sma,PAIR,AUD_CAD,long,fixed,0.1_0.25,92,-0.2460733155535483,0.0988610172985589,-0.43984090945872373
sma,PAIR,AUD_CAD,long,fixed,0.25_0.5,91,-0.1279195855537726,0.10137997370103606,-0.32662433400780333
sma,PAIR,AUD_CAD,long,fixed,0.5_1,71,0.08587960205958838,0.1178979141583706,-0.14520030969081799
sma,PAIR,AUD_CAD,long,fixed,0_0.1,74,0.09132836485846806,0.11241121166771002,-0.12899761001024357
sma,PAIR,AUD_CAD,long,fixed,>=1,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185
sma,PAIR,AUD_CAD,long,quintile,Q1_shallow,66,0.15044660134653076,0.11861207300941515,-0.08203306175192293
sma,PAIR,AUD_CAD,long,quintile,Q2,68,-0.4086411059957294,0.10779468630210404,-0.6199186911478534
sma,PAIR,AUD_CAD,long,quintile,Q3,78,0.030314311523426715,0.11207012996548125,-0.18934314320891654
sma,PAIR,AUD_CAD,long,quintile,Q4,66,-0.20354326895399968,0.11618165109286673,-0.43125930509601845
sma,PAIR,AUD_CAD,long,quintile,Q5_deep,62,0.08877068387762779,0.12675549127688263,-0.15967007902506214
sma,PAIR,AUD_CAD,short,fixed,0.1_0.25,67,0.09473393012232535,0.1162480375035231,-0.1331122233845799
sma,PAIR,AUD_CAD,short,fixed,0.25_0.5,80,0.05428246693193106,0.10925258755897539,-0.1598526046836607
sma,PAIR,AUD_CAD,short,fixed,0.5_1,57,0.4357787328942831,0.11876878287568593,0.20299191845793868
sma,PAIR,AUD_CAD,short,fixed,0_0.1,53,-0.000764457796935454,0.13461441963505966,-0.2646087202816524
sma,PAIR,AUD_CAD,short,fixed,>=1,11,0.03832753124256119,0.3039376425522848,-0.557390248159917
sma,PAIR,AUD_CAD,short,quintile,Q1_shallow,45,-0.011939206327033188,0.1468214499876344,-0.29970924830279666
sma,PAIR,AUD_CAD,short,quintile,Q2,53,0.1517874971472045,0.1308767380174252,-0.10473090936694887
sma,PAIR,AUD_CAD,short,quintile,Q3,61,-0.04053374939374495,0.12293278926156173,-0.28148201634640596
sma,PAIR,AUD_CAD,short,quintile,Q4,53,0.25687434072539245,0.13189873480977168,-0.001647179501760021
sma,PAIR,AUD_CAD,short,quintile,Q5_deep,56,0.3082319753328984,0.1257552051255926,0.06175177328673692
sma,PAIR,AUD_JPY,long,fixed,0.1_0.25,46,-0.08695652173913043,0.14850653283999418,-0.37802932610551904
sma,PAIR,AUD_JPY,long,fixed,0.25_0.5,64,0.125,0.125,-0.12
sma,PAIR,AUD_JPY,long,fixed,0.5_1,52,0.15384615384615385,0.13836094888163492,-0.11734130596185055
sma,PAIR,AUD_JPY,long,fixed,0_0.1,44,0.045454545454545456,0.15234094902916004,-0.2531337146426082
sma,PAIR,AUD_JPY,long,fixed,>=1,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527
sma,PAIR,AUD_JPY,long,quintile,Q1_shallow,40,0.0,0.16012815380508713,-0.31385118145797075
sma,PAIR,AUD_JPY,long,quintile,Q2,36,0.05555555555555555,0.16876979928266733,-0.2752332510384724
sma,PAIR,AUD_JPY,long,quintile,Q3,42,0.047619047619047616,0.1559965936388461,-0.25813427591309074
sma,PAIR,AUD_JPY,long,quintile,Q4,59,0.0847457627118644,0.1308340720480021,-0.17168901850221968
sma,PAIR,AUD_JPY,long,quintile,Q5_deep,41,0.17073170731707318,0.15579238461142741,-0.13462136652132453
sma,PAIR,AUD_JPY,short,fixed,0.1_0.25,83,-0.08433734939759036,0.11003808716988486,-0.3000120002505647
sma,PAIR,AUD_JPY,short,fixed,0.25_0.5,86,-0.1885970642118555,0.10626766978843077,-0.3968816969971798
sma,PAIR,AUD_JPY,short,fixed,0.5_1,67,0.1044776119402985,0.12241784063652604,-0.13546135570729254
sma,PAIR,AUD_JPY,short,fixed,0_0.1,82,-0.10962974522975166,0.10942512288100097,-0.32410298607651356
sma,PAIR,AUD_JPY,short,fixed,>=1,12,0.0,0.30151134457776363,-0.5909622353724167
sma,PAIR,AUD_JPY,short,quintile,Q1_shallow,70,-0.1569948444119948,0.1175936935769053,-0.3874784838227292
sma,PAIR,AUD_JPY,short,quintile,Q2,71,-0.07042253521126761,0.1192261156994448,-0.3041057219821794
sma,PAIR,AUD_JPY,short,quintile,Q3,65,-0.2,0.12247448713915893,-0.44004999479275153
sma,PAIR,AUD_JPY,short,quintile,Q4,63,0.04413734091714966,0.1264816820519697,-0.20376675590471094
sma,PAIR,AUD_JPY,short,quintile,Q5_deep,61,0.01639344262295082,0.1290820962952756,-0.23660746611578934
sma,PAIR,CAD_CHF,long,fixed,0.1_0.25,79,0.050699904911952656,0.11044945376128158,-0.16578102446015924
sma,PAIR,CAD_CHF,long,fixed,0.25_0.5,64,-0.04415880983179962,0.12208120117998071,-0.2834379641445618
sma,PAIR,CAD_CHF,long,fixed,0.5_1,41,0.09618887431666469,0.15543765998749728,-0.20846893925882998
sma,PAIR,CAD_CHF,long,fixed,0_0.1,69,-0.006204825208508829,0.11830142732435896,-0.23807562276425237
sma,PAIR,CAD_CHF,long,fixed,>=1,27,0.1085340488624266,0.18762698652814427,-0.25921484473273615
sma,PAIR,CAD_CHF,long,quintile,Q1_shallow,62,-0.03784815173985474,0.12550564147466925,-0.2838392090302065
sma,PAIR,CAD_CHF,long,quintile,Q2,63,0.04640865010362133,0.12211312899900012,-0.1929330827344189
sma,PAIR,CAD_CHF,long,quintile,Q3,61,0.04918032786885246,0.12894322363936722,-0.20354839046430728
sma,PAIR,CAD_CHF,long,quintile,Q4,41,0.05302039440889813,0.15040948849466446,-0.2417822030406442
sma,PAIR,CAD_CHF,long,quintile,Q5_deep,53,0.035361569174882465,0.1346500998281742,-0.2285526264883389
sma,PAIR,CAD_CHF,short,fixed,0.1_0.25,69,0.0752467720239313,0.11470842153490629,-0.149581734184485
sma,PAIR,CAD_CHF,short,fixed,0.25_0.5,72,0.2733325961565104,0.11155757158768469,0.0546797558446484
sma,PAIR,CAD_CHF,short,fixed,0.5_1,55,0.3155721383103348,0.12658697870038155,0.067461660057587
sma,PAIR,CAD_CHF,short,fixed,0_0.1,59,0.20030459873611364,0.12674351253890195,-0.04811268584013417
sma,PAIR,CAD_CHF,short,fixed,>=1,8,0.0,0.3779644730092272,-0.7408103670980853
sma,PAIR,CAD_CHF,short,quintile,Q1_shallow,52,0.18015114039481356,0.13654828306572303,-0.0874834944140036
sma,PAIR,CAD_CHF,short,quintile,Q2,49,0.25360052377669107,0.1306969478938477,-0.00256549409525042
sma,PAIR,CAD_CHF,short,quintile,Q3,52,0.02497663713998408,0.13589779774774235,-0.24138304644559092
sma,PAIR,CAD_CHF,short,quintile,Q4,65,0.2896723586957406,0.11663467017587573,0.061068405151024185
sma,PAIR,CAD_CHF,short,quintile,Q5_deep,45,0.26943643807396994,0.14345786577582328,-0.011740978846643713
sma,PAIR,CAD_JPY,long,fixed,0.1_0.25,57,0.2982456140350877,0.12754897894736314,0.04824961529825594
sma,PAIR,CAD_JPY,long,fixed,0.25_0.5,74,0.06145168700871929,0.11618820775056259,-0.16627720018238337
sma,PAIR,CAD_JPY,long,fixed,0.5_1,58,0.41379310344827586,0.12058157808870384,0.17745321039441633
sma,PAIR,CAD_JPY,long,fixed,0_0.1,54,0.037037037037037035,0.13726631998291228,-0.23200495012947103
sma,PAIR,CAD_JPY,long,fixed,>=1,16,0.25,0.25,-0.24
sma,PAIR,CAD_JPY,long,quintile,Q1_shallow,52,0.0,0.140028008402801,-0.27445489646948995
sma,PAIR,CAD_JPY,long,quintile,Q2,43,0.3488372093023256,0.14461052795486537,0.06540057451078946
sma,PAIR,CAD_JPY,long,quintile,Q3,51,0.29411764705882354,0.13516617991854182,0.029191934418481558
sma,PAIR,CAD_JPY,long,quintile,Q4,58,0.04392111790767633,0.1314134368638822,-0.2136492183455328
sma,PAIR,CAD_JPY,long,quintile,Q5_deep,55,0.34545454545454546,0.12770489397397258,0.09515295326555923
sma,PAIR,CAD_JPY,short,fixed,0.1_0.25,71,0.15461774787241772,0.11658091681143798,-0.07388084907800072
sma,PAIR,CAD_JPY,short,fixed,0.25_0.5,73,-0.07538433918567147,0.1159901649793215,-0.30272506254514164
sma,PAIR,CAD_JPY,short,fixed,0.5_1,52,-0.038461538461538464,0.1399243990594229,-0.31271336061800736
sma,PAIR,CAD_JPY,short,fixed,0_0.1,54,-0.22000736706923732,0.1299305946791782,-0.4746713326404266
sma,PAIR,CAD_JPY,short,fixed,>=1,10,0.05408553694413687,0.3194015469715801,-0.57194149512016
sma,PAIR,CAD_JPY,short,quintile,Q1_shallow,44,-0.31546358685770043,0.13899211131706166,-0.5878881250391412
sma,PAIR,CAD_JPY,short,quintile,Q2,59,0.18606542540579082,0.12701052814159963,-0.06287520975174446
sma,PAIR,CAD_JPY,short,quintile,Q3,55,0.05454545454545454,0.13588017552161807,-0.21177968947691686
