tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,k,atr_period,direction,total_n
404,201,198,5,0.5037593984962406,0.45469942020841436,0.5528193767840669,174,79,86,9,0.47878787878787876,0.4025636697812987,0.5550120877944588,NZD_CHF,H4,50,1.0,14,long,578
355,191,161,3,0.5426136363636364,0.490569512982689,0.5946577597445837,153,63,82,8,0.43448275862068964,0.3537999015028665,0.5151656157385128,NZD_CHF,H4,50,1.5,14,long,508
308,163,140,5,0.5379537953795379,0.48181669859945486,0.594090892159621,133,54,70,9,0.43548387096774194,0.3482129732211197,0.5227547687143642,NZD_CHF,H4,50,2.0,14,long,441
242,130,106,6,0.5508474576271186,0.4873856153048617,0.6143092999493756,104,42,50,12,0.45652173913043476,0.3547366930230662,0.5583067852378033,NZD_CHF,H4,50,2.5,14,long,346
402,215,178,9,0.5470737913486005,0.4978589060908094,0.5962886766063915,173,103,62,8,0.6242424242424243,0.5503423946782134,0.6981424538066351,NZD_CHF,H4,50,1.0,14,short,575
362,196,156,10,0.5568181818181818,0.5049223579447752,0.6087140056915883,156,93,55,8,0.6283783783783784,0.5505234127530766,0.7062333440036802,NZD_CHF,H4,50,1.5,14,short,518
277,135,138,4,0.4945054945054945,0.4351967776400782,0.5538142113709109,119,66,45,8,0.5945945945945946,0.5032569458022975,0.6859322433868917,NZD_CHF,H4,50,2.0,14,short,396
222,110,108,4,0.5045871559633027,0.43821597407953006,0.5709583378470754,96,55,40,1,0.5789473684210527,0.47966274250061647,0.6782319943414888,NZD_CHF,H4,50,2.5,14,short,318
282,122,155,5,0.4404332129963899,0.38197006694023067,0.4988963590525491,122,67,51,4,0.5677966101694916,0.47841348198650374,0.6571797383524793,NZD_CHF,H4,100,1.0,14,long,404
281,148,128,5,0.5362318840579711,0.47739789562444584,0.5950658724914963,121,66,48,7,0.5789473684210527,0.4883133197042443,0.669581417137861,NZD_CHF,H4,100,1.5,14,long,402
281,163,113,5,0.5905797101449275,0.5325666904178303,0.6485927298720247,121,58,52,11,0.5272727272727272,0.4339724977314405,0.620572956814014,NZD_CHF,H4,100,2.0,14,long,402
248,138,105,5,0.5679012345679012,0.5056166096138411,0.6301858595219613,107,40,51,16,0.43956043956043955,0.33758183461267866,0.5415390445082005,NZD_CHF,H4,100,2.5,14,long,355
296,151,137,8,0.5243055555555556,0.46662677141606,0.5819843396950511,128,78,46,4,0.6290322580645161,0.5440066471990961,0.7140578689299362,NZD_CHF,H4,100,1.0,14,short,424
280,123,150,7,0.45054945054945056,0.39152794465461277,0.5095709564442883,120,69,49,2,0.5847457627118644,0.4958347318169356,0.6736567936067932,NZD_CHF,H4,100,1.5,14,short,400
244,117,123,4,0.4875,0.4242610434542125,0.5507389565457875,106,69,37,0,0.6509433962264151,0.5601984012655901,0.7416883911872401,NZD_CHF,H4,100,2.0,14,short,350
226,109,115,2,0.48660714285714285,0.42115163256102645,0.5520626531532593,98,64,33,1,0.6597938144329897,0.5655082018892936,0.7540794269766857,NZD_CHF,H4,100,2.5,14,short,324
238,118,118,2,0.5,0.4362074336193963,0.5637925663806037,103,39,59,5,0.3979591836734694,0.3010476944954886,0.49487067285145014,NZD_CHF,H4,200,1.0,14,long,341
224,108,114,2,0.4864864864864865,0.42073721985016255,0.5522357531228105,97,35,54,8,0.39325842696629215,0.2917734018646231,0.4947434520679612,NZD_CHF,H4,200,1.5,14,long,321
205,102,98,5,0.51,0.44071739612283617,0.5792826038771639,88,35,47,6,0.4268292682926829,0.31977148570043434,0.5338870508849315,NZD_CHF,H4,200,2.0,14,long,293
188,81,100,7,0.44751381215469616,0.3750734323767955,0.5199541919325967,81,37,39,5,0.4868421052631579,0.3744673268225888,0.5992168837037269,NZD_CHF,H4,200,2.5,14,long,269
222,105,117,0,0.47297297297297297,0.407295839399108,0.538650106546838,96,52,36,8,0.5909090909090909,0.4881820010240785,0.6936361807941034,NZD_CHF,H4,200,1.0,14,short,318
207,97,109,1,0.470873786407767,0.40270989798114826,0.5390376748343857,89,57,31,1,0.6477272727272727,0.5479227234052885,0.7475318220492569,NZD_CHF,H4,200,1.5,14,short,296
196,65,126,5,0.3403141361256545,0.2731174321343233,0.40751084011698563,84,60,24,0,0.7142857142857143,0.6176765359777847,0.8108948925936439,NZD_CHF,H4,200,2.0,14,short,280
186,67,112,7,0.3743016759776536,0.30340547928711087,0.4451978726681964,80,53,25,2,0.6794871794871795,0.5759200101409274,0.7830543488334316,NZD_CHF,H4,200,2.5,14,short,266
501,262,194,45,0.5745614035087719,0.5291818396078638,0.6199409674096801,215,101,106,8,0.48792270531400966,0.4198278701866326,0.5560175404413867,EUR_NOK,H4,20,1.0,14,long,716
364,203,127,34,0.6151515151515151,0.562654448051054,0.6676485822519762,157,87,65,5,0.5723684210526315,0.493716923878534,0.6510199182267291,EUR_NOK,H4,20,1.5,14,long,521
242,126,92,24,0.5779816513761468,0.5124199044302581,0.6435433983220354,105,61,39,5,0.61,0.5144010125576636,0.7055989874423364,EUR_NOK,H4,20,2.0,14,long,347
132,63,53,16,0.5431034482758621,0.4524514677025692,0.633755428849155,57,35,19,3,0.6481481481481481,0.5207754776674347,0.7755208186288616,EUR_NOK,H4,20,2.5,14,long,189
499,238,239,22,0.4989517819706499,0.45408076301945777,0.543822800921842,215,90,114,11,0.4411764705882353,0.3730392364309276,0.5093137047455429,EUR_NOK,H4,20,1.0,14,short,714
355,169,170,16,0.49852507374631266,0.4452990115583991,0.5517511359342262,153,78,61,14,0.5611510791366906,0.478652571992088,0.6436495862812932,EUR_NOK,H4,20,1.5,14,short,508
240,108,116,16,0.48214285714285715,0.41670562576805037,0.5475800885176639,103,56,40,7,0.5833333333333334,0.4847114638106552,0.6819552028560115,EUR_NOK,H4,20,2.0,14,short,343
163,70,81,12,0.46357615894039733,0.38403678288283605,0.5431155349979586,71,35,32,4,0.5223880597014925,0.40278208388577474,0.6419940355172102,EUR_NOK,H4,20,2.5,14,short,234
359,191,144,24,0.5701492537313433,0.5171357155510128,0.6231627919116738,155,73,75,7,0.49324324324324326,0.41269509512302077,0.5737913913634657,EUR_NOK,H4,50,1.0,14,long,514
317,173,121,23,0.5884353741496599,0.5321817104577687,0.644689037841551,137,62,72,3,0.4626865671641791,0.37826353103086346,0.5471096032974947,EUR_NOK,H4,50,1.5,14,long,454
289,164,103,22,0.6142322097378277,0.5558433874314839,0.6726210320441715,124,56,62,6,0.4745762711864407,0.38447665962455274,0.5646758827483287,EUR_NOK,H4,50,2.0,14,long,413
241,158,67,16,0.7022222222222222,0.642470801092484,0.7619736433519604,104,44,59,1,0.42718446601941745,0.3316516502779636,0.5227172817608713,EUR_NOK,H4,50,2.5,14,long,345
339,150,171,18,0.4672897196261682,0.41270862924066287,0.5218708100116736,146,69,62,15,0.5267175572519084,0.4412168872455223,0.6122182272582944,EUR_NOK,H4,50,1.0,14,short,485
317,149,147,21,0.5033783783783784,0.44641833565854183,0.560338421098215,137,66,60,11,0.5238095238095238,0.43660322660797457,0.6110158210110731,EUR_NOK,H4,50,1.5,14,short,454
270,129,129,12,0.5,0.43898786497626036,0.5610121350237397,116,58,49,9,0.5420560747663551,0.44765163014841775,0.6364605193842924,EUR_NOK,H4,50,2.0,14,short,386
221,97,116,8,0.45539906103286387,0.38851825046316146,0.5222798716025663,96,53,39,4,0.5760869565217391,0.4751048168276786,0.6770690962157997,EUR_NOK,H4,50,2.5,14,short,317
272,146,110,16,0.5703125,0.5096711454133123,0.6309538545866877,117,64,43,10,0.5981308411214953,0.5052332142924236,0.6910284679505669,EUR_NOK,H4,100,1.0,14,long,389
251,132,101,18,0.5665236051502146,0.5028924448882559,0.6301547654121733,109,55,45,9,0.55,0.4524912311635513,0.6475087688364488,EUR_NOK,H4,100,1.5,14,long,360
230,121,90,19,0.5734597156398105,0.5067258429814501,0.6401935882981709,100,38,57,5,0.4,0.30148556076979327,0.4985144392302068,EUR_NOK,H4,100,2.0,14,long,330
218,126,82,10,0.6057692307692307,0.5393562049127487,0.6721822566257127,94,39,54,1,0.41935483870967744,0.3190640995955766,0.5196455778237783,EUR_NOK,H4,100,2.5,14,long,312
274,121,136,17,0.4708171206225681,0.4097906118053938,0.5318436294397424,118,53,63,2,0.45689655172413796,0.3662445711508451,0.5475485322974308,EUR_NOK,H4,100,1.0,14,short,392
249,106,126,17,0.45689655172413796,0.3927959215327714,0.5209971819155046,107,50,53,4,0.4854368932038835,0.3889155912741364,0.5819581951336307,EUR_NOK,H4,100,1.5,14,short,356
217,105,97,15,0.5198019801980198,0.4509035171722019,0.5887004432238377,93,43,45,5,0.48863636363636365,0.3841949965696173,0.59307773070311,EUR_NOK,H4,100,2.0,14,short,310
193,95,89,9,0.5163043478260869,0.4440962103857703,0.5885124852664035,84,46,31,7,0.5974025974025974,0.48786082934967945,0.7069443654555153,EUR_NOK,H4,100,2.5,14,short,277
196,96,91,9,0.5133689839572193,0.4417299081973436,0.585008059717095,85,47,38,0,0.5529411764705883,0.44724277724996736,0.6586395756912091,EUR_NOK,H4,200,1.0,14,long,281
173,69,97,7,0.41566265060240964,0.34068974337999164,0.49063555782482765,75,37,38,0,0.49333333333333335,0.3801827397439508,0.6064839269227159,EUR_NOK,H4,200,1.5,14,long,248
169,78,81,10,0.49056603773584906,0.41286081750343107,0.568271257968267,73,40,31,2,0.5633802816901409,0.4480138683696717,0.67874669501061,EUR_NOK,H4,200,2.0,14,long,242
166,73,82,11,0.47096774193548385,0.39238505390960227,0.5495504299613654,72,40,27,5,0.5970149253731343,0.47956418871358053,0.714465662032688,EUR_NOK,H4,200,2.5,14,long,238
196,90,98,8,0.4787234042553192,0.40731429923702217,0.5501325092736162,84,44,38,2,0.5365853658536586,0.4286525694252527,0.6445181622820645,EUR_NOK,H4,200,1.0,14,short,280
194,85,101,8,0.45698924731182794,0.38539851502024003,0.5285799796034159,84,44,35,5,0.5569620253164557,0.4474212539470488,0.6665027966858625,EUR_NOK,H4,200,1.5,14,short,278
193,85,102,6,0.45454545454545453,0.3831775064857461,0.525913402605163,84,41,37,6,0.5256410256410257,0.4148238805019678,0.6364581707800835,EUR_NOK,H4,200,2.0,14,short,277
176,68,102,6,0.4,0.3263560233683864,0.4736439766316136,76,38,36,2,0.5135135135135135,0.39963244313900714,0.6273945838880198,EUR_NOK,H4,200,2.5,14,short,252
550,246,304,0,0.44727272727272727,0.40571838788604875,0.4888270666594058,237,113,124,0,0.4767932489451477,0.41320401154993014,0.5403824863403652,USD_ZAR,H4,20,1.0,14,long,787
431,214,217,0,0.4965197215777262,0.44931592613172944,0.543723517023723,186,91,95,0,0.489247311827957,0.4174068436653018,0.5610877799906122,USD_ZAR,H4,20,1.5,14,long,617
308,167,141,0,0.5422077922077922,0.48656642555540713,0.5978491588601773,132,60,72,0,0.45454545454545453,0.36960060568539266,0.5394903034055164,USD_ZAR,H4,20,2.0,14,long,440
170,90,80,0,0.5294117647058824,0.45437934753095893,0.6044441818808057,74,37,37,0,0.5,0.3860773140310571,0.6139226859689428,USD_ZAR,H4,20,2.5,14,long,244
518,257,261,0,0.49613899613899615,0.45308155197521416,0.5391964403027781,222,127,95,0,0.5720720720720721,0.506985668790026,0.6371584753541182,USD_ZAR,H4,20,1.0,14,short,740
395,189,206,0,0.47848101265822784,0.4292175493562699,0.5277444759601858,170,102,68,0,0.6,0.5263560233683864,0.6736439766316136,USD_ZAR,H4,20,1.5,14,short,565
269,112,157,0,0.4163568773234201,0.35744722102633764,0.47526653362050253,116,65,51,0,0.5603448275862069,0.47001922784055095,0.6506704273318628,USD_ZAR,H4,20,2.0,14,short,385
195,87,108,0,0.4461538461538462,0.37638273196568883,0.5159249603420035,84,52,32,0,0.6190476190476191,0.5151958728649708,0.7228993652302673,USD_ZAR,H4,20,2.5,14,short,279
364,152,212,0,0.4175824175824176,0.36691908891070163,0.46824574625413357,156,79,76,1,0.5096774193548387,0.4309766703004918,0.5883781684091856,USD_ZAR,H4,50,1.0,14,long,520
354,157,197,0,0.4435028248587571,0.3917499931547197,0.49525565656279447,153,77,76,0,0.5032679738562091,0.4240413619573594,0.5824945857550589,USD_ZAR,H4,50,1.5,14,long,507
308,133,175,0,0.4318181818181818,0.3764991154990343,0.48713724813732934,132,67,65,0,0.5075757575757576,0.4222874975885279,0.5928640175629872,USD_ZAR,H4,50,2.0,14,long,440
280,139,141,0,0.49642857142857144,0.4378638636260049,0.554993279231138,120,52,68,0,0.43333333333333335,0.34467076032841854,0.5219959063382482,USD_ZAR,H4,50,2.5,14,long,400
351,166,185,0,0.47293447293447294,0.42070263538311203,0.5251663104858338,151,86,65,0,0.5695364238410596,0.4905601654916701,0.6485126821904492,USD_ZAR,H4,50,1.0,14,short,502
315,144,171,0,0.45714285714285713,0.40212932345441926,0.512156390831295,136,83,53,0,0.6102941176470589,0.5283298260333604,0.6922584092607573,USD_ZAR,H4,50,1.5,14,short,451
281,135,146,0,0.4804270462633452,0.42200995834961247,0.5388441341770779,121,75,46,0,0.6198347107438017,0.5333403957777513,0.7063290257098521,USD_ZAR,H4,50,2.0,14,short,402
