pair,tf,period,k,atr_period,direction,n,w,l,t,wr_decisive,ci_low,ci_high
USD_NOK,H4,50,1.0,14,long,534,276,256,2,0.518796992481203,0.47633863917395036,0.5612553457884557
USD_NOK,H4,50,1.5,14,long,469,246,223,0,0.5245202558635395,0.47932250828553924,0.5697180034415397
USD_NOK,H4,50,2.0,14,long,422,238,184,0,0.5639810426540285,0.5166675743648,0.6112945109432569
USD_NOK,H4,50,2.5,14,long,346,183,162,1,0.5304347826086957,0.4777711901975738,0.5830983750198176
USD_NOK,H4,50,1.0,14,short,546,251,291,4,0.46309963099630996,0.42111981827605044,0.5050794437165695
USD_NOK,H4,50,1.5,14,short,482,235,239,8,0.4957805907172996,0.4507693027190448,0.5407918787155543
USD_NOK,H4,50,2.0,14,short,424,225,195,4,0.5357142857142857,0.4880173256434384,0.583411245785133
USD_NOK,H4,50,2.5,14,short,325,171,150,4,0.5327102803738317,0.4781291899883264,0.587291370759337
USD_NOK,H4,100,1.0,14,long,396,227,169,0,0.5732323232323232,0.5245165530095537,0.6219480934550927
USD_NOK,H4,100,1.5,14,long,358,197,161,0,0.5502793296089385,0.49874726026972793,0.6018113989481492
USD_NOK,H4,100,2.0,14,long,303,155,147,1,0.5132450331125827,0.45687215952685706,0.5696179066983085
USD_NOK,H4,100,2.5,14,long,282,132,150,0,0.46808510638297873,0.40984595957698833,0.5263242531889691
USD_NOK,H4,100,1.0,14,short,437,205,230,2,0.47126436781609193,0.4243546268860793,0.5181741087461046
USD_NOK,H4,100,1.5,14,short,415,210,205,0,0.5060240963855421,0.4579212800627786,0.5541269127083057
USD_NOK,H4,100,2.0,14,short,387,192,193,2,0.4987012987012987,0.44875604241910594,0.5486465549834915
USD_NOK,H4,100,2.5,14,short,338,158,178,2,0.47023809523809523,0.4168695087988938,0.5236066816772967
USD_NOK,H4,200,1.0,14,long,270,138,132,0,0.5111111111111111,0.45148493837180753,0.5707372838504147
USD_NOK,H4,200,1.5,14,long,226,104,121,1,0.4622222222222222,0.39707563809596413,0.5273688063484803
USD_NOK,H4,200,2.0,14,long,243,96,146,1,0.39669421487603307,0.3350567076011203,0.45833172215094586
USD_NOK,H4,200,2.5,14,long,249,103,144,2,0.41700404858299595,0.3555131980953942,0.47849489907059767
USD_NOK,H4,200,1.0,14,short,294,141,151,2,0.4828767123287671,0.4255601910050311,0.5401932336525032
USD_NOK,H4,200,1.5,14,short,279,126,153,0,0.45161290322580644,0.39321721860267067,0.5100085878489422
USD_NOK,H4,200,2.0,14,short,286,127,159,0,0.44405594405594406,0.38647119954773795,0.5016406885641501
USD_NOK,H4,200,2.5,14,short,259,115,144,0,0.444015444015444,0.38350412893667923,0.5045267590942089
